Estación;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm)
Alto Campoo;Cantabria;-4.0 (13:00);-6.1 (07:40);-5.0;80 (03:10);31 (03:20);;;;
Valderredible, Cubillo de Ebro;Cantabria;3.7 (16:30);-1.5 (08:10);1.1;30 (18:10);15 (23:20);10.4;3.6;3.8;2.4
Valderredible, Polientes;Cantabria;4.2 (14:20);-1.1 (06:20);1.5;22 (14:40);6 (04:50);15.4;3.4;8.0;2.7
Segorbe;Castelló/Castellón;9.6 (15:40);3.3 (01:40);6.5;49 (23:10);26 (23:30);0.0;0.0;0.0;0.0
Montanejos;Castelló/Castellón;7.1 (16:00);2.4 (00:50);4.8;70 (17:50);37 (17:00);0.0;0.0;0.0;0.0
Villafranca del Cid/Vilafranca;Castelló/Castellón;1.9 (15:20);-3.0 (23:40);-0.6;68 (17:40);46 (17:10);0.0;0.0;0.0;0.0
Atzeneta del Maestrat;Castelló/Castellón;9.0 (15:40);4.3 (01:10);6.7;67 (19:20);37 (19:20);0.2;0.0;0.2;0.0
Castellón - Almassora;Castelló/Castellón;12.6 (15:30);7.0 (02:20);9.8;41 (18:20);19 (18:40);0.0;0.0;0.0;0.0
Torreblanca;Castelló/Castellón;12.3 (15:50);7.5 (08:10);9.9;55 (13:30);33 (13:30);0.0;0.0;0.0;0.0
La Pobla de Benifassà-Fredes;Castelló/Castellón;;;;;;;0.0;0.0;
Vinaròs;Castelló/Castellón;13.5 (15:40);6.1 (08:30);9.8;48 (19:50);25 (19:10);0.0;0.0;0.0;0.0
Morella;Castelló/Castellón;;;;;;;0.0;0.0;
Castellfort;Castelló/Castellón;0.7 (16:00);-2.9 (23:10);-1.1;;;0.0;0.0;0.0;0.0
Ceuta;Ceuta;12.8 (14:40);8.1 (08:30);10.5;50 (01:10);28 (01:10);0.0;0.0;0.0;0.0
Alcazar de San Juan;Ciudad Real;8.0 (15:50);-1.5 (07:40);3.3;47 (16:50);21 (15:40);0.0;0.0;0.0;0.0
Tomelloso;Ciudad Real;7.9 (16:00);-1.9 (08:20);3.0;44 (14:00);22 (14:00);0.0;0.0;0.0;0.0
Ciudad Real;Ciudad Real;8.8 (15:30);1.2 (08:00);5.0;40 (15:10);20 (16:50);0.0;0.0;0.0;0.0
Villanueva de los Infantes;Ciudad Real;4.5 (17:00);-2.9 (09:10);0.8;44 (13:30);29 (12:40);1.2;0.4;0.6;0.2
Valdepeñas;Ciudad Real;7.4 (15:30);-0.1 (08:00);3.7;37 (14:00);18 (14:00);0.2;0.2;0.0;0.0
Viso del Marqués;Ciudad Real;5.5 (16:10);-3.6 (08:30);1.0;38 (15:50);22 (16:00);2.1;1.9;0.2;0.0
Abenójar;Ciudad Real;;;;;;;;;
Puebla de Don Rodrigo;Ciudad Real;9.9 (15:30);-1.9 (23:59);4.0;38 (15:10);15 (15:50);0.1;0.0;0.1;0.0
Almadén;Ciudad Real;10.3 (16:50);1.3 (08:50);5.8;32 (14:10);11 (15:30);0.2;0.0;0.2;0.0
Puertollano;Ciudad Real;7.9 (16:40);1.2 (06:40);4.6;39 (16:40);21 (14:40);0.2;0.0;0.2;0.0
Fuencaliente;Ciudad Real;8.7 (17:20);0.3 (08:50);4.5;42 (00:10);18 (00:20);1.2;0.8;0.2;0.0
Valsequillo;Córdoba;9.5 (16:00);-1.3 (08:00);4.1;43 (15:20);24 (13:30);0.0;0.0;0.0;0.0
Hinojosa del Duque;Córdoba;8.9 (15:50);-1.5 (06:10);3.7;33 (14:30);24 (12:50);0.1;0.1;0.0;0.0
Cardeña;Córdoba;8.7 (14:40);0.3 (08:20);4.5;;;0.0;0.0;0.0;0.0
Montoro;Córdoba;12.9 (16:50);1.3 (23:59);7.1;29 (00:30);14 (16:50);0.0;0.0;0.0;0.0
Villanueva de Córdoba;Córdoba;8.1 (16:50);-1.4 (08:20);3.4;42 (14:00);22 (17:00);1.2;1.0;0.2;0.0
Córdoba, Embalse de Guadanuño;Córdoba;9.4 (15:30);0.2 (23:59);4.8;49 (00:20);25 (00:10);0.4;0.4;0.0;0.0
Córdoba Aeropuerto;Córdoba;14.1 (15:10);0.6 (08:40);7.4;41 (00:10);25 (00:10);0.0;0.0;0.0;0.0
Priego de Cordoba;Córdoba;8.6 (16:50);1.3 (23:40);5.0;45 (05:30);23 (02:40);4.2;4.2;0.0;0.0
Doña Mencía;Córdoba;8.3 (17:00);0.4 (07:40);4.4;29 (17:00);14 (16:10);2.1;2.1;0.0;0.0
Córdoba, Prágdena;Córdoba;11.8 (16:40);2.9 (07:50);7.4;40 (00:10);25 (00:20);0.2;0.2;0.0;0.0
Espiel;Córdoba;10.2 (16:30);0.3 (23:50);5.2;38 (16:20);18 (16:50);0.0;0.0;0.0;0.0
Fuente Palmera;Córdoba;13.4 (16:30);3.8 (08:10);8.6;40 (00:10);28 (00:10);;0.0;;0.0
Benamejí;Córdoba;9.4 (17:00);1.5 (08:50);5.4;43 (03:00);26 (03:00);0.0;0.0;0.0;0.0
Aguilar de la Frontera;Córdoba;11.0 (16:00);1.0 (08:40);6.0;40 (00:40);25 (00:40);0.0;0.0;0.0;0.0
La Rambla;Córdoba;12.6 (16:10);-0.5 (08:40);6.1;46 (00:20);33 (00:10);0.2;0.2;0.0;0.0
Cañizares;Cuenca;6.5 (15:30);-2.2 (05:30);2.1;;;0.1;0.0;0.1;0.0
Tarancón;Cuenca;6.6 (16:20);-2.6 (07:50);2.0;58 (15:20);30 (15:20);0.0;0.0;0.0;0.0
Alcázar del Rey;Cuenca;6.3 (15:50);-3.7 (08:30);1.3;49 (13:00);28 (15:30);0.2;0.0;0.2;0.0
Abia de Obispalia;Cuenca;5.4 (16:10);-3.1 (06:10);1.2;56 (15:10);32 (12:40);0.0;0.0;0.0;0.0
Villares del Saz;Cuenca;6.1 (14:00);-2.4 (08:40);1.8;;;0.0;0.0;0.0;0.0
Alberca de Zancara;Cuenca;6.0 (15:30);-1.6 (09:00);2.2;44 (14:00);22 (12:40);0.0;0.0;0.0;0.0
San Clemente;Cuenca;7.3 (15:40);-1.8 (08:40);2.8;55 (13:40);39 (17:50);0.0;0.0;0.0;0.0
Osa de la Vega;Cuenca;6.7 (16:30);-1.8 (08:00);2.4;53 (11:50);28 (16:00);0.0;0.0;0.0;0.0
Belmonte;Cuenca;7.4 (15:20);-1.5 (08:30);3.0;53 (12:10);30 (12:30);0.2;0.0;0.2;0.0
Cuenca;Cuenca;6.9 (14:50);-1.2 (06:00);2.9;45 (15:30);13 (14:20);0.0;0.0;0.0;0.0
Motilla del Palancar;Cuenca;7.0 (14:40);-2.2 (08:30);2.4;46 (16:30);25 (16:50);0.0;0.0;0.0;0.0
Salvacañete;Cuenca;3.7 (14:40);-2.2 (03:30);0.8;53 (13:40);19 (04:50);0.0;0.0;0.0;0.0
Mira;Cuenca;6.9 (15:10);0.1 (08:30);3.5;;;0.0;0.0;0.0;0.0
Irún;Gipuzkoa;6.8 (15:40);2.1 (04:20);4.5;26 (18:30);16 (11:00);10.8;6.4;0.4;0.0
San Sebastián Aeropuerto;Gipuzkoa;8.6 (13:40);3.1 (08:50);5.9;28 (10:50);20 (10:50);9.5;6.7;0.1;0.1
Renteria;Gipuzkoa;4.4 (13:50);1.0 (04:50);2.7;22 (19:40);11 (19:40);13.4;6.4;1.2;2.0
Segura - Lastala;Gipuzkoa;3.4 (13:50);0.1 (03:10);1.8;13 (14:00);8 (15:40);22.6;7.6;2.8;6.4
Beasain;Gipuzkoa;3.1 (15:20);0.1 (03:00);1.6;24 (08:20);12 (08:20);25.0;7.6;4.8;7.4
Ordizia;Gipuzkoa;2.2 (14:30);-0.2 (03:20);1.0;14 (23:30);9 (23:30);31.6;8.0;10.8;7.4
Legazpia;Gipuzkoa;2.4 (13:20);0.0 (07:50);1.2;;;15.0;0.6;1.0;8.8
Zumarraga;Gipuzkoa;1.4 (13:20);-1.0 (00:40);0.2;33 (06:10);17 (18:40);21.7;2.4;3.7;10.0
Azpeitia;Gipuzkoa;4.0 (13:20);1.2 (02:50);2.6;24 (06:10);14 (06:10);20.4;5.4;3.8;6.4
Zumaia;Gipuzkoa;8.5 (20:00);4.1 (04:50);6.3;65 (09:50);48 (10:00);23.0;3.9;1.9;13.9
Aretxabaleta;Gipuzkoa;2.7 (13:30);0.0 (03:20);1.4;;;21.6;1.8;3.6;12.0
Elgeta;Gipuzkoa;2.9 (16:10);-0.3 (03:10);1.3;31 (23:30);12 (23:30);31.0;2.4;4.2;16.8
Elgoibar;Gipuzkoa;5.4 (13:10);0.6 (07:00);3.0;26 (16:40);11 (04:10);20.7;8.9;2.2;6.5
Mutriku;Gipuzkoa;6.5 (21:10);2.2 (07:40);4.4;49 (02:20);29 (09:10);15.4;9.0;1.8;2.2
Blanes;Girona;11.9 (15:30);4.9 (23:40);8.4;28 (01:00);18 (00:40);0.0;0.0;0.0;0.0
Castell, Platja d'Aro;Girona;10.6 (14:40);2.7 (23:59);6.7;66 (07:30);27 (08:40);0.0;0.0;0.0;0.0
Sant Pau de Segúries;Girona;4.7 (15:30);-1.7 (08:20);1.5;53 (20:40);18 (20:30);0.0;0.0;0.0;0.0
Planoles;Girona;;;;;;;;;
Les Planes d'Hostoles;Girona;10.3 (16:10);-4.4 (23:59);3.0;24 (14:00);9 (14:10);0.0;0.0;0.0;0.0
Sant Hilari;Girona;5.8 (16:10);-1.2 (22:50);2.3;33 (14:00);16 (04:20);0.2;0.2;0.0;0.0
Girona Aeropuerto;Girona;11.5 (14:50);-1.6 (23:10);4.9;33 (15:30);23 (15:40);0.0;0.0;0.0;0.0
Girona;Girona;11.7 (15:00);-0.3 (23:59);5.7;35 (13:40);18 (15:10);0.0;0.0;0.0;0.0
Porqueres;Girona;10.8 (15:50);-2.8 (23:59);4.0;41 (17:00);20 (16:20);0.1;0.0;0.0;0.1
L'Estartit;Girona;10.0 (14:40);7.0 (01:40);8.5;62 (15:10);26 (14:50);0.0;0.0;0.0;0.0
La Vall de Bianya;Girona;10.5 (16:10);-2.5 (22:40);4.0;40 (12:40);16 (13:40);0.2;0.2;0.0;0.0
Castelló d'Empúries;Girona;9.2 (15:30);6.2 (06:10);7.7;78 (18:20);42 (18:20);0.0;0.0;0.0;0.0
Maçanet de Cabrenys;Girona;7.3 (16:00);4.6 (06:10);6.0;84 (16:10);41 (12:20);0.2;0.2;0.0;0.0
Espolla;Girona;8.4 (16:20);6.1 (08:30);7.2;118 (21:30);64 (21:40);0.2;0.2;0.0;0.0
Figueres;Girona;9.5 (16:10);6.6 (05:10);8.0;66 (12:20);28 (16:50);0.0;0.0;0.0;0.0
La Molina;Girona;-2.7 (13:30);-8.9 (19:40);-5.8;38 (12:40);21 (23:40);0.0;0.0;0.0;0.0
Baza;Granada;6.0 (00:50);0.7 (08:20);3.3;49 (12:50);34 (12:50);1.0;0.8;0.2;0.0
Dólar;Granada;2.6 (00:00);-2.5 (07:40);0.0;;;1.2;0.2;0.0;1.0
Granada-Cartuja;Granada;7.4 (15:20);1.5 (23:59);4.5;33 (04:30);13 (12:30);1.6;1.6;0.0;0.0
Granada Aeropuerto;Granada;8.9 (17:10);0.4 (22:30);4.6;45 (11:10);26 (11:10);0.8;0.8;0.0;0.0
Loja;Granada;8.1 (15:40);1.5 (23:10);4.8;38 (02:30);18 (04:00);1.6;1.6;0.0;0.0
Lanjarón;Granada;9.9 (13:50);1.8 (23:59);5.8;;;1.8;1.2;0.6;0.0
Salobreña;Granada;14.5 (15:00);9.6 (06:10);12.1;84 (08:10);45 (08:20);0.2;0.2;0.0;0.0
Motril, Puerto;Granada;;;;60 (16:40);32 (05:20);0.0;0.0;0.0;0.0
Castell de Ferro;Granada;14.1 (15:00);8.5 (23:10);11.3;71 (05:10);41 (05:10);0.0;0.0;0.0;0.0
Válor;Granada;5.4 (00:00);-0.1 (08:10);2.7;;;0.4;0.2;0.2;0.0
Molina de Aragón;Guadalajara;4.1 (15:00);-3.0 (03:00);0.5;45 (15:40);22 (15:40);0.0;0.0;0.0;0.0
Pastrana;Guadalajara;5.6 (15:00);-2.4 (04:30);1.6;;;0.0;0.0;0.0;0.0
Pantano el Vado;Guadalajara;3.6 (14:50);-0.7 (05:40);1.4;57 (14:00);34 (14:00);0.0;0.0;0.0;0.0
Sigüenza;Guadalajara;4.9 (16:00);-2.6 (00:40);1.2;;;0.2;0.0;0.2;0.0
Mandayona;Guadalajara;3.9 (15:30);-2.9 (06:40);0.5;;;0.0;0.0;0.0;0.0
Campisábalos;Guadalajara;;;;;45 (16:10);0.0;0.0;0.0;0.0
Guadalajara;Guadalajara;7.1 (14:30);-1.7 (08:20);2.7;46 (17:30);18 (13:40);0.0;0.0;0.0;0.0
Brihuega;Guadalajara;4.5 (14:30);-3.3 (04:30);0.6;;;0.8;0.0;0.6;0.2
El Pedregal;Guadalajara;2.6 (14:20);-3.5 (02:50);-0.5;46 (13:20);24 (16:50);1.2;0.0;0.8;0.4
Aroche;Huelva;11.2 (16:00);0.9 (23:50);6.0;40 (01:40);24 (01:50);0.0;0.0;0.0;0.0
El Granado;Huelva;13.6 (16:30);3.6 (08:10);8.6;;;;0.0;0.0;
Ayamonte;Huelva;15.1 (15:20);5.1 (22:30);10.1;39 (11:10);17 (10:40);0.0;0.0;0.0;0.0
Cartaya;Huelva;14.5 (15:40);2.2 (23:59);8.4;41 (11:00);20 (11:10);0.0;0.0;0.0;0.0
Alajar;Huelva;9.9 (17:10);1.1 (08:00);5.5;55 (13:50);32 (11:00);0.0;0.0;0.0;0.0
Valverde del Camino;Huelva;12.7 (15:20);3.4 (07:40);8.0;;;0.0;0.0;0.0;0.0
El Cerro de Andévalo;Huelva;12.2 (15:40);3.5 (08:10);7.8;;;0.0;0.0;0.0;0.0
Alosno, Tharsis;Huelva;11.6 (16:20);2.4 (08:40);7.0;48 (14:30);28 (15:30);0.0;0.0;0.0;0.0
El Campillo;Huelva;10.7 (15:30);2.5 (08:50);6.6;44 (00:20);30 (00:20);0.0;0.0;0.0;0.0
Villarrasa;Huelva;13.2 (14:40);2.2 (09:00);7.7;33 (01:40);18 (01:40);0.0;0.0;0.0;0.0
Huelva, Ronda Este;Huelva;14.7 (16:10);4.4 (08:50);9.5;40 (11:30);23 (11:30);0.0;0.0;0.0;0.0
Cala;Huelva;8.6 (15:00);0.4 (08:20);4.5;39 (02:20);22 (01:10);0.0;0.0;0.0;0.0
Almonte;Huelva;15.2 (15:40);3.8 (08:40);9.5;37 (00:30);18 (00:30);0.0;0.0;0.0;0.0
Moguer, El Arenosillo;Huelva;14.9 (16:50);5.0 (08:40);9.9;32 (00:20);15 (00:10);0.0;0.0;0.0;0.0
Canfranc;Huesca;0.5 (15:00);-2.9 (18:00);-1.2;52 (13:20);17 (12:20);0.2;0.0;0.0;0.0
Jaca;Huesca;3.8 (15:20);-5.1 (08:10);-0.6;74 (15:50);32 (16:00);0.0;0.0;0.0;0.0
Valle de Hecho, Hecho;Huesca;2.7 (13:40);-0.9 (21:00);0.9;69 (10:20);36 (10:10);0.0;0.0;0.0;0.0
Aragüés del Puerto;Huesca;3.1 (15:30);-2.6 (03:20);0.3;;;0.0;0.0;0.0;0.0
Bailo;Huesca;5.2 (14:40);-1.5 (04:10);1.8;59 (15:20);44 (15:20);0.0;0.0;0.0;0.0
Biescas;Huesca;;;;;;;0.0;0.0;0.0
Sabiñánigo;Huesca;5.2 (13:50);-5.8 (07:30);-0.3;53 (14:50);31 (14:50);0.0;0.0;0.0;0.0
Almudévar;Huesca;9.0 (13:10);-1.4 (08:00);3.8;63 (14:30);43 (14:30);0.0;0.0;0.0;0.0
Sopeira;Huesca;5.8 (12:40);-4.1 (10:00);0.9;76 (19:00);31 (19:10);0.0;0.0;0.0;0.0
Benabarre;Huesca;7.1 (15:10);-2.4 (07:10);2.3;35 (20:30);21 (20:30);0.0;0.0;0.0;0.0
Bielsa;Huesca;3.1 (13:50);-0.5 (04:40);1.3;72 (13:40);27 (14:10);0.0;0.0;0.0;0.0
Ainsa;Huesca;7.4 (14:50);-4.2 (08:30);1.6;64 (12:50);31 (20:50);0.0;0.0;0.0;0.0
Torla - Depósito;Huesca;2.3 (13:10);-0.4 (23:40);0.9;87 (15:50);40 (14:50);0.0;0.0;0.0;0.0
Benasque;Huesca;1.1 (00:30);-1.7 (20:10);-0.3;64 (15:10);33 (11:30);0.0;0.0;0.0;0.0
Seira;Huesca;5.9 (14:40);-3.9 (06:10);1.0;30 (17:30);12 (20:30);0.0;0.0;0.0;0.0
Capella;Huesca;8.3 (13:50);-4.4 (08:40);2.0;44 (20:20);18 (21:30);0.0;0.0;0.0;0.0
Barbastro;Huesca;11.3 (13:30);-2.4 (08:40);4.5;40 (13:50);22 (17:10);0.0;0.0;0.0;0.0
Sariñena, Depósito agua;Huesca;10.8 (14:10);-0.9 (08:30);5.0;51 (14:40);32 (16:20);0.0;0.0;0.0;0.0
Huesca Aeropuerto;Huesca;9.6 (14:10);-1.4 (06:00);4.1;37 (16:30);18 (17:00);0.0;0.0;0.0;0.0
Huesca;Huesca;9.8 (14:30);-2.3 (08:10);3.8;;;0.0;0.0;0.0;0.0
Lanaja;Huesca;9.4 (13:40);-1.0 (07:10);4.2;65 (15:50);45 (16:40);0.0;0.0;0.0;0.0
Ballobar;Huesca;12.8 (16:20);0.3 (05:40);6.6;45 (19:10);32 (19:10);0.0;0.0;0.0;0.0
Tamarite de Litera;Huesca;12.6 (15:40);0.8 (08:50);6.7;27 (23:50);18 (17:20);0.0;0.0;0.0;0.0
Fraga;Huesca;12.6 (15:40);0.2 (08:10);6.4;36 (20:20);26 (20:10);0.2;0.0;0.2;0.0
Escorca, Lluc;Illes Balears;5.5 (00:00);1.3 (23:59);3.4;53 (15:50);13 (13:40);44.0;6.9;34.4;2.7
Banyalbufar;Illes Balears;11.6 (23:20);7.5 (09:30);9.6;75 (14:50);40 (14:30);14.0;5.0;8.8;0.2
Calvià, Es Capdellà;Illes Balears;10.0 (23:00);3.8 (21:30);6.9;46 (13:00);21 (11:50);11.4;5.0;6.0;0.4
Palma, Puerto;Illes Balears;10.5 (17:20);6.7 (23:59);8.6;54 (05:10);21 (12:50);11.9;5.1;5.8;0.4
Palma, Universitat;Illes Balears;8.9 (15:50);2.4 (23:00);5.6;41 (13:00);19 (13:00);11.0;4.4;4.6;1.0
Sierra de Alfabia, Bunyola;Illes Balears;1.8 (00:10);-1.9 (14:40);-0.1;90 (14:40);57 (15:10);10.6;3.4;4.8;2.3
Marratxí;Illes Balears;10.2 (17:30);4.6 (22:40);7.4;41 (04:30);18 (02:20);3.2;1.2;1.2;0.2
Palma de Mallorca, Aeropuerto;Illes Balears;9.6 (17:50);2.3 (22:40);6.0;48 (08:20);35 (09:40);6.5;2.1;3.9;0.5
Palma de Mallorca, Es Pil Larí;Illes Balears;9.2 (00:00);3.0 (22:30);6.1;;;9.6;2.0;6.0;1.6
Llucmajor, Cap Blanc;Illes Balears;8.8 (00:00);5.1 (13:20);7.0;60 (13:00);31 (13:00);16.2;4.0;8.4;3.8
Llucmajor;Illes Balears;8.6 (00:00);3.6 (23:00);6.1;;;16.8;0.4;11.4;5.0
Porreres;Illes Balears;9.5 (00:10);3.2 (23:59);6.4;48 (11:30);22 (16:00);26.2;5.3;12.2;8.7
Campos, Can Sion;Illes Balears;9.3 (00:00);3.4 (23:59);6.4;44 (12:40);21 (12:10);24.0;8.0;11.8;4.2
Campos, Salines Llevant;Illes Balears;9.8 (00:00);3.7 (22:40);6.8;57 (11:40);36 (14:10);20.4;7.6;10.6;2.2
Santanyí;Illes Balears;10.0 (00:20);5.0 (23:59);7.5;56 (11:40);32 (11:40);32.7;14.4;12.8;5.5
Portocolom;Illes Balears;10.5 (00:30);6.1 (14:40);8.3;67 (10:20);43 (10:20);41.8;18.8;17.4;5.6
Son Servera;Illes Balears;9.6 (21:00);5.2 (23:59);7.4;59 (17:10);36 (09:40);37.6;7.8;20.2;8.8
Artà;Illes Balears;8.7 (00:00);5.4 (14:30);7.0;;;39.4;7.2;23.0;8.0
Capdepera;Illes Balears;9.9 (21:20);5.5 (14:30);7.7;96 (12:00);77 (11:40);21.9;4.9;11.8;5.2
Artà-Colònia de Sant Pere;Illes Balears;9.2 (19:50);6.0 (14:00);7.6;;;41.0;8.2;24.0;6.6
Muro, S'Albufera;Illes Balears;10.0 (19:00);4.2 (23:59);7.1;;;30.2;9.6;16.6;3.4
Manacor;Illes Balears;8.9 (00:00);4.3 (23:59);6.6;49 (16:40);22 (16:30);18.0;5.4;8.2;4.2
Sineu;Illes Balears;8.2 (00:00);3.7 (23:50);5.9;47 (15:10);27 (11:00);24.0;4.8;15.0;4.2
Santa María del Camí;Illes Balears;8.9 (17:20);2.6 (23:20);5.7;47 (10:30);25 (10:10);12.0;3.0;8.2;0.8
Binissalem;Illes Balears;8.2 (00:00);2.5 (23:40);5.3;51 (12:30);32 (13:20);17.8;4.0;11.6;2.2
Escorca, Son Torrella;Illes Balears;3.4 (00:00);-0.4 (23:40);1.5;;;;;;
Sa Pobla;Illes Balears;9.1 (18:40);3.6 (23:59);6.4;66 (14:10);40 (14:10);;7.0;;5.6
Pollença;Illes Balears;10.0 (18:40);4.1 (23:59);7.0;49 (15:50);25 (15:00);32.8;11.4;19.2;2.0
Port de Pollença;Illes Balears;10.7 (21:00);7.1 (23:59);8.9;57 (18:30);24 (18:20);25.2;8.4;15.4;1.2
Es Mercadal;Illes Balears;8.8 (21:00);5.4 (12:30);7.1;71 (22:30);48 (21:10);22.8;2.2;16.6;4.0
Ciutadella;Illes Balears;;;;;;22.6;5.0;13.2;4.4
Ciutadella, Cala Galdana;Illes Balears;9.0 (20:30);5.5 (15:30);7.3;67 (21:00);26 (18:10);22.0;3.0;13.0;6.0
Menorca, Aeropuerto;Illes Balears;9.3 (00:00);4.7 (16:20);7.0;72 (15:40);49 (09:50);19.6;4.2;12.2;3.2
Sant Joan de Labritja;Illes Balears;8.6 (05:50);6.3 (16:00);7.5;;;41.6;9.0;28.4;4.2
Ibiza, Aeropuerto;Illes Balears;9.4 (21:30);5.6 (19:50);7.5;65 (11:00);44 (11:40);22.1;4.6;14.8;2.7
Eivissa;Illes Balears;9.2 (12:50);3.9 (23:50);6.5;;;32.4;6.2;22.6;3.6
Formentera;Illes Balears;10.1 (11:20);4.8 (20:50);7.5;71 (10:20);41 (11:10);24.6;8.2;11.0;5.4
Cazorla;Jaén;4.4 (16:50);-0.1 (09:00);2.2;;;1.4;1.4;0.0;0.0
Baeza;Jaén;7.4 (12:50);0.1 (07:20);3.8;43 (00:30);25 (00:30);0.2;0.2;0.0;0.0
Torres;Jaén;4.4 (00:00);-1.1 (08:50);1.7;;;3.0;0.6;0.0;2.4
Arroyo del Ojanco;Jaén;8.5 (17:40);1.1 (08:50);4.8;29 (18:40);16 (16:10);1.3;1.2;0.1;0.0
Villanueva del Arzobispo;Jaén;6.5 (16:30);-1.0 (08:10);2.8;30 (01:20);13 (16:50);2.0;2.0;0.0;0.0
Santa Elena;Jaén;6.2 (16:50);0.5 (08:00);3.3;68 (00:30);37 (00:10);0.0;0.0;0.0;0.0
Jaén;Jaén;7.9 (15:10);2.1 (08:40);5.0;27 (05:20);18 (05:20);0.6;0.6;0.0;0.0
Linares;Jaén;8.6 (16:10);1.3 (08:00);5.0;31 (15:20);15 (15:20);0.0;0.0;0.0;0.0
Bailén;Jaén;12.6 (15:50);2.4 (07:50);7.5;33 (00:20);14 (00:20);0.0;0.0;0.0;0.0
Alcalá La Real;Jaén;6.0 (16:20);-0.6 (08:40);2.7;34 (03:20);18 (01:00);1.0;0.2;0.8;0.0
Valdezcaray, estación de esquí;La Rioja;-4.8 (14:10);-6.3 (07:40);-5.6;23 (16:20);10 (06:50);9.4;6.0;2.0;1.4
Haro;La Rioja;4.6 (14:40);0.6 (03:50);2.6;;;4.8;4.6;0.0;0.0
Anguiano;La Rioja;0.2 (15:20);-1.7 (08:10);-0.8;;;4.6;3.8;0.2;0.4
Nájera;La Rioja;4.1 (15:00);0.7 (04:00);2.4;28 (19:10);14 (19:10);2.6;2.4;0.0;0.2
Cenicero;La Rioja;5.7 (14:40);1.1 (03:50);3.4;39 (17:50);20 (17:50);1.8;1.2;0.0;0.2
Logroño Aeropuerto;La Rioja;7.1 (13:40);2.4 (04:20);4.8;41 (13:20);21 (09:20);0.8;0.1;0.0;0.0
Enciso;La Rioja;2.2 (16:10);-0.9 (08:30);0.7;45 (18:10);28 (13:50);0.2;0.2;0.0;0.0
Alfaro;La Rioja;8.1 (12:30);1.6 (08:40);4.9;52 (12:50);35 (12:50);0.0;0.0;0.0;0.0
Tías;Las Palmas;14.0 (15:20);10.3 (23:30);12.2;69 (22:20);46 (16:20);5.4;0.2;4.0;1.0
Yaiza Playa Blanca;Las Palmas;18.4 (13:00);13.8 (23:40);16.1;57 (12:40);33 (16:30);0.0;0.0;0.0;0.0
Lanzarote Aeropuerto;Las Palmas;19.0 (14:50);12.5 (06:10);15.8;68 (16:20);48 (22:00);0.7;0.0;0.6;0.1
Haría;Las Palmas;15.1 (14:10);12.0 (19:00);13.6;67 (22:10);41 (22:40);2.8;0.0;2.8;0.0
Tinajo;Las Palmas;15.0 (15:30);11.2 (23:20);13.1;74 (23:20);49 (16:10);0.6;0.0;0.4;0.0
Pájara;Las Palmas;19.3 (14:20);13.6 (21:50);16.4;58 (02:30);28 (00:20);1.4;0.0;0.5;0.7
Tuineje,Puerto Gran Tarajal;Las Palmas;18.2 (11:30);13.0 (07:40);15.6;49 (18:30);28 (13:50);;;;
Antigua;Las Palmas;;;;;;;;0.2;1.0
Fuerteventura Aeropuerto;Las Palmas;;;;;;;0.0;;
La Oliva;Las Palmas;15.7 (15:50);10.9 (06:50);13.3;54 (14:10);28 (17:00);2.8;0.0;1.6;0.8
La Oliva, Puerto de Corralejo;Las Palmas;17.3 (13:10);15.0 (23:50);16.1;68 (17:30);53 (16:50);0.6;0.0;0.4;0.2
Vega de San Mateo;Las Palmas;4.8 (12:50);2.1 (05:10);3.5;43 (01:40);22 (01:10);39.0;3.6;13.2;15.0
Tejeda, Cruz de Tejeda;Las Palmas;5.7 (12:40);3.3 (01:00);4.5;82 (22:40);36 (23:59);;3.4;;0.0
Tejeda;Las Palmas;10.1 (12:20);7.2 (23:10);8.7;76 (18:00);39 (22:40);36.6;5.8;12.9;11.4
Agaete;Las Palmas;18.0 (15:30);14.0 (23:40);16.0;54 (10:50);31 (15:40);6.8;0.0;0.8;5.8
La Aldea de San Nicolás;Las Palmas;19.5 (12:00);14.4 (23:30);16.9;74 (17:00);38 (22:30);2.4;0.2;0.4;1.2
San Bartolome Tirajana, Cuevas del Pinar;Las Palmas;9.0 (12:50);6.4 (05:30);7.7;61 (17:00);26 (05:00);10.2;3.6;4.0;2.6
San Bartolome Tirajana, Lomo Pedro Alfonso;Las Palmas;14.1 (12:50);9.6 (23:59);11.9;72 (20:00);35 (20:00);0.0;0.0;0.0;0.0
La Aldea de San Nicolás, Tasarte;Las Palmas;16.8 (15:50);13.9 (23:30);15.3;66 (21:50);35 (22:00);0.2;0.2;0.0;0.0
Mogán, Puerto Rico;Las Palmas;19.8 (18:00);14.9 (05:20);17.3;32 (19:30);21 (16:40);0.0;0.0;0.0;0.0
San Bartolome Tirajana, Las Tirajanas;Las Palmas;10.9 (11:50);8.5 (19:20);9.7;80 (22:30);41 (05:30);4.8;1.4;2.6;0.8
Maspalomas, C. Insular Turismo;Las Palmas;19.2 (14:10);13.6 (05:10);16.4;30 (18:50);14 (18:20);0.0;0.0;0.0;0.0
