Estación;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm)
Reinosa;Cantabria;;;;;;8.8;0.0;0.0;8.3
Alto Campoo;Cantabria;1.9 (16:20);-8.4 (00:00);-3.2;72 (16:40);22 (22:10);;;;
Valderredible, Cubillo de Ebro;Cantabria;4.2 (22:20);-6.3 (05:10);-1.1;17 (20:00);11 (20:00);20.4;7.0;3.6;8.0
Valderredible, Polientes;Cantabria;4.7 (23:20);-5.3 (05:50);-0.3;22 (16:10);11 (16:10);25.1;7.9;4.1;9.2
Segorbe;Castelló/Castellón;8.0 (15:10);2.3 (00:00);5.1;8 (23:40);4 (00:20);7.6;5.4;2.2;0.0
Montanejos;Castelló/Castellón;7.6 (17:40);0.4 (02:10);4.0;21 (19:00);8 (18:10);8.4;3.6;4.4;0.0
Villafranca del Cid/Vilafranca;Castelló/Castellón;4.8 (21:10);-1.7 (03:20);1.6;40 (23:59);21 (23:30);;;;0.0
Atzeneta del Maestrat;Castelló/Castellón;6.9 (16:00);2.1 (03:10);4.5;17 (19:20);10 (23:59);11.2;5.8;4.8;0.2
Castellón - Almassora;Castelló/Castellón;9.7 (14:10);5.3 (03:00);7.5;22 (09:00);16 (09:00);5.8;4.2;1.6;0.0
Torreblanca;Castelló/Castellón;9.6 (17:20);4.4 (00:00);7.0;33 (09:40);24 (07:50);5.6;4.0;1.4;0.2
La Pobla de Benifassà-Fredes;Castelló/Castellón;4.5 (23:59);-2.2 (02:20);1.1;26 (12:00);13 (12:10);13.8;0.0;0.0;10.2
Vinaròs;Castelló/Castellón;8.0 (22:50);3.6 (00:10);5.8;34 (12:10);19 (10:50);7.8;5.7;2.1;0.0
Morella;Castelló/Castellón;7.3 (16:40);-1.1 (02:50);3.1;45 (08:40);29 (08:40);3.4;0.0;2.4;1.0
Castellfort;Castelló/Castellón;;;;;;3.7;2.8;0.9;0.0
Ceuta;Ceuta;20.7 (12:30);13.5 (03:30);17.1;64 (23:30);24 (12:40);6.6;0.0;0.0;6.2
Alcazar de San Juan;Ciudad Real;12.8 (14:20);5.9 (00:20);9.4;48 (14:20);22 (18:00);7.2;1.8;0.0;0.0
Tomelloso;Ciudad Real;13.3 (12:50);7.4 (00:40);10.4;60 (12:20);36 (17:40);17.4;1.4;0.0;0.0
Ciudad Real;Ciudad Real;14.6 (12:10);8.8 (00:00);11.7;53 (12:00);24 (12:00);10.4;1.0;0.4;1.0
Villanueva de los Infantes;Ciudad Real;10.6 (12:00);7.5 (08:20);9.1;78 (05:40);53 (05:40);5.4;0.4;0.0;0.0
Valdepeñas;Ciudad Real;12.4 (13:40);9.3 (00:00);10.8;56 (04:10);29 (04:30);7.8;0.4;0.0;0.0
Viso del Marqués;Ciudad Real;10.9 (12:30);7.6 (08:00);9.2;88 (06:30);66 (06:20);6.8;0.8;0.0;0.7
Puebla de Don Rodrigo;Ciudad Real;11.3 (16:30);8.2 (00:00);9.8;53 (11:40);34 (11:50);16.3;3.4;5.3;4.2
Almadén;Ciudad Real;11.5 (09:40);10.0 (00:20);10.8;64 (17:20);42 (16:30);15.2;2.4;0.4;8.8
Puertollano;Ciudad Real;12.7 (12:40);10.1 (00:00);11.4;54 (10:30);30 (05:20);20.8;1.6;1.2;0.6
Fuencaliente;Ciudad Real;10.9 (21:40);8.4 (08:50);9.6;54 (19:50);22 (16:20);39.4;3.6;1.4;4.8
Valsequillo;Córdoba;11.2 (10:30);9.8 (18:00);10.5;56 (23:40);36 (06:10);37.6;1.6;1.8;30.8
Hinojosa del Duque;Córdoba;11.6 (14:10);9.5 (19:50);10.6;62 (12:20);40 (12:20);36.0;1.3;0.5;30.4
Cardeña;Córdoba;10.3 (20:40);7.5 (08:10);8.9;;;31.4;6.4;7.2;3.0
Montoro;Córdoba;15.7 (17:10);11.4 (07:00);13.5;49 (17:50);29 (18:20);8.8;0.8;2.8;0.8
Villanueva de Córdoba;Córdoba;10.8 (19:20);8.3 (10:00);9.6;78 (23:59);37 (23:40);47.6;4.2;4.6;6.2
Córdoba, Embalse de Guadanuño;Córdoba;11.9 (19:50);9.4 (09:30);10.6;87 (23:00);50 (19:20);29.6;4.4;7.4;9.6
Córdoba Aeropuerto;Córdoba;15.8 (17:50);12.1 (08:10);14.0;67 (19:10);45 (18:40);11.7;1.5;6.1;3.6
Priego de Cordoba;Córdoba;14.0 (12:30);9.5 (02:30);11.8;71 (17:30);50 (17:30);10.2;0.2;0.2;7.0
Doña Mencía;Córdoba;11.6 (12:20);9.0 (00:10);10.3;68 (16:20);39 (14:40);8.0;0.1;0.4;5.6
Córdoba, Prágdena;Córdoba;14.7 (16:50);11.3 (04:40);13.0;52 (17:00);31 (17:00);8.4;0.4;0.8;1.2
Espiel;Córdoba;12.9 (19:50);10.7 (10:30);11.8;65 (19:20);30 (19:50);56.2;6.8;8.4;15.4
Fuente Palmera;Córdoba;15.6 (17:10);12.6 (10:40);14.1;67 (17:40);34 (17:40);14.0;2.4;7.4;4.0
Benamejí;Córdoba;13.8 (11:50);9.3 (04:40);11.6;60 (18:20);42 (18:20);8.0;0.0;0.0;5.8
Aguilar de la Frontera;Córdoba;13.6 (12:00);10.8 (03:20);12.2;48 (14:50);30 (15:00);9.6;0.0;0.8;5.8
La Rambla;Córdoba;14.3 (16:40);11.0 (04:30);12.7;52 (16:20);31 (20:40);17.4;0.2;3.8;6.0
Beteta;Cuenca;6.9 (17:30);0.4 (00:00);3.7;;;55.0;10.4;25.8;9.2
Tarancón;Cuenca;10.7 (15:50);5.1 (00:00);7.9;63 (17:50);30 (20:30);6.4;3.0;1.4;0.6
Alcázar del Rey;Cuenca;9.9 (15:50);3.2 (00:00);6.5;55 (18:50);32 (18:20);8.4;5.0;1.2;0.6
Abia de Obispalia;Cuenca;8.4 (15:10);1.0 (00:00);4.7;44 (19:00);21 (09:00);;;;
Villares del Saz;Cuenca;9.8 (16:10);2.6 (02:40);6.2;;;4.6;2.0;1.0;1.0
Alberca de Zancara;Cuenca;10.9 (15:50);2.5 (00:00);6.7;43 (19:00);21 (20:30);8.2;3.2;0.0;0.0
San Clemente;Cuenca;;;;;;;;;
Osa de la Vega;Cuenca;11.1 (14:10);3.9 (00:00);7.5;59 (18:10);40 (17:50);7.0;2.6;0.2;0.0
Belmonte;Cuenca;11.6 (13:10);3.6 (00:00);7.6;48 (16:30);23 (16:20);6.6;2.8;0.0;0.0
Cuenca;Cuenca;9.2 (16:20);2.0 (00:10);5.6;43 (20:40);19 (20:50);22.8;7.4;4.6;5.4
Motilla del Palancar;Cuenca;10.5 (16:20);1.1 (00:00);5.8;52 (21:20);30 (21:20);8.6;4.6;0.6;0.6
Salvacañete;Cuenca;7.6 (20:10);-0.1 (00:00);3.7;43 (19:40);21 (22:00);33.0;1.4;17.4;7.6
Mira;Cuenca;8.9 (15:10);0.7 (00:00);4.8;;;14.4;6.2;0.8;2.4
Irún;Gipuzkoa;11.4 (22:50);-2.7 (07:40);4.3;41 (22:20);17 (22:20);9.4;0.4;6.0;2.8
San Sebastián Aeropuerto;Gipuzkoa;12.6 (23:00);-1.3 (07:30);5.7;41 (23:00);29 (22:20);8.1;0.0;0.0;8.0
Renteria;Gipuzkoa;10.5 (23:50);-3.4 (00:00);3.5;69 (13:20);35 (13:20);3.8;1.4;2.4;0.0
Segura - Lastala;Gipuzkoa;7.8 (23:20);-3.7 (05:10);2.1;58 (15:10);30 (21:50);7.4;0.0;1.4;4.4
Beasain;Gipuzkoa;8.3 (14:30);-3.5 (05:30);2.4;45 (18:30);23 (16:30);5.6;2.0;3.2;0.0
Ordizia;Gipuzkoa;7.7 (23:40);-3.9 (05:50);1.9;75 (14:10);37 (14:10);5.4;2.0;3.2;0.0
Legazpia;Gipuzkoa;5.2 (21:50);-4.6 (04:40);0.3;;;6.0;0.0;2.2;3.0
Zumarraga;Gipuzkoa;4.7 (22:00);-5.6 (00:10);-0.5;51 (15:10);20 (15:10);7.0;0.0;0.0;6.9
Azpeitia;Gipuzkoa;8.7 (14:00);-3.2 (06:00);2.7;45 (16:30);12 (14:50);8.8;2.4;6.2;0.0
Zumaia;Gipuzkoa;11.6 (23:30);-1.0 (06:40);5.3;55 (21:20);30 (15:00);10.5;0.0;0.5;10.0
Aretxabaleta;Gipuzkoa;7.8 (23:30);-3.9 (05:40);2.0;;;8.6;0.0;4.4;3.0
Elgeta;Gipuzkoa;8.3 (23:59);-5.0 (00:00);1.7;47 (13:40);21 (13:40);11.6;0.0;0.4;11.0
Elgoibar;Gipuzkoa;9.8 (23:10);-3.5 (07:10);3.2;46 (16:30);16 (22:40);8.4;0.0;0.0;8.4
Mutriku;Gipuzkoa;10.2 (23:50);-2.6 (05:40);3.8;42 (15:30);22 (15:30);9.2;0.0;0.0;9.0
Blanes;Girona;7.8 (23:59);0.4 (09:40);4.1;40 (11:30);29 (13:10);9.4;0.0;2.2;5.8
Castell, Platja d'Aro;Girona;5.6 (23:40);0.6 (10:00);3.1;31 (17:50);17 (18:40);8.8;0.0;2.4;4.8
Sant Pau de Segúries;Girona;1.4 (17:50);-5.9 (06:20);-2.3;14 (21:10);7 (21:10);23.6;0.4;4.8;10.0
Ripoll;Girona;1.4 (18:40);-3.4 (07:40);-1.0;24 (18:10);15 (19:00);26.0;0.5;4.9;9.6
Les Planes d'Hostoles;Girona;2.4 (18:00);-2.2 (06:50);0.1;20 (17:40);7 (20:00);16.8;0.2;4.4;8.2
Sant Hilari;Girona;3.8 (23:40);-5.3 (04:10);-0.8;16 (17:50);9 (17:10);17.2;0.2;6.4;8.8
Girona Aeropuerto;Girona;5.2 (19:10);-0.2 (07:30);2.5;26 (18:20);14 (14:50);9.0;0.0;2.2;6.1
Girona;Girona;5.2 (21:00);0.7 (10:40);2.9;22 (15:40);10 (15:40);0.0;0.0;0.0;0.0
Porqueres;Girona;5.9 (20:10);-0.4 (07:50);2.8;27 (16:30);17 (16:30);12.7;0.0;0.9;9.4
L'Estartit;Girona;7.0 (23:59);1.3 (11:00);4.1;39 (18:10);18 (16:50);9.2;0.0;2.0;6.2
La Vall de Bianya;Girona;1.9 (14:10);-2.5 (07:50);-0.3;8 (11:40);5 (11:10);20.8;0.2;4.6;10.4
Castelló d'Empúries;Girona;6.6 (19:40);1.1 (11:30);3.8;32 (18:30);18 (18:10);15.2;0.0;1.6;11.6
Maçanet de Cabrenys;Girona;;;;;;;;;
Espolla;Girona;9.3 (19:30);0.9 (00:40);5.1;35 (19:00);20 (18:50);11.0;0.0;1.4;7.6
Figueres;Girona;6.9 (20:00);1.7 (07:30);4.3;28 (18:40);11 (18:30);0.0;0.0;0.0;0.0
La Molina;Girona;1.7 (21:00);-6.9 (00:00);-2.6;63 (13:10);28 (14:40);22.8;0.2;4.2;6.0
Baza;Granada;17.0 (14:00);3.5 (07:20);10.3;70 (23:20);39 (23:30);0.0;0.0;0.0;0.0
Dólar;Granada;16.6 (13:20);3.1 (05:10);9.9;;;0.0;0.0;0.0;0.0
Granada-Cartuja;Granada;17.2 (12:10);8.9 (00:50);13.1;34 (12:20);12 (12:10);2.4;0.2;0.0;2.0
Granada Aeropuerto;Granada;16.3 (12:10);9.5 (01:20);12.9;72 (19:10);41 (21:30);0.5;0.0;0.0;0.4
Loja;Granada;16.4 (12:10);8.1 (06:40);12.3;51 (10:20);19 (10:20);6.5;0.0;0.0;4.7
Lanjarón;Granada;13.4 (13:00);8.7 (02:10);11.0;;;8.0;0.0;0.0;7.2
Salobreña;Granada;19.9 (12:40);9.7 (05:40);14.8;25 (06:40);13 (13:00);2.6;0.0;0.0;2.2
Motril;Granada;22.5 (12:20);13.8 (05:40);18.2;27 (02:30);13 (00:30);1.8;0.0;0.0;1.4
Motril, Puerto;Granada;;;;27 (02:30);14 (00:10);2.2;0.0;0.0;1.0
Castell de Ferro;Granada;18.3 (12:10);13.6 (17:30);15.9;52 (02:00);28 (02:50);1.4;0.0;0.0;0.8
Válor;Granada;15.6 (13:10);7.3 (06:40);11.5;;;10.4;0.0;0.0;5.4
Molina de Aragón;Guadalajara;9.8 (16:00);0.6 (00:30);5.2;50 (19:50);26 (15:10);10.8;2.8;2.6;1.6
Zaorejas;Guadalajara;7.0 (15:40);0.3 (00:00);3.7;66 (20:30);35 (20:50);36.2;6.4;12.0;9.4
Pastrana;Guadalajara;9.4 (16:20);2.5 (00:30);5.9;;;23.6;10.4;8.8;1.8
Pantano el Vado;Guadalajara;9.1 (17:40);0.2 (00:00);4.7;41 (19:30);15 (16:10);40.8;2.0;12.4;14.2
Sigüenza;Guadalajara;9.2 (14:30);0.5 (00:10);4.8;;;23.2;5.4;8.8;6.2
Mandayona;Guadalajara;9.0 (17:30);0.2 (00:00);4.6;;;14.0;5.6;4.2;2.6
Campisábalos;Guadalajara;;;;;60 (17:40);22.0;1.6;6.2;5.2
Guadalajara;Guadalajara;11.7 (16:50);3.0 (03:20);7.3;63 (11:20);38 (11:20);19.2;4.2;5.8;2.8
Brihuega;Guadalajara;9.0 (16:50);0.9 (00:00);4.9;;;28.8;8.8;7.6;6.0
El Pedregal;Guadalajara;10.9 (16:10);-0.4 (00:00);5.2;68 (11:10);39 (11:10);8.6;0.8;3.8;0.0
Aroche;Huelva;14.6 (14:40);12.4 (22:40);13.5;64 (07:20);35 (07:10);30.6;5.2;6.4;9.0
El Granado;Huelva;17.9 (14:10);13.1 (23:59);15.5;;;32.2;3.6;4.0;17.2
Ayamonte;Huelva;16.5 (15:50);13.5 (12:50);15.0;60 (21:10);33 (21:10);58.6;13.5;19.6;21.7
Cartaya;Huelva;16.4 (15:40);13.8 (14:10);15.1;62 (13:50);33 (21:10);46.2;8.4;16.8;19.2
Alajar;Huelva;11.7 (14:40);9.6 (16:50);10.7;78 (21:50);38 (21:40);95.2;20.2;24.4;32.6
Valverde del Camino;Huelva;14.4 (16:50);12.1 (17:40);13.3;;;72.4;17.6;17.4;26.2
El Cerro de Andévalo;Huelva;13.9 (14:50);11.1 (16:20);12.5;;;57.8;11.6;10.8;21.8
Alosno, Tharsis;Huelva;14.3 (15:50);11.9 (16:30);13.1;82 (21:10);54 (15:50);58.8;12.4;13.0;14.0
El Campillo;Huelva;13.1 (17:00);10.4 (17:30);11.8;109 (21:40);55 (21:40);76.2;18.4;16.2;25.6
Villarrasa;Huelva;15.3 (16:30);12.8 (13:20);14.1;67 (15:50);34 (17:40);55.2;13.2;14.0;23.8
Huelva, Ronda Este;Huelva;16.8 (15:40);14.1 (12:40);15.4;62 (23:30);40 (09:50);;;;
Cala;Huelva;;;;;;;6.2;14.8;26.8
Almonte;Huelva;16.2 (15:40);13.4 (10:00);14.8;65 (14:30);46 (14:30);24.4;3.4;19.8;0.8
Moguer, El Arenosillo;Huelva;;;;;;;4.1;20.2;0.9
Canfranc;Huesca;0.6 (16:00);-3.7 (00:00);-1.6;13 (02:00);3 (01:40);43.6;2.0;9.4;7.8
Jaca;Huesca;4.0 (22:50);-1.7 (03:10);1.1;41 (06:40);14 (07:10);19.8;3.3;9.1;3.5
Valle de Hecho, Hecho;Huesca;5.3 (22:10);-3.5 (00:10);0.9;44 (07:00);21 (07:10);26.6;1.4;11.0;6.2
Aragüés del Puerto;Huesca;;;;;;;1.0;5.0;
Bailo;Huesca;5.3 (23:20);-1.5 (00:10);1.9;51 (08:40);35 (08:40);17.8;2.6;7.6;3.0
Biescas;Huesca;1.0 (16:10);-3.4 (05:00);-1.2;8 (02:50);3 (02:50);54.4;5.2;12.8;17.8
Sabiñánigo;Huesca;4.2 (23:00);-0.9 (03:30);1.6;23 (23:20);12 (19:50);19.8;2.2;4.8;7.4
Almudévar;Huesca;2.1 (23:50);-0.8 (01:30);0.6;49 (07:10);36 (07:40);19.8;0.0;2.2;16.8
Sopeira;Huesca;2.1 (23:30);-1.1 (05:30);0.5;40 (23:59);26 (18:20);37.8;5.0;6.8;10.8
Benabarre;Huesca;3.4 (23:50);-2.4 (07:40);0.5;47 (08:00);32 (10:20);23.8;5.6;6.8;7.8
Bielsa;Huesca;1.2 (16:50);-3.1 (05:30);-0.9;16 (01:40);8 (03:30);10.0;0.0;1.2;0.6
Ainsa;Huesca;1.3 (14:50);-1.8 (02:40);-0.3;19 (23:59);13 (23:59);20.2;0.0;0.0;2.6
Torla - Depósito;Huesca;0.2 (16:40);-3.8 (00:00);-1.8;8 (00:40);3 (01:30);58.0;4.6;16.8;10.4
Benasque;Huesca;0.1 (17:30);-3.6 (04:00);-1.7;10 (09:50);5 (10:20);55.8;3.4;17.6;12.4
Seira;Huesca;1.3 (15:20);-1.7 (05:50);-0.2;6 (16:00);3 (21:00);2.2;1.4;0.6;0.2
Capella;Huesca;3.2 (19:40);-1.6 (07:40);0.8;24 (07:50);17 (18:40);32.6;0.0;0.0;19.8
Barbastro;Huesca;3.8 (18:50);0.4 (00:00);2.1;31 (15:20);14 (15:10);33.2;8.0;15.0;8.0
Sariñena, Depósito agua;Huesca;2.9 (17:00);-0.3 (00:50);1.3;42 (11:50);26 (11:10);20.0;5.0;9.6;4.2
Huesca Aeropuerto;Huesca;4.3 (23:40);-0.7 (08:20);1.8;55 (11:00);33 (11:00);15.4;2.4;9.0;3.2
Huesca;Huesca;6.5 (23:50);0.1 (06:10);3.3;;;15.2;2.4;9.4;3.0
Lanaja;Huesca;2.3 (23:10);-1.4 (01:10);0.4;51 (08:00);27 (08:00);29.4;7.4;15.2;6.2
Ballobar;Huesca;5.6 (23:30);-0.3 (00:00);2.6;36 (11:20);21 (11:20);16.8;6.0;8.8;1.6
Tamarite de Litera;Huesca;7.8 (23:59);0.1 (00:00);4.0;56 (06:50);33 (08:30);10.4;2.8;4.6;2.0
Fraga;Huesca;6.2 (23:59);0.0 (00:00);3.1;50 (10:30);33 (13:20);22.4;0.0;1.8;18.4
Escorca, Lluc;Illes Balears;12.9 (23:10);0.1 (00:40);6.5;42 (20:30);14 (20:30);7.1;0.4;6.5;0.2
Banyalbufar;Illes Balears;17.8 (22:30);4.8 (00:00);11.3;82 (08:00);50 (10:50);0.0;0.0;0.0;0.0
Calvià, Es Capdellà;Illes Balears;14.8 (14:50);4.0 (00:40);9.4;32 (06:20);17 (16:00);0.2;0.2;0.0;0.0
Palma, Puerto;Illes Balears;15.0 (14:30);4.2 (00:40);9.6;27 (15:40);15 (02:20);0.7;0.4;0.2;0.0
Palma, Universitat;Illes Balears;14.3 (15:20);3.3 (00:00);8.8;21 (06:10);13 (15:40);2.0;0.4;1.4;0.0
Sierra de Alfabia, Bunyola;Illes Balears;6.8 (16:20);-3.1 (00:10);1.9;67 (09:00);49 (08:20);2.3;0.0;2.1;0.1
Marratxí;Illes Balears;15.1 (17:30);3.8 (00:10);9.5;27 (17:40);11 (00:30);1.0;0.4;0.4;0.0
Palma de Mallorca, Aeropuerto;Illes Balears;15.5 (17:30);3.8 (00:00);9.6;33 (14:50);23 (15:00);0.6;0.2;0.2;0.0
Palma de Mallorca, Es Pil Larí;Illes Balears;15.6 (14:40);3.5 (00:00);9.6;;;0.5;0.2;0.2;0.0
Llucmajor, Cap Blanc;Illes Balears;15.8 (16:00);3.2 (00:00);9.5;43 (11:50);27 (11:50);0.0;0.0;0.0;0.0
Llucmajor;Illes Balears;13.9 (14:40);2.9 (00:00);8.4;;;0.0;0.0;0.0;0.0
Porreres;Illes Balears;15.1 (14:50);3.6 (00:10);9.4;35 (13:20);18 (12:50);1.7;0.9;0.7;0.0
Campos, Can Sion;Illes Balears;16.4 (16:10);4.6 (00:00);10.5;40 (12:40);22 (12:50);0.4;0.4;0.0;0.0
Campos, Salines Llevant;Illes Balears;16.3 (16:00);5.1 (00:00);10.7;37 (12:10);23 (12:30);0.0;0.0;0.0;0.0
Santanyí;Illes Balears;15.9 (14:10);5.3 (00:10);10.6;37 (12:40);20 (12:20);0.1;0.1;0.0;0.0
Portocolom;Illes Balears;15.6 (16:20);6.2 (00:40);10.9;52 (10:30);42 (10:40);1.8;1.4;0.4;0.0
Son Servera;Illes Balears;15.2 (14:40);4.3 (00:00);9.8;41 (09:30);21 (08:30);4.4;0.6;3.8;0.0
Artà;Illes Balears;14.7 (15:30);3.5 (00:00);9.1;;;4.4;1.0;3.4;0.0
Capdepera;Illes Balears;12.8 (15:30);2.7 (00:10);7.8;75 (11:30);61 (11:40);0.9;0.0;0.8;0.1
Artà-Colònia de Sant Pere;Illes Balears;15.1 (15:30);3.5 (00:00);9.3;;;1.2;0.6;0.6;0.0
Muro, S'Albufera;Illes Balears;15.0 (17:50);4.5 (00:00);9.8;;;2.8;0.8;1.6;0.2
Manacor;Illes Balears;15.3 (17:40);3.7 (00:00);9.5;41 (15:10);25 (15:20);2.6;1.0;1.4;0.2
Sineu;Illes Balears;14.5 (15:30);3.1 (00:00);8.8;28 (16:20);12 (16:30);2.6;0.8;1.6;0.0
Santa María del Camí;Illes Balears;14.2 (15:20);2.0 (00:20);8.1;32 (15:10);19 (15:40);1.8;0.4;1.2;0.0
Binissalem;Illes Balears;14.0 (15:20);3.3 (00:00);8.6;35 (15:30);21 (15:40);2.6;0.8;1.4;0.0
Escorca, Son Torrella;Illes Balears;9.9 (23:59);-0.4 (00:30);4.7;;;;;;
Sa Pobla;Illes Balears;15.0 (17:40);4.0 (00:00);9.5;28 (15:50);14 (16:50);3.2;0.6;2.0;0.2
Pollença;Illes Balears;14.5 (16:40);4.0 (00:00);9.3;44 (22:20);19 (18:30);1.6;0.6;1.0;0.0
Port de Pollença;Illes Balears;14.0 (16:00);5.1 (00:00);9.5;45 (23:50);26 (21:00);2.0;0.6;1.4;0.0
Es Mercadal;Illes Balears;13.8 (16:00);2.7 (00:00);8.3;48 (14:20);30 (16:10);0.8;0.2;0.6;0.0
Ciutadella;Illes Balears;14.5 (15:40);3.3 (00:00);8.9;;;0.8;0.0;0.8;0.0
Ciutadella, Cala Galdana;Illes Balears;14.3 (15:50);2.7 (00:20);8.5;43 (11:30);14 (10:20);0.6;0.2;0.4;0.0
Menorca, Aeropuerto;Illes Balears;14.6 (16:30);3.2 (00:00);8.9;52 (12:30);34 (11:20);0.0;0.0;0.0;0.0
Sant Joan de Labritja;Illes Balears;15.9 (13:20);8.1 (00:00);12.0;;;0.2;0.0;0.0;0.0
Ibiza, Aeropuerto;Illes Balears;16.0 (23:10);10.1 (00:00);13.1;39 (03:40);27 (04:20);0.1;0.1;0.0;0.0
Eivissa;Illes Balears;16.4 (13:20);9.5 (00:10);12.9;;;0.6;0.2;0.0;0.0
Formentera;Illes Balears;17.7 (16:30);10.6 (00:00);14.2;37 (12:20);22 (11:00);0.1;0.1;0.0;0.0
Cazorla;Jaén;12.9 (13:30);9.5 (00:00);11.2;;;1.8;0.0;0.0;1.8
Baeza;Jaén;12.6 (13:20);8.8 (02:40);10.7;40 (17:50);18 (18:00);2.4;0.4;0.2;1.0
Torres;Jaén;11.6 (13:10);9.1 (00:00);10.4;;;3.0;0.0;0.2;2.0
Arroyo del Ojanco;Jaén;15.2 (14:00);9.4 (03:40);12.3;64 (18:20);40 (18:20);4.6;0.7;0.0;0.5
Villanueva del Arzobispo;Jaén;13.4 (13:10);9.4 (02:20);11.4;45 (18:40);23 (11:00);3.8;0.2;0.0;2.0
Santa Elena;Jaén;10.7 (15:00);7.5 (07:50);9.1;68 (21:50);27 (22:20);;;;
Jaén;Jaén;14.7 (10:10);11.7 (01:10);13.2;103 (17:50);41 (16:40);12.2;0.0;0.4;8.8
Linares;Jaén;13.4 (10:40);9.7 (05:20);11.5;30 (22:00);8 (16:50);8.6;1.8;1.2;1.6
Bailén;Jaén;15.0 (17:50);10.5 (08:00);12.8;41 (17:50);18 (18:00);6.8;1.8;0.8;0.8
Andújar;Jaén;15.5 (18:00);10.1 (07:50);12.8;45 (18:00);21 (20:00);9.7;0.7;2.5;1.2
Alcalá La Real;Jaén;11.0 (12:40);6.8 (07:00);8.9;50 (17:20);20 (19:40);7.4;0.0;0.0;4.2
Valdezcaray, estación de esquí;La Rioja;3.8 (15:00);-5.4 (00:20);-0.8;98 (19:20);50 (19:00);59.2;1.2;18.2;20.4
Haro;La Rioja;2.5 (23:20);-3.2 (06:00);-0.4;;;10.6;1.0;6.2;1.4
Anguiano;La Rioja;5.3 (13:50);-5.5 (07:10);-0.1;;;60.2;2.6;19.4;19.4
Nájera;La Rioja;2.1 (15:00);-3.1 (07:40);-0.5;32 (16:00);19 (18:30);9.8;1.2;5.0;1.4
Cenicero;La Rioja;2.1 (22:30);-2.9 (04:20);-0.4;51 (15:20);24 (09:40);9.4;0.8;3.8;1.8
Logroño Aeropuerto;La Rioja;3.3 (14:50);-2.1 (03:50);0.6;55 (14:10);38 (14:10);13.9;1.1;2.1;2.5
Enciso;La Rioja;1.4 (14:50);-3.9 (04:20);-1.3;44 (13:20);34 (12:40);16.4;0.0;1.6;3.2
Alfaro;La Rioja;2.4 (15:30);-1.4 (05:20);0.5;35 (16:00);23 (15:20);18.2;0.0;0.8;10.2
Tías;Las Palmas;18.7 (14:50);14.2 (00:00);16.5;60 (20:30);32 (09:40);13.4;0.2;13.2;0.0
Yaiza Playa Blanca;Las Palmas;20.0 (16:20);16.8 (09:20);18.4;64 (18:40);46 (07:20);0.6;0.0;0.6;0.0
Lanzarote Aeropuerto;Las Palmas;21.2 (14:30);16.6 (09:40);18.9;59 (13:30);45 (13:20);13.6;0.0;13.6;0.0
Haría;Las Palmas;20.0 (14:50);14.9 (09:40);17.4;71 (03:20);50 (03:20);2.6;0.0;2.6;0.0
Tinajo;Las Palmas;18.9 (15:00);14.5 (09:20);16.7;81 (08:10);55 (08:20);9.6;0.0;9.6;0.0
Pájara;Las Palmas;20.2 (14:40);14.9 (09:20);17.6;52 (08:50);34 (15:40);3.6;0.0;1.8;1.7
Tuineje,Puerto Gran Tarajal;Las Palmas;19.6 (14:50);17.1 (09:40);18.4;65 (03:10);49 (04:00);3.6;0.0;2.2;1.4
Antigua;Las Palmas;19.5 (13:40);15.4 (03:30);17.4;79 (18:40);51 (17:50);8.2;0.0;7.2;1.0
Fuerteventura Aeropuerto;Las Palmas;22.8 (13:40);17.5 (07:10);20.1;74 (09:00);52 (09:10);0.4;0.0;0.3;0.1
La Oliva;Las Palmas;20.6 (16:20);16.2 (10:50);18.4;77 (20:40);58 (16:40);1.6;0.0;1.6;0.0
La Oliva, Puerto de Corralejo;Las Palmas;20.9 (16:20);17.6 (10:50);19.3;83 (19:20);58 (18:00);0.6;0.0;0.4;0.2
Vega de San Mateo;Las Palmas;8.7 (05:40);6.0 (11:10);7.3;102 (09:20);50 (20:30);142.8;47.4;37.0;27.6
Tejeda, Cruz de Tejeda;Las Palmas;9.6 (05:50);7.0 (16:20);8.3;121 (18:00);48 (18:00);73.0;23.6;30.4;15.0
Tejeda;Las Palmas;13.1 (05:50);9.8 (07:30);11.5;89 (12:00);33 (12:00);63.3;20.2;28.9;12.3
Agaete;Las Palmas;20.5 (15:40);16.1 (06:50);18.3;106 (11:40);69 (20:20);15.8;6.2;9.6;0.0
La Aldea de San Nicolás;Las Palmas;21.0 (15:50);15.9 (05:50);18.4;74 (15:10);35 (23:00);19.6;15.0;3.8;0.8
San Bartolome Tirajana, Cuevas del Pinar;Las Palmas;11.1 (05:40);8.8 (08:00);10.0;99 (18:30);33 (11:40);96.8;47.2;29.0;15.8
San Bartolome Tirajana, Lomo Pedro Alfonso;Las Palmas;13.3 (06:00);11.0 (07:50);12.2;110 (17:20);51 (20:50);41.6;17.8;16.6;7.2
La Aldea de San Nicolás, Tasarte;Las Palmas;16.5 (16:00);13.9 (07:00);15.2;85 (11:50);45 (11:50);6.0;3.2;2.8;0.0
