Estación;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm)
Valderredible, Polientes;Cantabria;6.3 (14:30);-3.5 (23:40);1.4;23 (00:10);13 (16:10);0.3;0.0;0.3;0.0
Segorbe;Castelló/Castellón;11.4 (11:20);3.6 (23:50);7.5;35 (17:00);18 (22:20);1.0;0.0;0.0;1.0
Montanejos;Castelló/Castellón;10.9 (00:00);3.2 (23:59);7.0;41 (15:40);24 (15:40);0.0;0.0;0.0;0.0
Villafranca del Cid/Vilafranca;Castelló/Castellón;5.4 (00:00);-2.6 (23:59);1.4;49 (12:50);33 (08:20);0.0;0.0;0.0;0.0
Atzeneta del Maestrat;Castelló/Castellón;13.1 (00:20);4.9 (23:59);9.0;43 (23:40);27 (03:50);0.0;0.0;0.0;0.0
Castellón - Almassora;Castelló/Castellón;14.8 (12:40);6.3 (23:59);10.6;24 (23:00);14 (22:30);0.0;0.0;0.0;0.0
Torreblanca;Castelló/Castellón;15.6 (01:30);7.5 (23:30);11.6;36 (02:40);22 (11:10);0.0;0.0;0.0;0.0
La Pobla de Benifassà-Fredes;Castelló/Castellón;4.4 (00:00);-3.5 (23:40);0.5;81 (06:50);47 (09:00);0.0;0.0;0.0;0.0
Vinaròs;Castelló/Castellón;14.7 (00:20);6.5 (21:50);10.6;39 (22:50);21 (22:50);0.0;0.0;0.0;0.0
Morella;Castelló/Castellón;6.8 (00:00);-1.2 (23:59);2.8;61 (00:10);35 (07:50);0.0;0.0;0.0;0.0
Castellfort;Castelló/Castellón;5.1 (00:00);-2.4 (23:50);1.3;;;0.0;0.0;0.0;0.0
Ceuta;Ceuta;17.0 (14:30);12.1 (23:40);14.6;49 (17:10);22 (17:10);5.0;0.0;0.0;4.4
Alcazar de San Juan;Ciudad Real;8.8 (04:00);1.7 (23:59);5.3;29 (12:50);14 (13:00);3.8;0.8;3.0;0.0
Tomelloso;Ciudad Real;9.1 (17:10);1.3 (22:10);5.2;37 (13:10);18 (13:20);4.0;0.2;3.0;0.8
Ciudad Real;Ciudad Real;10.2 (01:10);3.7 (23:59);6.9;29 (14:30);14 (09:30);1.6;0.0;0.8;0.8
Villanueva de los Infantes;Ciudad Real;6.6 (16:10);1.5 (22:30);4.0;36 (11:50);24 (11:50);5.2;0.0;3.8;1.4
Valdepeñas;Ciudad Real;9.2 (03:40);1.6 (23:40);5.4;39 (11:40);17 (12:00);;0.0;;1.2
Viso del Marqués;Ciudad Real;8.5 (12:40);0.5 (23:59);4.5;37 (13:50);24 (11:00);10.3;0.0;2.4;7.6
Puebla de Don Rodrigo;Ciudad Real;14.7 (15:30);1.6 (23:59);8.1;30 (13:40);13 (12:40);0.5;0.0;0.5;0.0
Almadén;Ciudad Real;12.3 (15:30);5.4 (23:50);8.9;33 (15:10);14 (16:20);0.8;0.0;0.8;0.0
Puertollano;Ciudad Real;11.5 (14:50);3.4 (23:59);7.5;35 (13:10);18 (18:10);1.2;0.0;0.6;0.6
Fuencaliente;Ciudad Real;11.9 (15:40);0.1 (23:59);6.0;31 (13:50);19 (14:00);1.6;0.0;0.6;0.4
Valsequillo;Córdoba;12.0 (15:10);-0.3 (23:59);5.8;42 (15:20);31 (15:20);0.6;0.0;0.6;0.0
Hinojosa del Duque;Córdoba;11.7 (14:50);1.0 (23:59);6.3;41 (15:10);30 (15:10);0.8;0.0;0.8;0.0
Cardeña;Córdoba;11.2 (16:20);4.2 (23:40);7.7;;;3.8;0.0;3.6;0.0
Montoro;Córdoba;16.6 (16:30);3.5 (23:59);10.1;32 (13:30);18 (17:20);3.6;0.0;3.4;0.2
Villanueva de Córdoba;Córdoba;10.6 (15:00);3.4 (23:59);7.0;42 (16:00);22 (13:30);2.0;0.0;1.6;0.4
Córdoba, Embalse de Guadanuño;Córdoba;13.5 (15:30);6.5 (23:30);10.0;31 (16:10);14 (12:10);3.6;0.0;2.8;0.8
Córdoba Aeropuerto;Córdoba;17.4 (16:20);5.6 (23:59);11.5;35 (16:00);24 (16:00);1.2;0.0;1.2;0.0
Priego de Cordoba;Córdoba;12.5 (17:30);5.3 (23:40);8.9;31 (16:00);21 (17:10);1.2;0.0;0.4;0.8
Doña Mencía;Córdoba;9.7 (18:20);5.4 (22:40);7.5;29 (14:00);19 (14:00);5.3;0.0;3.4;1.9
Córdoba, Prágdena;Córdoba;15.2 (17:00);4.7 (23:50);9.9;34 (16:40);23 (16:40);1.8;0.0;1.8;0.0
Espiel;Córdoba;13.4 (16:40);0.2 (23:59);6.8;36 (15:30);20 (16:10);2.8;0.0;2.6;0.2
Fuente Palmera;Córdoba;17.3 (15:40);6.7 (23:59);12.0;33 (13:30);22 (16:20);2.2;0.0;1.4;0.8
Benamejí;Córdoba;12.1 (17:20);6.1 (23:50);9.1;35 (11:20);23 (11:40);0.8;0.0;0.0;0.8
Aguilar de la Frontera;Córdoba;14.7 (16:40);3.3 (23:59);9.0;36 (16:50);24 (16:50);2.2;0.0;1.6;0.6
La Rambla;Córdoba;15.1 (16:30);1.9 (23:59);8.5;31 (17:30);23 (17:30);2.8;0.0;1.0;1.8
Beteta;Cuenca;3.6 (02:40);-3.7 (23:59);-0.1;;;1.8;1.6;0.2;0.0
Tarancón;Cuenca;9.2 (15:30);0.4 (23:59);4.8;41 (16:10);23 (05:20);1.8;1.0;0.8;0.0
Alcázar del Rey;Cuenca;8.3 (16:10);-1.3 (23:59);3.5;34 (11:20);21 (11:20);1.4;1.0;0.4;0.0
Abia de Obispalia;Cuenca;7.6 (16:30);-2.1 (23:59);2.8;41 (16:00);21 (17:20);0.0;0.0;0.0;0.0
Villares del Saz;Cuenca;8.0 (16:20);-0.8 (23:59);3.6;;;1.8;1.8;0.0;0.0
Alberca de Zancara;Cuenca;6.9 (16:00);0.2 (23:40);3.6;31 (13:40);17 (17:30);3.6;1.0;2.6;0.0
San Clemente;Cuenca;;;;;;;;;
Osa de la Vega;Cuenca;7.9 (17:20);-0.6 (23:59);3.7;41 (12:40);20 (12:40);2.0;0.8;1.2;0.0
Belmonte;Cuenca;7.9 (17:40);0.3 (23:59);4.1;30 (18:10);15 (18:10);3.6;1.0;2.6;0.0
Cuenca;Cuenca;7.7 (00:00);-0.5 (23:59);3.6;32 (16:40);14 (17:20);1.0;0.6;0.4;0.0
Motilla del Palancar;Cuenca;7.7 (17:40);-0.9 (23:59);3.4;32 (14:00);18 (14:10);2.4;0.4;2.0;0.0
Salvacañete;Cuenca;5.2 (01:00);-3.8 (23:59);0.7;32 (19:10);13 (02:40);1.4;0.8;0.6;0.0
Mira;Cuenca;7.0 (17:30);-3.3 (23:59);1.9;;;1.2;0.2;0.0;1.0
Irún;Gipuzkoa;8.7 (14:50);2.4 (23:59);5.5;34 (00:10);16 (00:10);11.6;11.0;0.6;0.0
San Sebastián Aeropuerto;Gipuzkoa;11.2 (15:30);3.5 (23:59);7.3;46 (03:30);22 (03:40);13.8;13.6;0.2;0.0
Renteria;Gipuzkoa;9.5 (14:00);0.8 (23:59);5.2;38 (03:20);12 (06:30);12.4;7.4;4.8;0.0
Segura - Lastala;Gipuzkoa;6.3 (00:00);-1.1 (23:40);2.6;18 (15:30);10 (15:10);6.8;1.4;5.4;0.0
Beasain;Gipuzkoa;6.0 (00:00);-1.2 (23:20);2.4;27 (16:20);17 (16:20);9.6;2.0;7.6;0.0
Ordizia;Gipuzkoa;6.0 (14:40);-0.6 (23:50);2.7;30 (16:10);18 (16:00);8.0;2.8;5.2;0.0
Legazpia;Gipuzkoa;4.7 (00:00);-1.0 (23:50);1.8;;;8.8;2.6;4.6;1.6
Zumarraga;Gipuzkoa;3.8 (00:00);-2.2 (23:50);0.8;43 (00:30);27 (00:30);11.1;4.0;6.0;1.1
Azpeitia;Gipuzkoa;6.8 (00:00);0.2 (23:59);3.5;23 (01:50);12 (06:30);14.4;6.4;8.0;0.0
Zumaia;Gipuzkoa;10.5 (13:30);3.0 (23:30);6.8;55 (01:30);44 (01:20);9.1;2.6;6.5;0.0
Aretxabaleta;Gipuzkoa;5.5 (00:10);0.1 (23:59);2.8;;;10.4;3.8;3.2;3.4
Elgeta;Gipuzkoa;4.2 (00:00);-1.4 (23:59);1.4;26 (05:40);11 (05:40);12.8;4.6;5.2;2.8
Elgoibar;Gipuzkoa;6.6 (00:00);0.8 (22:40);3.7;31 (01:30);14 (16:50);14.3;6.2;7.9;0.2
Mutriku;Gipuzkoa;6.9 (00:00);2.7 (20:20);4.8;46 (01:20);27 (02:20);11.6;6.0;5.6;0.0
Blanes;Girona;11.5 (00:10);3.4 (23:59);7.5;34 (09:20);17 (09:10);5.2;0.0;0.8;4.2
Castell, Platja d'Aro;Girona;10.0 (01:40);4.6 (23:50);7.3;50 (08:30);23 (08:30);3.8;0.0;3.8;0.0
Sant Pau de Segúries;Girona;5.6 (14:00);-2.7 (23:59);1.4;23 (17:00);12 (16:50);0.0;0.0;0.0;0.0
Ripoll;Girona;9.2 (12:10);-1.0 (23:40);4.1;22 (18:10);13 (18:10);0.0;0.0;0.0;0.0
Les Planes d'Hostoles;Girona;6.8 (12:20);-1.2 (23:59);2.8;13 (14:10);6 (13:10);4.8;0.0;0.0;4.8
Sant Hilari;Girona;5.4 (02:00);-4.4 (23:50);0.5;20 (11:30);12 (05:50);6.6;0.0;0.0;4.6
Girona Aeropuerto;Girona;7.8 (01:00);0.0 (23:59);3.9;28 (14:00);16 (14:00);1.5;0.0;0.1;1.4
Girona;Girona;7.6 (00:00);2.6 (23:59);5.1;25 (10:30);12 (12:30);2.0;0.0;1.2;0.8
Porqueres;Girona;9.7 (14:00);-0.6 (23:59);4.5;28 (15:40);15 (15:30);0.0;0.0;0.0;0.0
L'Estartit;Girona;10.8 (02:50);6.6 (23:59);8.7;40 (22:10);18 (20:40);6.6;4.6;2.0;0.0
La Vall de Bianya;Girona;9.4 (13:30);-2.2 (23:59);3.6;27 (15:00);15 (16:10);0.0;0.0;0.0;0.0
Castelló d'Empúries;Girona;10.7 (12:10);5.9 (23:59);8.3;62 (13:50);40 (13:00);0.0;0.0;0.0;0.0
Maçanet de Cabrenys;Girona;8.0 (12:50);3.4 (23:59);5.7;85 (15:40);39 (18:00);0.2;0.0;0.2;0.0
Espolla;Girona;;;;;;;;;
Figueres;Girona;10.6 (00:00);6.1 (23:50);8.4;65 (14:30);32 (14:00);0.0;0.0;0.0;0.0
La Molina;Girona;-0.5 (00:30);-11.9 (23:59);-6.2;36 (16:30);18 (16:30);0.0;0.0;0.0;0.0
Baza;Granada;12.2 (12:20);3.7 (22:40);7.9;48 (12:10);33 (12:10);0.2;0.0;0.0;0.2
Dólar;Granada;10.3 (11:50);2.2 (01:50);6.3;;;0.2;0.0;0.0;0.2
Granada-Cartuja;Granada;11.2 (16:10);3.8 (23:59);7.5;24 (16:40);9 (16:30);0.4;0.0;0.2;0.2
Granada Aeropuerto;Granada;14.7 (16:30);3.1 (23:30);8.9;39 (16:30);26 (16:30);0.1;0.0;0.0;0.1
Loja;Granada;12.5 (15:50);5.2 (23:59);8.8;40 (17:40);15 (13:20);2.2;0.0;0.5;1.7
Lanjarón;Granada;13.2 (13:10);5.6 (23:30);9.4;;;0.0;0.0;0.0;0.0
Salobreña;Granada;19.9 (15:40);9.7 (07:00);14.8;40 (18:40);23 (03:00);0.0;0.0;0.0;0.0
Motril;Granada;18.8 (17:10);13.8 (07:00);16.3;53 (23:10);31 (23:20);0.0;0.0;0.0;0.0
Motril, Puerto;Granada;;;;49 (23:20);30 (23:20);0.0;0.0;0.0;0.0
Castell de Ferro;Granada;17.6 (12:30);11.1 (02:00);14.4;68 (21:50);49 (21:50);0.0;0.0;0.0;0.0
Válor;Granada;16.3 (14:30);5.5 (23:59);10.9;;;0.0;0.0;0.0;0.0
Molina de Aragón;Guadalajara;6.0 (16:30);-6.1 (23:50);0.0;33 (17:40);19 (17:20);1.4;0.6;0.0;0.2
Zaorejas;Guadalajara;4.5 (00:00);-3.9 (23:59);0.3;42 (17:50);20 (17:50);3.4;3.2;0.0;0.0
Pastrana;Guadalajara;8.2 (14:20);-1.4 (23:50);3.4;;;0.2;0.2;0.0;0.0
Pantano el Vado;Guadalajara;8.0 (00:00);-2.8 (23:40);2.6;42 (16:10);23 (13:00);0.4;0.4;0.0;0.0
Sigüenza;Guadalajara;7.3 (15:30);-4.6 (23:59);1.4;;;0.8;0.8;0.0;0.0
Mandayona;Guadalajara;6.5 (15:40);-2.0 (23:40);2.3;;;0.8;0.8;0.0;0.0
Campisábalos;Guadalajara;;;;;;;;0.0;0.0
Guadalajara;Guadalajara;9.2 (00:00);-0.1 (23:30);4.5;37 (18:00);21 (17:50);1.0;1.0;0.0;0.0
Brihuega;Guadalajara;6.4 (00:00);-3.5 (23:50);1.5;;;0.6;0.6;0.0;0.0
El Pedregal;Guadalajara;4.5 (15:50);-3.8 (23:50);0.4;38 (17:20);19 (14:50);1.8;1.6;0.2;0.0
Aroche;Huelva;13.6 (16:10);2.8 (23:59);8.2;35 (14:10);19 (14:30);2.4;0.0;2.4;0.0
El Granado;Huelva;16.6 (14:50);6.9 (23:59);11.8;;;0.0;0.0;0.0;0.0
Ayamonte;Huelva;17.2 (15:50);7.9 (22:30);12.6;42 (15:40);20 (15:40);0.0;0.0;0.0;0.0
Cartaya;Huelva;18.3 (14:30);5.4 (22:30);11.8;39 (14:10);20 (15:40);0.0;0.0;0.0;0.0
Alajar;Huelva;12.4 (14:50);5.1 (21:50);8.7;47 (15:10);27 (03:00);1.0;0.0;1.0;0.0
Valverde del Camino;Huelva;15.4 (15:20);6.5 (23:59);10.9;;;1.2;0.0;1.2;0.0
El Cerro de Andévalo;Huelva;14.5 (16:30);6.3 (23:40);10.4;;;1.8;0.0;1.8;0.0
Alosno, Tharsis;Huelva;14.4 (15:20);6.8 (23:59);10.6;47 (15:50);28 (15:30);0.2;0.0;0.2;0.0
El Campillo;Huelva;13.4 (15:00);4.7 (23:59);9.0;37 (16:20);24 (16:30);1.2;0.0;1.0;0.2
Villarrasa;Huelva;16.1 (16:10);7.6 (21:10);11.9;38 (15:30);22 (13:40);0.2;0.0;0.0;0.2
Huelva, Ronda Este;Huelva;17.9 (14:30);7.8 (23:59);12.8;44 (14:20);25 (14:00);0.0;0.0;0.0;0.0
Cala;Huelva;12.3 (15:00);4.4 (23:20);8.4;37 (12:50);20 (12:20);0.6;0.0;0.6;0.0
Almonte;Huelva;18.4 (16:20);7.2 (23:59);12.8;38 (12:40);28 (15:50);0.0;0.0;0.0;0.0
Moguer, El Arenosillo;Huelva;18.0 (15:00);9.8 (23:59);13.9;39 (15:00);16 (14:10);0.1;0.0;0.1;0.0
Canfranc;Huesca;1.9 (00:00);-4.4 (23:59);-1.3;35 (15:20);14 (15:40);0.6;0.2;0.4;0.0
Jaca;Huesca;4.6 (11:40);-3.5 (23:40);0.5;53 (16:10);30 (14:00);0.1;0.1;0.0;0.0
Valle de Hecho, Hecho;Huesca;4.8 (00:50);-0.8 (23:59);2.0;59 (10:10);24 (14:10);0.2;0.0;0.2;0.0
Aragüés del Puerto;Huesca;4.3 (01:50);-4.5 (23:59);-0.1;;;0.0;0.0;0.0;0.0
Bailo;Huesca;6.3 (13:50);-1.7 (23:50);2.3;48 (17:00);35 (17:00);0.0;0.0;0.0;0.0
Biescas;Huesca;3.8 (00:00);-5.5 (23:50);-0.9;33 (11:30);16 (11:50);0.0;0.0;0.0;0.0
Sabiñánigo;Huesca;6.6 (14:00);-3.0 (23:59);1.8;;;0.0;0.0;0.0;0.0
Almudévar;Huesca;10.8 (14:40);-0.2 (23:10);5.3;50 (01:50);35 (18:30);0.0;0.0;0.0;0.0
Sopeira;Huesca;7.8 (12:00);0.0 (23:59);3.9;51 (16:30);25 (12:50);0.0;0.0;0.0;0.0
Benabarre;Huesca;9.2 (13:40);-3.6 (23:40);2.8;27 (16:30);20 (06:10);0.0;0.0;0.0;0.0
Bielsa;Huesca;4.9 (12:40);-3.1 (23:50);0.9;43 (11:30);24 (11:00);0.0;0.0;0.0;0.0
Ainsa;Huesca;10.6 (12:30);-1.5 (23:40);4.6;51 (17:30);28 (15:00);0.0;0.0;0.0;0.0
Torla - Depósito;Huesca;6.1 (10:30);-3.0 (23:59);1.5;63 (17:10);30 (17:10);0.0;0.0;0.0;0.0
Benasque;Huesca;4.8 (02:00);-2.1 (23:00);1.4;54 (21:00);26 (10:40);0.2;0.0;0.0;0.2
Seira;Huesca;6.2 (12:50);-2.0 (23:59);2.1;32 (13:30);15 (13:40);0.0;0.0;0.0;0.0
Capella;Huesca;10.7 (13:30);-4.8 (23:59);2.9;31 (15:50);19 (15:50);;;;
Barbastro;Huesca;14.9 (14:00);-2.4 (23:59);6.2;37 (01:50);19 (01:50);0.0;0.0;0.0;0.0
Sariñena, Depósito agua;Huesca;11.7 (14:10);1.2 (23:40);6.4;59 (09:50);34 (16:30);0.0;0.0;0.0;0.0
Huesca Aeropuerto;Huesca;10.6 (13:40);-0.9 (23:50);4.9;36 (16:30);15 (17:30);0.0;0.0;0.0;0.0
Huesca;Huesca;10.9 (14:50);1.2 (23:59);6.0;;;0.0;0.0;0.0;0.0
Lanaja;Huesca;10.2 (14:40);0.8 (23:59);5.5;61 (17:30);42 (16:50);0.0;0.0;0.0;0.0
Ballobar;Huesca;13.0 (15:10);3.6 (23:59);8.3;63 (07:20);43 (07:30);0.0;0.0;0.0;0.0
Tamarite de Litera;Huesca;14.0 (14:40);-1.4 (23:00);6.3;46 (06:30);26 (15:30);0.0;0.0;0.0;0.0
Fraga;Huesca;13.6 (15:40);3.1 (23:59);8.4;58 (19:20);39 (19:20);0.0;0.0;0.0;0.0
Escorca, Lluc;Illes Balears;9.8 (01:00);1.5 (23:59);5.7;24 (12:20);9 (12:20);18.4;0.0;6.6;9.8
Banyalbufar;Illes Balears;14.6 (00:00);5.7 (21:30);10.2;44 (22:50);33 (08:00);14.8;0.0;0.8;5.8
Calvià, Es Capdellà;Illes Balears;12.8 (13:20);3.8 (23:20);8.3;28 (08:30);15 (08:00);4.6;0.0;0.4;3.2
Palma, Puerto;Illes Balears;13.7 (01:40);6.4 (22:50);10.0;33 (16:10);18 (16:00);13.4;0.0;0.8;8.6
Palma, Universitat;Illes Balears;12.1 (07:40);4.6 (01:40);8.4;28 (08:30);13 (13:50);13.6;0.0;0.8;9.0
Sierra de Alfabia, Bunyola;Illes Balears;6.2 (00:00);-2.0 (23:59);2.1;61 (05:20);51 (05:30);16.4;0.0;4.6;8.5
Marratxí;Illes Balears;13.2 (07:00);6.0 (23:50);9.6;32 (14:20);17 (14:20);9.4;0.0;1.6;5.4
Palma de Mallorca, Aeropuerto;Illes Balears;;;;;;;0.0;4.5;5.7
Palma de Mallorca, Es Pil Larí;Illes Balears;12.7 (02:10);5.6 (23:50);9.1;;;11.2;0.0;4.0;4.9
Llucmajor, Cap Blanc;Illes Balears;12.5 (01:10);4.8 (23:59);8.7;41 (16:50);22 (16:50);12.0;0.0;2.2;7.2
Llucmajor;Illes Balears;10.6 (03:30);4.9 (23:59);7.8;;;6.0;0.0;1.0;4.4
Porreres;Illes Balears;12.6 (01:50);5.6 (23:59);9.1;30 (01:10);19 (00:50);21.0;0.0;7.0;10.7
Campos, Can Sion;Illes Balears;10.5 (12:30);5.2 (01:10);7.8;32 (16:40);12 (12:00);15.6;0.0;4.4;6.8
Campos, Salines Llevant;Illes Balears;13.2 (00:00);6.0 (21:00);9.6;32 (16:50);20 (16:50);12.4;0.0;3.8;5.4
Santanyí;Illes Balears;11.9 (03:10);5.5 (23:40);8.7;35 (17:30);19 (16:40);20.8;0.0;8.2;7.2
Portocolom;Illes Balears;13.5 (04:00);6.2 (19:10);9.8;45 (16:10);22 (16:10);24.4;0.0;8.0;10.6
Son Servera;Illes Balears;12.3 (02:00);5.9 (22:10);9.1;45 (16:00);22 (16:20);19.2;0.0;8.8;8.0
Artà;Illes Balears;11.8 (02:00);5.4 (22:10);8.6;;;15.0;0.0;7.2;5.8
Capdepera;Illes Balears;14.3 (04:30);5.5 (19:10);9.9;70 (15:50);56 (16:30);6.5;0.0;3.2;1.7
Artà-Colònia de Sant Pere;Illes Balears;12.5 (06:10);6.1 (18:10);9.3;;;14.8;0.0;6.8;5.8
Muro, S'Albufera;Illes Balears;12.5 (08:00);6.6 (22:30);9.5;;;22.0;0.0;9.8;10.6
Manacor;Illes Balears;11.9 (04:00);5.4 (19:40);8.6;35 (00:20);22 (00:10);13.0;0.0;4.4;6.6
Sineu;Illes Balears;11.6 (01:20);5.2 (23:59);8.4;28 (15:10);17 (15:10);;;5.2;12.0
Santa María del Camí;Illes Balears;10.7 (10:50);4.3 (22:50);7.5;35 (15:30);17 (15:40);17.8;0.0;3.6;11.6
Binissalem;Illes Balears;10.8 (01:30);5.1 (23:59);8.0;32 (15:30);20 (15:30);16.0;0.0;3.0;10.2
Escorca, Son Torrella;Illes Balears;7.8 (04:40);-0.2 (23:50);3.8;;;;;;
Sa Pobla;Illes Balears;11.6 (02:00);5.8 (23:59);8.7;31 (16:30);20 (15:00);24.8;0.0;8.4;14.2
Pollença;Illes Balears;15.0 (01:40);5.7 (23:20);10.3;42 (01:20);20 (01:40);;;;
Port de Pollença;Illes Balears;15.1 (02:40);6.1 (21:50);10.6;37 (23:59);14 (12:50);19.6;0.0;11.4;6.6
Es Mercadal;Illes Balears;13.3 (04:20);6.5 (17:00);9.9;50 (23:59);32 (23:59);3.8;0.0;2.4;1.2
Ciutadella;Illes Balears;13.8 (03:50);6.7 (17:10);10.3;;;3.0;0.0;2.0;0.8
Ciutadella, Cala Galdana;Illes Balears;12.6 (04:40);6.0 (00:30);9.3;48 (23:59);20 (16:00);3.2;0.0;2.4;0.8
Menorca, Aeropuerto;Illes Balears;12.6 (02:40);6.0 (17:40);9.3;55 (15:50);39 (17:20);4.7;0.0;2.5;2.0
Sant Joan de Labritja;Illes Balears;12.2 (12:00);1.2 (23:20);6.7;;;10.6;0.0;0.2;8.4
Ibiza, Aeropuerto;Illes Balears;14.7 (05:00);3.9 (23:59);9.3;45 (06:40);29 (06:40);9.9;0.0;2.2;7.7
Eivissa;Illes Balears;14.2 (05:50);3.8 (23:30);9.0;;;9.6;0.0;1.6;8.0
Formentera;Illes Balears;15.1 (09:00);4.2 (23:59);9.7;32 (07:10);17 (03:10);10.4;0.0;0.7;9.7
Cazorla;Jaén;8.3 (02:40);4.7 (22:30);6.5;;;12.2;0.0;7.6;4.4
Baeza;Jaén;8.6 (17:10);2.6 (23:10);5.6;32 (00:10);14 (17:20);8.2;0.0;5.2;3.0
Torres;Jaén;8.5 (02:40);3.0 (22:00);5.8;;;8.0;0.0;5.2;2.8
Arroyo del Ojanco;Jaén;10.2 (00:00);3.0 (23:59);6.6;30 (00:10);18 (13:50);9.6;0.0;4.7;4.9
Villanueva del Arzobispo;Jaén;9.0 (00:00);3.5 (21:30);6.3;32 (15:00);15 (14:30);10.2;0.0;3.4;6.8
Santa Elena;Jaén;8.6 (14:10);2.7 (23:59);5.7;40 (15:00);18 (15:00);;;;
Jaén;Jaén;11.7 (01:40);6.9 (23:40);9.3;39 (11:40);19 (11:30);3.6;0.0;2.4;1.2
Linares;Jaén;11.8 (17:20);5.7 (23:59);8.8;28 (10:30);12 (14:20);3.6;0.0;2.6;1.0
Bailén;Jaén;14.5 (16:30);5.7 (23:20);10.1;27 (18:10);14 (17:50);2.2;0.0;1.8;0.4
Andújar;Jaén;15.3 (15:50);2.2 (23:59);8.8;31 (14:30);21 (17:20);4.0;0.0;2.6;1.4
Alcalá La Real;Jaén;8.6 (17:20);1.5 (23:59);5.1;34 (18:50);18 (17:20);7.0;0.0;3.6;3.4
Valdezcaray, estación de esquí;La Rioja;-1.3 (13:30);-8.2 (22:50);-4.7;18 (07:10);11 (03:20);5.4;0.6;1.8;2.4
Haro;La Rioja;6.4 (13:00);-0.9 (23:50);2.8;;;0.0;0.0;0.0;0.0
Anguiano;La Rioja;2.0 (13:40);-4.0 (23:59);-1.0;;;2.6;0.6;0.6;1.2
Nájera;La Rioja;6.0 (13:40);-0.7 (23:59);2.7;29 (14:00);14 (14:30);2.4;1.0;0.0;1.4
Cenicero;La Rioja;6.5 (14:00);-0.3 (23:59);3.1;33 (14:10);18 (14:50);0.0;0.0;0.0;0.0
Logroño Aeropuerto;La Rioja;8.3 (12:20);0.3 (23:59);4.3;39 (01:00);24 (13:50);0.5;0.0;0.0;0.5
Enciso;La Rioja;4.4 (14:50);-4.5 (23:50);0.0;42 (15:00);30 (15:00);2.4;0.2;0.0;2.2
Alfaro;La Rioja;8.5 (14:10);0.0 (23:59);4.3;40 (16:10);28 (15:30);0.0;0.0;0.0;0.0
Tías;Las Palmas;17.0 (13:40);11.1 (02:10);14.1;37 (01:20);25 (02:20);0.0;0.0;0.0;0.0
Yaiza Playa Blanca;Las Palmas;18.4 (11:50);12.9 (02:50);15.6;30 (10:50);21 (10:50);0.0;0.0;0.0;0.0
Lanzarote Aeropuerto;Las Palmas;19.1 (11:50);12.0 (01:50);15.6;32 (12:10);22 (12:40);0.0;0.0;0.0;0.0
Haría;Las Palmas;16.1 (12:00);11.3 (21:30);13.7;28 (12:30);18 (14:00);0.0;0.0;0.0;0.0
Tinajo;Las Palmas;16.1 (12:30);11.6 (23:50);13.9;48 (02:50);26 (07:30);0.0;0.0;0.0;0.0
Pájara;Las Palmas;18.5 (16:20);13.6 (05:20);16.1;32 (13:30);21 (12:50);0.0;0.0;0.0;0.0
Tuineje,Puerto Gran Tarajal;Las Palmas;18.3 (13:10);14.0 (00:50);16.1;43 (12:50);24 (15:40);0.0;0.0;0.0;0.0
Antigua;Las Palmas;17.0 (13:50);9.8 (00:50);13.4;33 (14:10);21 (14:10);0.0;0.0;0.0;0.0
Fuerteventura Aeropuerto;Las Palmas;18.7 (11:40);14.4 (01:00);16.6;41 (04:30);28 (07:00);0.0;0.0;0.0;0.0
La Oliva;Las Palmas;17.3 (13:50);10.3 (01:20);13.8;28 (13:40);18 (10:00);0.0;0.0;0.0;0.0
La Oliva, Puerto de Corralejo;Las Palmas;18.5 (13:30);15.2 (02:30);16.8;30 (10:00);22 (14:30);0.0;0.0;0.0;0.0
Vega de San Mateo;Las Palmas;11.9 (13:20);3.9 (05:50);7.9;37 (03:40);22 (03:50);0.0;0.0;0.0;0.0
Tejeda, Cruz de Tejeda;Las Palmas;11.4 (14:50);2.4 (06:50);6.9;44 (03:20);33 (03:20);0.6;0.6;0.0;0.0
Tejeda;Las Palmas;14.3 (15:30);7.4 (06:00);10.9;53 (01:00);30 (00:10);0.0;0.0;0.0;0.0
Agaete;Las Palmas;18.8 (13:50);15.6 (08:00);17.2;45 (12:10);26 (13:40);0.0;0.0;0.0;0.0
La Aldea de San Nicolás;Las Palmas;20.1 (13:50);10.9 (08:10);15.5;59 (01:10);29 (02:00);0.0;0.0;0.0;0.0
San Bartolome Tirajana, Cuevas del Pinar;Las Palmas;12.2 (12:30);5.8 (00:10);9.0;20 (15:00);10 (22:50);0.0;0.0;0.0;0.0
San Bartolome Tirajana, Lomo Pedro Alfonso;Las Palmas;13.8 (12:10);8.2 (04:20);11.0;25 (13:10);12 (13:10);0.0;0.0;0.0;0.0
La Aldea de San Nicolás, Tasarte;Las Palmas;17.4 (11:50);11.1 (07:00);14.3;26 (12:20);19 (11:50);0.0;0.0;0.0;0.0
Mogán, Puerto Rico;Las Palmas;19.7 (09:50);15.0 (07:00);17.4;22 (14:10);16 (13:30);0.0;0.0;0.0;0.0
Mogán, Puerto;Las Palmas;21.0 (11:00);14.0 (06:10);17.5;24 (15:30);19 (15:30);0.0;0.0;0.0;0.0
