Estación;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm)
Alto Campoo;Cantabria;6.9 (13:20);3.4 (02:30);5.2;73 (05:40);36 (02:00);;;;
Valderredible, Cubillo de Ebro;Cantabria;12.0 (16:30);8.8 (00:30);10.4;36 (16:20);19 (05:20);0.0;0.0;0.0;0.0
Valderredible, Polientes;Cantabria;12.4 (16:40);9.3 (05:00);10.8;35 (11:20);22 (01:10);0.0;0.0;0.0;0.0
Segorbe;Castelló/Castellón;23.7 (15:00);7.0 (02:00);15.4;33 (05:10);17 (10:40);0.0;0.0;0.0;0.0
Montanejos;Castelló/Castellón;21.3 (15:40);8.6 (23:59);14.9;33 (01:30);21 (11:00);0.0;0.0;0.0;0.0
Villafranca del Cid/Vilafranca;Castelló/Castellón;18.6 (15:30);5.2 (03:50);11.9;38 (02:30);27 (02:30);0.0;0.0;0.0;0.0
Atzeneta del Maestrat;Castelló/Castellón;22.7 (15:10);5.9 (08:10);14.3;29 (03:10);15 (03:20);0.0;0.0;0.0;0.0
Castellón - Almassora;Castelló/Castellón;21.5 (15:10);9.7 (06:40);15.6;21 (03:30);;0.0;0.0;0.0;0.0
Torreblanca;Castelló/Castellón;19.0 (13:30);10.3 (05:20);14.7;24 (02:30);16 (02:40);0.0;0.0;0.0;0.0
La Pobla de Benifassà-Fredes;Castelló/Castellón;14.8 (15:20);5.6 (08:10);10.2;77 (03:20);42 (03:20);0.2;0.2;0.0;0.0
Vinaròs;Castelló/Castellón;21.0 (13:40);7.3 (05:20);14.2;32 (14:20);13 (14:00);0.0;0.0;0.0;0.0
Morella;Castelló/Castellón;17.2 (15:50);6.3 (07:20);11.8;40 (04:30);26 (04:40);0.0;0.0;0.0;0.0
Castellfort;Castelló/Castellón;14.8 (16:00);6.0 (07:30);10.4;;;0.0;0.0;0.0;0.0
Ceuta;Ceuta;18.7 (15:20);10.9 (08:10);14.8;18 (01:20);12 (17:30);0.3;0.0;0.3;0.0
Alcazar de San Juan;Ciudad Real;15.6 (16:10);3.8 (08:00);9.7;15 (17:40);7 (17:40);0.0;0.0;0.0;0.0
Tomelloso;Ciudad Real;15.2 (16:20);5.8 (23:50);10.5;19 (04:50);10 (01:30);0.0;0.0;0.0;0.0
Ciudad Real;Ciudad Real;15.0 (16:10);7.9 (23:59);11.5;17 (14:30);9 (14:00);0.0;0.0;0.0;0.0
Villanueva de los Infantes;Ciudad Real;14.2 (16:40);5.5 (01:50);9.8;20 (18:20);15 (22:50);0.0;0.0;0.0;0.0
Valdepeñas;Ciudad Real;15.5 (16:40);7.6 (01:50);11.5;17 (17:00);8 (17:50);;0.0;0.0;
Viso del Marqués;Ciudad Real;14.2 (15:50);5.1 (00:10);9.6;15 (14:30);9 (17:50);0.0;0.0;0.0;0.0
Puebla de Don Rodrigo;Ciudad Real;14.8 (14:30);5.6 (23:59);10.2;12 (12:50);8 (21:40);0.0;0.0;0.0;0.0
Almadén;Ciudad Real;15.5 (15:50);7.8 (07:50);11.7;17 (04:20);10 (01:50);0.0;0.0;0.0;0.0
Puertollano;Ciudad Real;15.4 (17:00);6.4 (00:00);10.9;17 (16:50);10 (17:10);0.0;0.0;0.0;0.0
Fuencaliente;Ciudad Real;16.6 (15:50);2.6 (00:20);9.6;18 (16:50);10 (16:50);0.0;0.0;0.0;0.0
Valsequillo;Córdoba;15.4 (17:10);3.6 (01:20);9.5;17 (16:50);12 (16:20);0.0;0.0;0.0;0.0
Hinojosa del Duque;Córdoba;15.1 (17:00);5.7 (00:30);10.4;17 (17:50);12 (16:40);0.0;0.0;0.0;0.0
Cardeña;Córdoba;17.2 (16:30);4.8 (01:10);11.0;;;0.0;0.0;0.0;0.0
Montoro;Córdoba;20.9 (16:50);3.0 (02:50);11.9;21 (13:10);9 (13:10);0.0;0.0;0.0;0.0
Villanueva de Córdoba;Córdoba;14.3 (16:30);5.9 (01:30);10.1;22 (17:20);12 (17:40);0.0;0.0;0.0;0.0
Córdoba, Embalse de Guadanuño;Córdoba;17.6 (16:40);3.7 (00:20);10.7;20 (12:20);12 (13:00);0.0;0.0;0.0;0.0
Córdoba Aeropuerto;Córdoba;21.5 (17:30);2.0 (07:40);11.8;26 (13:40);16 (13:30);0.0;0.0;0.0;0.0
Priego de Cordoba;Córdoba;16.4 (15:20);1.3 (05:50);8.8;25 (17:40);17 (17:50);0.0;0.0;0.0;0.0
Doña Mencía;Córdoba;16.4 (16:20);5.5 (03:50);10.9;36 (11:10);18 (11:10);0.0;0.0;0.0;0.0
Córdoba, Prágdena;Córdoba;18.1 (18:00);3.5 (07:30);10.8;24 (13:10);14 (13:10);0.0;0.0;0.0;0.0
Espiel;Córdoba;17.3 (16:30);1.8 (03:50);9.5;23 (15:50);11 (16:10);0.0;0.0;0.0;0.0
Fuente Palmera;Córdoba;19.7 (17:20);3.8 (08:00);11.8;22 (13:20);15 (13:20);0.0;0.0;0.0;0.0
Benamejí;Córdoba;18.2 (16:30);3.5 (07:20);10.9;19 (17:40);14 (17:40);0.0;0.0;0.0;0.0
Aguilar de la Frontera;Córdoba;17.7 (17:00);2.9 (07:50);10.3;28 (12:40);16 (12:30);0.0;0.0;0.0;0.0
La Rambla;Córdoba;18.6 (16:30);1.7 (08:20);10.2;27 (13:50);17 (12:20);0.0;0.0;0.0;0.0
Beteta;Cuenca;11.2 (16:20);3.9 (02:20);7.5;;;0.0;0.0;0.0;0.0
Tarancón;Cuenca;9.5 (17:40);5.7 (06:50);7.6;22 (00:10);13 (00:10);0.0;0.0;0.0;0.0
Alcázar del Rey;Cuenca;8.5 (16:20);5.6 (03:00);7.0;19 (23:30);11 (23:30);0.0;0.0;0.0;0.0
Abia de Obispalia;Cuenca;14.1 (16:30);5.1 (23:59);9.6;22 (15:00);12 (17:30);0.0;0.0;0.0;0.0
Villares del Saz;Cuenca;13.7 (14:30);6.0 (06:10);9.8;;;0.0;0.0;0.0;0.0
Alberca de Zancara;Cuenca;12.0 (15:30);5.2 (08:20);8.6;24 (14:40);13 (14:40);0.0;0.0;0.0;0.0
San Clemente;Cuenca;;;;;;;;;
Osa de la Vega;Cuenca;10.9 (16:50);5.6 (08:30);8.2;21 (16:20);12 (14:00);0.0;0.0;0.0;0.0
Belmonte;Cuenca;12.3 (15:50);5.5 (08:30);8.9;19 (17:50);10 (17:50);0.0;0.0;0.0;0.0
Cuenca;Cuenca;14.9 (16:30);6.4 (05:30);10.6;32 (15:20);14 (16:40);0.0;0.0;0.0;0.0
Motilla del Palancar;Cuenca;15.1 (15:00);5.1 (06:00);10.1;33 (15:10);21 (15:10);0.0;0.0;0.0;0.0
Salvacañete;Cuenca;16.6 (15:10);0.9 (06:50);8.8;24 (13:00);17 (12:40);0.0;0.0;0.0;0.0
Mira;Cuenca;19.6 (16:40);3.2 (08:20);11.4;;;0.0;0.0;0.0;0.0
Irún;Gipuzkoa;19.6 (13:30);11.5 (03:20);15.6;19 (00:10);10 (00:20);0.0;0.0;0.0;0.0
San Sebastián Aeropuerto;Gipuzkoa;20.9 (13:10);7.5 (06:10);14.2;17 (14:00);13 (00:20);0.0;0.0;0.0;0.0
Renteria;Gipuzkoa;19.3 (12:30);6.9 (04:30);13.1;27 (11:40);16 (19:30);0.0;0.0;0.0;0.0
Segura - Lastala;Gipuzkoa;17.9 (14:50);4.2 (05:20);11.0;18 (17:40);8 (17:50);0.2;0.0;0.2;0.0
Beasain;Gipuzkoa;17.8 (16:20);5.2 (06:10);11.5;11 (19:00);7 (19:00);0.0;0.0;0.0;0.0
Ordizia;Gipuzkoa;17.9 (15:00);7.8 (03:00);12.8;23 (13:20);14 (13:10);0.0;0.0;0.0;0.0
Legazpia;Gipuzkoa;16.3 (12:00);7.9 (08:50);12.1;;;0.0;0.0;0.0;0.0
Zumarraga;Gipuzkoa;15.2 (14:50);7.6 (08:40);11.4;23 (16:10);8 (10:40);0.1;0.0;0.0;0.0
Azpeitia;Gipuzkoa;18.5 (14:50);9.0 (01:30);13.8;21 (17:10);8 (13:50);0.0;0.0;0.0;0.0
Zumaia;Gipuzkoa;20.3 (12:30);10.9 (06:10);15.6;30 (10:00);19 (10:00);0.1;0.0;0.1;0.0
Aretxabaleta;Gipuzkoa;16.3 (14:40);8.2 (00:00);12.2;;;0.0;0.0;0.0;0.0
Elgeta;Gipuzkoa;16.2 (14:30);8.3 (05:30);12.3;22 (19:30);9 (19:30);0.0;0.0;0.0;0.0
Elgoibar;Gipuzkoa;17.8 (15:30);9.5 (01:50);13.6;45 (11:20);21 (17:30);0.0;0.0;0.0;0.0
Mutriku;Gipuzkoa;18.3 (14:30);12.9 (03:30);15.6;39 (09:30);23 (09:00);0.0;0.0;0.0;0.0
Blanes;Girona;15.7 (12:30);7.0 (07:10);11.3;25 (05:20);17 (05:20);0.0;0.0;0.0;0.0
Castell, Platja d'Aro;Girona;16.0 (16:00);4.0 (07:50);10.0;17 (09:30);10 (07:20);0.0;0.0;0.0;0.0
Sant Pau de Segúries;Girona;15.8 (14:20);-0.3 (06:30);7.8;19 (02:20);10 (02:30);0.0;0.0;0.0;0.0
Ripoll;Girona;18.1 (15:30);-0.3 (07:50);8.9;16 (09:50);9 (16:50);0.0;0.0;0.0;0.0
Les Planes d'Hostoles;Girona;18.7 (14:30);0.0 (07:50);9.4;18 (13:10);7 (13:10);0.0;0.0;0.0;0.0
Sant Hilari;Girona;15.3 (14:30);0.9 (07:30);8.1;25 (00:30);14 (00:10);0.0;0.0;0.0;0.0
Girona Aeropuerto;Girona;19.9 (14:50);1.6 (07:50);10.7;22 (16:10);15 (15:30);0.0;0.0;0.0;0.0
Girona;Girona;21.1 (15:50);4.0 (07:40);12.6;21 (15:10);9 (15:20);0.0;0.0;0.0;0.0
Porqueres;Girona;19.8 (14:40);2.8 (07:30);11.3;19 (14:40);12 (14:00);0.0;0.0;0.0;0.0
L'Estartit;Girona;15.9 (17:50);6.3 (07:10);11.1;16 (05:00);9 (15:10);0.0;0.0;0.0;0.0
La Vall de Bianya;Girona;21.2 (15:00);1.6 (08:00);11.4;23 (13:00);12 (16:30);0.0;0.0;0.0;0.0
Castelló d'Empúries;Girona;16.6 (15:10);6.1 (07:40);11.4;19 (15:20);11 (16:50);0.0;0.0;0.0;0.0
Maçanet de Cabrenys;Girona;;;;;;;0.4;;
Espolla;Girona;19.4 (16:10);6.8 (06:20);13.1;16 (16:20);10 (23:59);0.4;0.2;0.2;0.0
Figueres;Girona;18.1 (14:20);7.1 (07:10);12.6;15 (15:00);8 (15:30);0.0;0.0;0.0;0.0
La Molina;Girona;11.4 (16:00);-1.1 (00:00);5.1;22 (15:10);11 (15:20);0.0;0.0;0.0;0.0
Baza;Granada;18.7 (17:30);-0.4 (08:20);9.2;21 (01:30);13 (01:40);0.0;0.0;0.0;0.0
Dólar;Granada;16.8 (16:40);2.3 (07:50);9.5;;;0.0;0.0;0.0;0.0
Granada-Cartuja;Granada;20.0 (16:30);2.5 (06:20);11.3;11 (14:20);4 (14:00);0.0;0.0;0.0;0.0
Granada Aeropuerto;Granada;20.0 (15:50);0.1 (07:40);10.1;21 (18:50);15 (21:30);0.0;0.0;0.0;0.0
Loja;Granada;18.1 (15:30);1.8 (08:30);10.0;29 (08:50);13 (09:10);0.0;0.0;0.0;0.0
Lanjarón;Granada;17.9 (15:10);3.8 (07:20);10.8;;;0.0;0.0;0.0;0.0
Salobreña;Granada;19.1 (11:10);9.0 (22:00);14.1;39 (03:20);22 (03:10);0.0;0.0;0.0;0.0
Motril;Granada;19.0 (11:00);11.2 (23:50);15.1;31 (00:10);18 (13:10);0.0;0.0;0.0;0.0
Motril, Puerto;Granada;;;;30 (00:10);18 (13:10);0.0;0.0;0.0;0.0
Castell de Ferro;Granada;17.5 (14:20);10.9 (23:30);14.2;17 (14:40);11 (14:40);0.0;0.0;0.0;0.0
Válor;Granada;17.4 (12:50);8.3 (01:50);12.8;;;0.0;0.0;0.0;0.0
Molina de Aragón;Guadalajara;15.4 (15:50);4.7 (23:59);10.0;20 (15:10);10 (15:30);0.0;0.0;0.0;0.0
Zaorejas;Guadalajara;12.1 (15:20);3.8 (06:10);8.0;24 (07:50);17 (07:40);0.2;0.2;0.0;0.0
Pastrana;Guadalajara;8.4 (16:50);3.6 (01:40);6.0;;;0.0;0.0;0.0;0.0
Pantano el Vado;Guadalajara;7.5 (17:00);4.5 (08:40);6.0;20 (03:20);12 (13:20);0.0;0.0;0.0;0.0
Sigüenza;Guadalajara;10.1 (16:30);4.7 (09:00);7.4;;;0.2;0.2;0.0;0.0
Mandayona;Guadalajara;8.8 (15:40);4.2 (08:00);6.5;;;0.0;0.0;0.0;0.0
Campisábalos;Guadalajara;;;;;36 (05:40);0.0;0.0;0.0;0.0
Guadalajara;Guadalajara;9.7 (16:00);4.6 (05:10);7.1;15 (05:30);10 (06:40);0.0;0.0;0.0;0.0
Brihuega;Guadalajara;7.9 (17:00);4.5 (06:40);6.2;;;0.2;0.0;0.2;0.0
El Pedregal;Guadalajara;15.1 (16:50);4.6 (05:20);9.9;39 (07:30);28 (07:50);0.0;0.0;0.0;0.0
Aroche;Huelva;18.7 (15:10);0.7 (08:10);9.7;27 (16:00);12 (15:50);0.0;0.0;0.0;0.0
El Granado;Huelva;21.0 (15:20);3.3 (08:30);12.1;;;0.0;0.0;0.0;0.0
Ayamonte;Huelva;17.1 (14:10);6.1 (04:50);11.6;17 (14:30);10 (15:40);0.0;0.0;0.0;0.0
Cartaya;Huelva;17.0 (17:00);1.8 (07:40);9.4;22 (15:10);16 (15:40);0.0;0.0;0.0;0.0
Alajar;Huelva;19.8 (15:40);5.6 (00:00);12.7;25 (03:30);15 (03:40);0.0;0.0;0.0;0.0
Valverde del Camino;Huelva;20.0 (15:50);4.8 (08:20);12.4;;;0.0;0.0;0.0;0.0
El Cerro de Andévalo;Huelva;20.1 (16:10);6.9 (02:20);13.5;;;0.0;0.0;0.0;0.0
Alosno, Tharsis;Huelva;18.5 (16:00);7.5 (03:50);13.0;18 (12:20);11 (23:40);0.0;0.0;0.0;0.0
El Campillo;Huelva;18.8 (17:10);6.7 (05:30);12.7;19 (15:00);10 (23:30);0.0;0.0;0.0;0.0
Villarrasa;Huelva;20.8 (16:40);4.9 (01:10);12.8;24 (13:10);12 (13:30);0.0;0.0;0.0;0.0
Huelva, Ronda Este;Huelva;20.8 (16:10);5.1 (06:30);12.9;20 (17:00);14 (17:50);0.0;0.0;0.0;0.0
Cala;Huelva;17.6 (16:00);3.2 (07:20);10.4;23 (15:10);9 (15:20);0.0;0.0;0.0;0.0
Almonte;Huelva;20.8 (17:10);2.2 (04:40);11.5;28 (13:30);18 (13:00);0.0;0.0;0.0;0.0
Moguer, El Arenosillo;Huelva;17.4 (12:40);7.2 (07:30);12.3;29 (10:40);17 (10:30);0.0;0.0;0.0;0.0
Canfranc;Huesca;9.1 (15:30);0.7 (07:00);4.9;8 (01:20);4 (14:10);0.0;0.0;0.0;0.0
Jaca;Huesca;12.3 (16:20);2.9 (00:50);7.6;21 (06:20);13 (06:30);0.0;0.0;0.0;0.0
Valle de Hecho, Hecho;Huesca;12.9 (14:50);1.1 (03:00);7.0;17 (08:10);10 (08:10);0.0;0.0;0.0;0.0
Aragüés del Puerto;Huesca;12.6 (15:10);3.5 (08:20);8.1;21 (08:20);13 (19:50);0.0;0.0;0.0;0.0
Bailo;Huesca;14.2 (15:10);4.5 (00:00);9.3;18 (15:40);9 (15:50);0.0;0.0;0.0;0.0
Biescas;Huesca;9.8 (15:40);0.6 (05:00);5.2;16 (14:40);8 (15:30);0.2;0.0;0.2;0.0
Sabiñánigo;Huesca;13.4 (16:10);3.6 (00:00);8.5;14 (16:00);9 (16:00);0.0;0.0;0.0;0.0
Almudévar;Huesca;18.6 (16:10);4.0 (05:20);11.3;32 (13:50);21 (13:50);0.0;0.0;0.0;0.0
Sopeira;Huesca;17.9 (15:40);0.9 (07:10);9.4;53 (07:30);34 (06:00);0.0;0.0;0.0;0.0
Benabarre;Huesca;16.3 (15:40);1.6 (07:50);8.9;18 (14:20);13 (17:00);0.0;0.0;0.0;0.0
Bielsa;Huesca;15.0 (13:50);0.0 (04:10);7.5;30 (13:20);12 (13:30);0.0;0.0;0.0;0.0
Ainsa;Huesca;17.4 (14:50);0.9 (07:40);9.1;19 (16:10);15 (16:10);0.0;0.0;0.0;0.0
Torla - Depósito;Huesca;17.4 (14:20);1.3 (01:40);9.3;18 (14:40);10 (14:40);0.0;0.0;0.0;0.0
Benasque;Huesca;15.5 (16:30);-2.6 (07:10);6.5;17 (16:30);11 (16:30);0.0;0.0;0.0;0.0
Seira;Huesca;17.3 (14:50);-0.1 (07:20);8.6;23 (15:50);14 (15:50);0.0;0.0;0.0;0.0
Capella;Huesca;16.7 (16:00);-0.1 (08:00);8.3;23 (16:10);17 (16:10);0.0;0.0;0.0;0.0
Barbastro;Huesca;19.1 (16:30);1.7 (05:50);10.4;16 (12:20);9 (12:20);0.0;0.0;0.0;0.0
Sariñena, Depósito agua;Huesca;19.4 (16:30);3.4 (08:00);11.4;22 (13:50);12 (14:30);0.0;0.0;0.0;0.0
Huesca Aeropuerto;Huesca;;;;;;;0.0;0.0;
Huesca;Huesca;18.4 (15:20);4.7 (08:30);11.5;;;0.0;0.0;0.0;0.0
Lanaja;Huesca;18.2 (15:40);8.7 (03:30);13.5;30 (08:00);22 (11:40);0.0;0.0;0.0;0.0
Ballobar;Huesca;18.6 (15:40);3.1 (07:30);10.9;17 (13:00);11 (06:10);0.0;0.0;0.0;0.0
Tamarite de Litera;Huesca;18.4 (16:30);0.2 (07:40);9.3;15 (15:20);9 (20:20);0.0;0.0;0.0;0.0
Fraga;Huesca;20.8 (16:20);3.8 (08:10);12.3;17 (14:50);9 (14:50);0.0;0.0;0.0;0.0
Escorca, Lluc;Illes Balears;16.9 (13:00);3.4 (08:00);10.1;22 (11:40);6 (13:50);0.0;0.0;0.0;0.0
Banyalbufar;Illes Balears;17.6 (15:10);10.8 (06:10);14.2;25 (00:20);16 (00:30);0.0;0.0;0.0;0.0
Calvià, Es Capdellà;Illes Balears;17.2 (14:20);6.5 (07:30);11.9;22 (15:00);13 (13:40);0.0;0.0;0.0;0.0
Palma, Puerto;Illes Balears;17.3 (13:20);9.3 (07:20);13.3;22 (13:50);12 (13:50);0.0;0.0;0.0;0.0
Palma, Universitat;Illes Balears;18.8 (13:50);4.7 (07:40);11.7;19 (14:10);11 (14:10);0.0;0.0;0.0;0.0
Sierra de Alfabia, Bunyola;Illes Balears;12.4 (13:20);5.5 (00:40);8.9;51 (03:20);41 (03:10);0.0;0.0;0.0;0.0
Marratxí;Illes Balears;17.6 (13:50);7.6 (07:50);12.6;22 (15:10);11 (15:20);0.0;0.0;0.0;0.0
Palma de Mallorca, Aeropuerto;Illes Balears;17.1 (14:00);6.0 (06:40);11.6;30 (14:20);21 (17:00);0.0;0.0;0.0;0.0
Palma de Mallorca, Es Pil Larí;Illes Balears;17.1 (13:20);6.9 (07:20);12.0;;;0.0;0.0;0.0;0.0
Llucmajor, Cap Blanc;Illes Balears;17.5 (16:30);11.4 (20:40);14.4;29 (14:50);16 (13:10);0.0;0.0;0.0;0.0
Llucmajor;Illes Balears;19.0 (15:00);8.2 (01:40);13.6;;;0.0;0.0;0.0;0.0
Porreres;Illes Balears;21.1 (14:00);7.3 (06:50);14.2;21 (01:20);14 (01:10);0.0;0.0;0.0;0.0
Campos, Can Sion;Illes Balears;18.6 (13:30);5.6 (07:40);12.1;23 (11:20);14 (11:20);0.0;0.0;0.0;0.0
Campos, Salines Llevant;Illes Balears;17.2 (14:30);6.3 (08:00);11.8;22 (12:50);15 (12:20);0.0;0.0;0.0;0.0
Santanyí;Illes Balears;18.1 (15:30);9.7 (02:10);13.9;24 (11:30);14 (16:50);0.0;0.0;0.0;0.0
Portocolom;Illes Balears;19.5 (14:00);11.3 (07:40);15.4;32 (14:40);23 (14:40);0.0;0.0;0.0;0.0
Son Servera;Illes Balears;20.3 (11:50);8.3 (07:10);14.3;25 (18:50);17 (18:20);0.0;0.0;0.0;0.0
Artà;Illes Balears;19.9 (12:50);6.7 (08:20);13.3;;;0.0;0.0;0.0;0.0
Capdepera;Illes Balears;18.9 (13:40);11.3 (00:00);15.1;29 (01:20);22 (01:20);0.0;0.0;0.0;0.0
Artà-Colònia de Sant Pere;Illes Balears;19.2 (12:30);11.0 (04:50);15.1;;;0.0;0.0;0.0;0.0
Muro, S'Albufera;Illes Balears;19.3 (12:30);7.0 (07:30);13.1;;;0.0;0.0;0.0;0.0
Manacor;Illes Balears;19.8 (14:20);7.8 (08:10);13.8;26 (17:30);17 (17:30);0.0;0.0;0.0;0.0
Sineu;Illes Balears;20.1 (14:30);6.5 (07:50);13.3;23 (00:50);14 (02:50);0.0;0.0;0.0;0.0
Santa María del Camí;Illes Balears;18.4 (14:30);7.3 (07:50);12.8;22 (11:00);14 (14:20);0.0;0.0;0.0;0.0
Binissalem;Illes Balears;19.1 (14:30);6.0 (08:00);12.6;21 (12:00);15 (12:00);0.0;0.0;0.0;0.0
Escorca, Son Torrella;Illes Balears;15.2 (13:50);2.6 (23:50);8.9;;;;;;
Sa Pobla;Illes Balears;21.2 (14:10);6.8 (08:00);14.0;22 (18:00);12 (15:20);0.0;0.0;0.0;0.0
Pollença;Illes Balears;21.1 (13:20);6.0 (07:20);13.6;26 (11:50);11 (12:30);0.0;0.0;0.0;0.0
Port de Pollença;Illes Balears;21.4 (14:50);7.0 (07:50);14.2;23 (12:30);10 (13:50);0.0;0.0;0.0;0.0
Es Mercadal;Illes Balears;19.3 (16:00);10.6 (23:50);14.9;25 (14:30);17 (12:40);0.0;0.0;0.0;0.0
Ciutadella;Illes Balears;18.6 (15:00);7.9 (07:10);13.3;;;0.0;0.0;0.0;0.0
Ciutadella, Cala Galdana;Illes Balears;19.7 (13:30);5.3 (07:40);12.5;18 (11:00);10 (11:00);0.0;0.0;0.0;0.0
Menorca, Aeropuerto;Illes Balears;19.0 (13:40);6.2 (07:50);12.6;;;0.0;0.0;0.0;0.0
Sant Joan de Labritja;Illes Balears;20.2 (15:20);6.3 (08:10);13.3;;;0.0;0.0;0.0;0.0
Ibiza, Aeropuerto;Illes Balears;17.6 (12:40);8.8 (22:50);13.2;35 (02:30);24 (02:30);0.0;0.0;0.0;0.0
Eivissa;Illes Balears;19.4 (13:10);10.8 (23:30);15.1;;;0.0;0.0;0.0;0.0
Formentera;Illes Balears;19.0 (14:00);9.2 (06:40);14.1;24 (15:40);12 (15:50);0.0;0.0;0.0;0.0
Cazorla;Jaén;16.0 (15:40);5.7 (09:10);10.8;;;0.0;0.0;0.0;0.0
Baeza;Jaén;17.7 (16:00);3.2 (02:10);10.5;16 (14:00);7 (11:30);0.0;0.0;0.0;0.0
Torres;Jaén;13.2 (14:50);2.8 (03:40);8.0;;;0.0;0.0;0.0;0.0
Arroyo del Ojanco;Jaén;19.7 (17:40);7.0 (03:30);13.4;18 (12:20);11 (12:10);0.0;0.0;0.0;0.0
Villanueva del Arzobispo;Jaén;17.1 (18:10);5.3 (01:00);11.2;18 (12:20);9 (13:10);0.0;0.0;0.0;0.0
Santa Elena;Jaén;14.5 (15:50);5.8 (00:00);10.2;21 (13:30);13 (17:30);;;;
Jaén;Jaén;15.6 (15:10);5.5 (04:50);10.6;19 (21:00);15 (21:00);0.0;0.0;0.0;0.0
Linares;Jaén;15.8 (17:30);6.7 (01:50);11.3;13 (14:20);6 (21:40);0.0;0.0;0.0;0.0
Bailén;Jaén;19.6 (16:20);5.2 (02:20);12.4;15 (13:50);6 (13:10);0.0;0.0;0.0;0.0
Andújar;Jaén;20.5 (16:30);2.6 (02:10);11.5;14 (07:00);7 (07:00);0.0;0.0;0.0;0.0
Alcalá La Real;Jaén;16.1 (16:20);2.3 (02:40);9.2;17 (17:10);10 (17:10);0.0;0.0;0.0;0.0
Valdezcaray, estación de esquí;La Rioja;10.0 (12:30);3.4 (00:10);6.7;53 (03:00);22 (07:40);0.0;0.0;0.0;0.0
Haro;La Rioja;16.2 (16:10);10.3 (08:50);13.3;;;0.0;0.0;0.0;0.0
Anguiano;La Rioja;10.2 (15:50);4.0 (04:00);7.1;;;0.0;0.0;0.0;0.0
Nájera;La Rioja;16.5 (17:10);4.0 (04:40);10.3;14 (16:10);9 (16:20);0.0;0.0;0.0;0.0
Cenicero;La Rioja;15.7 (17:10);9.5 (05:00);12.6;32 (00:30);19 (00:20);0.0;0.0;0.0;0.0
Logroño Aeropuerto;La Rioja;15.4 (16:40);2.4 (05:30);8.9;18 (18:10);14 (12:00);0.0;0.0;0.0;0.0
Enciso;La Rioja;14.6 (11:50);4.6 (07:30);9.6;36 (14:10);24 (13:30);0.2;0.2;0.0;0.0
Alfaro;La Rioja;13.7 (17:30);1.9 (08:20);7.8;10 (12:20);9 (20:50);0.2;0.2;0.0;0.0
Tías;Las Palmas;18.3 (11:30);12.3 (07:10);15.3;42 (09:10);24 (14:00);0.0;0.0;0.0;0.0
Yaiza Playa Blanca;Las Palmas;19.7 (18:10);13.7 (02:30);16.7;42 (06:20);29 (06:00);0.0;0.0;0.0;0.0
Lanzarote Aeropuerto;Las Palmas;19.9 (13:00);13.5 (03:20);16.7;32 (11:20);21 (15:30);0.0;0.0;0.0;0.0
Haría;Las Palmas;17.6 (13:10);11.6 (02:20);14.6;24 (14:00);16 (13:50);0.0;0.0;0.0;0.0
Tinajo;Las Palmas;19.8 (13:00);10.9 (02:30);15.3;37 (08:30);30 (08:30);0.0;0.0;0.0;0.0
Pájara;Las Palmas;22.1 (23:40);16.5 (05:10);19.3;47 (07:20);22 (05:50);0.0;0.0;0.0;0.0
Tuineje,Puerto Gran Tarajal;Las Palmas;20.3 (15:40);15.9 (01:20);18.1;40 (22:40);24 (22:40);0.0;0.0;0.0;0.0
Antigua;Las Palmas;17.5 (13:00);11.6 (02:50);14.6;24 (11:50);18 (13:40);0.0;0.0;0.0;0.0
Fuerteventura Aeropuerto;Las Palmas;18.2 (12:20);15.6 (07:00);16.9;28 (00:40);22 (00:10);0.0;0.0;0.0;0.0
La Oliva;Las Palmas;17.3 (13:00);13.4 (02:20);15.3;40 (13:00);27 (13:10);0.0;0.0;0.0;0.0
La Oliva, Puerto de Corralejo;Las Palmas;17.7 (13:30);15.9 (02:10);16.8;37 (01:00);28 (17:30);0.0;0.0;0.0;0.0
Vega de San Mateo;Las Palmas;10.1 (15:50);6.3 (23:50);8.2;41 (13:30);25 (07:20);0.0;0.0;0.0;0.0
Tejeda, Cruz de Tejeda;Las Palmas;12.0 (15:20);7.0 (00:50);9.5;37 (08:40);25 (09:30);0.0;0.0;0.0;0.0
Tejeda;Las Palmas;16.0 (16:00);12.4 (00:10);14.2;38 (14:00);20 (03:50);0.0;0.0;0.0;0.0
Agaete;Las Palmas;21.2 (23:00);16.1 (04:50);18.7;25 (22:50);17 (22:50);0.0;0.0;0.0;0.0
La Aldea de San Nicolás;Las Palmas;21.6 (16:00);10.1 (05:00);15.9;35 (21:40);21 (21:40);0.0;0.0;0.0;0.0
San Bartolome Tirajana, Cuevas del Pinar;Las Palmas;13.7 (15:50);10.0 (06:50);11.8;33 (22:10);14 (22:20);0.0;0.0;0.0;0.0
San Bartolome Tirajana, Lomo Pedro Alfonso;Las Palmas;18.6 (15:50);14.0 (00:20);16.3;45 (09:20);29 (09:20);0.0;0.0;0.0;0.0
La Aldea de San Nicolás, Tasarte;Las Palmas;21.1 (15:10);14.2 (00:20);17.7;49 (21:10);29 (21:10);0.0;0.0;0.0;0.0
