Estación;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm)
Valderredible, Polientes;Cantabria;3.8 (13:50);-0.6 (04:50);1.6;30 (00:30);13 (11:30);3.8;0.4;0.5;1.2
Segorbe;Castelló/Castellón;6.7 (14:40);1.7 (19:50);4.2;38 (12:50);20 (12:20);9.0;6.0;2.4;0.0
Montanejos;Castelló/Castellón;4.7 (13:50);1.4 (19:00);3.0;37 (15:30);16 (14:40);1.8;1.8;0.0;0.0
Villafranca del Cid/Vilafranca;Castelló/Castellón;-0.9 (00:00);-4.3 (23:59);-2.6;54 (20:50);36 (21:20);;;;0.0
Atzeneta del Maestrat;Castelló/Castellón;5.0 (13:00);2.8 (17:00);3.9;58 (21:00);30 (23:40);2.8;2.2;0.6;0.0
Castellón - Almassora;Castelló/Castellón;8.1 (13:00);4.6 (17:50);6.4;39 (16:30);21 (16:30);12.8;5.4;4.0;1.6
Torreblanca;Castelló/Castellón;7.3 (12:10);4.3 (16:10);5.8;55 (21:40);32 (12:30);21.4;8.8;2.8;9.0
La Pobla de Benifassà-Fredes;Castelló/Castellón;-1.4 (00:00);-5.2 (23:59);-3.3;71 (19:20);43 (20:40);0.0;0.0;0.0;0.0
Vinaròs;Castelló/Castellón;7.0 (21:10);4.7 (11:20);5.8;36 (20:10);20 (22:50);11.9;3.3;6.4;2.2
Morella;Castelló/Castellón;-0.5 (00:00);-3.7 (23:50);-2.1;42 (21:20);25 (21:10);0.2;0.2;0.0;0.0
Castellfort;Castelló/Castellón;-0.9 (00:10);-4.5 (23:10);-2.7;;;6.9;3.6;2.8;0.5
Ceuta;Ceuta;11.9 (12:40);6.7 (05:10);9.3;44 (14:50);21 (14:10);0.0;0.0;0.0;0.0
Alcazar de San Juan;Ciudad Real;3.4 (16:00);0.4 (23:59);1.9;38 (15:30);20 (15:50);0.8;0.0;0.6;0.2
Tomelloso;Ciudad Real;1.6 (11:50);-1.1 (06:50);0.3;66 (15:50);22 (17:30);1.6;0.0;0.4;1.2
Ciudad Real;Ciudad Real;5.6 (14:30);0.9 (23:59);3.2;32 (10:00);13 (09:40);0.2;0.2;0.0;0.0
Villanueva de los Infantes;Ciudad Real;0.2 (12:50);-2.4 (07:50);-1.1;43 (16:10);26 (18:00);0.6;0.0;0.4;0.2
Valdepeñas;Ciudad Real;3.4 (16:40);-0.7 (23:59);1.4;27 (11:40);14 (13:50);1.0;0.0;0.4;0.6
Viso del Marqués;Ciudad Real;1.6 (18:00);-1.3 (23:00);0.2;35 (13:30);22 (13:30);0.8;0.5;0.1;0.2
Puebla de Don Rodrigo;Ciudad Real;8.7 (15:00);0.8 (05:50);4.7;33 (21:10);17 (21:00);0.3;0.3;0.0;0.0
Almadén;Ciudad Real;9.4 (16:00);2.2 (05:20);5.8;23 (07:20);10 (04:50);0.6;0.6;0.0;0.0
Puertollano;Ciudad Real;4.9 (17:30);1.4 (05:40);3.2;32 (11:30);17 (12:00);1.0;0.8;0.2;0.0
Fuencaliente;Ciudad Real;4.9 (17:40);0.6 (04:00);2.8;26 (09:40);9 (11:30);1.8;0.2;1.0;0.4
Valsequillo;Córdoba;8.4 (17:00);-2.6 (23:59);2.9;41 (19:10);27 (19:10);0.8;0.2;0.6;0.0
Hinojosa del Duque;Córdoba;7.8 (16:20);-0.7 (08:00);3.6;30 (05:40);19 (05:40);0.6;0.5;0.1;0.0
Cardeña;Córdoba;5.0 (13:40);-0.1 (08:30);2.4;;;2.4;0.4;1.8;0.2
Montoro;Córdoba;9.5 (16:20);3.8 (00:20);6.6;19 (15:40);9 (15:40);0.0;0.0;0.0;0.0
Villanueva de Córdoba;Córdoba;5.5 (17:00);-0.1 (08:20);2.7;35 (12:00);17 (13:40);0.8;0.6;0.2;0.0
Córdoba, Embalse de Guadanuño;Córdoba;7.5 (15:10);1.8 (20:10);4.6;34 (13:40);19 (12:50);0.0;0.0;0.0;0.0
Córdoba Aeropuerto;Córdoba;11.4 (16:20);2.8 (07:00);7.1;28 (13:10);18 (13:20);0.0;0.0;0.0;0.0
Priego de Cordoba;Córdoba;5.5 (14:20);-0.1 (23:20);2.7;31 (13:20);18 (13:20);2.4;0.0;2.2;0.2
Doña Mencía;Córdoba;5.3 (17:40);-0.3 (08:50);2.5;25 (19:10);15 (19:20);3.0;0.0;2.5;0.5
Córdoba, Prágdena;Córdoba;8.2 (17:00);3.5 (22:30);5.8;23 (19:50);14 (19:50);0.0;0.0;0.0;0.0
Espiel;Córdoba;8.2 (15:30);0.4 (00:30);4.3;35 (12:20);14 (12:40);0.2;0.0;0.0;0.2
Fuente Palmera;Córdoba;11.7 (17:20);2.4 (04:10);7.0;31 (11:50);21 (11:50);0.0;0.0;0.0;0.0
Benamejí;Córdoba;6.5 (17:40);1.6 (05:40);4.1;27 (13:50);17 (13:50);0.2;0.0;0.2;0.0
Aguilar de la Frontera;Córdoba;8.7 (15:30);1.7 (00:30);5.2;27 (14:10);15 (15:40);0.0;0.0;0.0;0.0
La Rambla;Córdoba;9.9 (15:00);2.6 (04:20);6.2;27 (13:10);15 (12:40);0.2;0.0;0.0;0.2
Beteta;Cuenca;-1.4 (02:40);-4.1 (23:10);-2.7;;;0.0;0.0;0.0;0.0
Tarancón;Cuenca;1.5 (17:40);-1.1 (23:59);0.2;53 (11:40);33 (11:40);0.6;0.4;0.2;0.0
Alcázar del Rey;Cuenca;0.5 (16:50);-3.5 (23:59);-1.5;44 (09:20);26 (09:00);3.4;0.0;0.0;3.4
Abia de Obispalia;Cuenca;2.4 (13:30);-3.9 (00:00);-0.8;38 (13:50);22 (11:40);0.0;0.0;0.0;0.0
Villares del Saz;Cuenca;1.4 (13:50);-4.3 (00:00);-1.5;;;1.0;0.0;0.0;1.0
Alberca de Zancara;Cuenca;2.2 (14:30);-3.3 (00:10);-0.5;38 (16:50);19 (16:40);5.0;0.0;1.2;3.8
San Clemente;Cuenca;;;;;;;;;
Osa de la Vega;Cuenca;0.8 (14:40);-2.6 (00:40);-0.9;39 (15:00);22 (10:20);0.8;0.0;0.6;0.2
Belmonte;Cuenca;1.5 (14:50);-2.1 (00:00);-0.3;37 (15:50);20 (11:00);3.6;0.0;0.8;2.8
Cuenca;Cuenca;3.5 (13:10);-0.7 (23:59);1.4;32 (16:50);9 (01:40);1.6;1.4;0.2;0.0
Motilla del Palancar;Cuenca;2.3 (15:40);-1.9 (02:00);0.2;24 (19:20);15 (18:50);0.0;0.0;0.0;0.0
Salvacañete;Cuenca;-0.1 (16:40);-2.7 (20:30);-1.4;42 (10:40);19 (16:50);2.0;0.0;0.0;2.0
Mira;Cuenca;1.6 (01:10);-0.7 (11:40);0.5;;;1.0;0.2;0.4;0.4
Irún;Gipuzkoa;6.4 (12:30);3.3 (07:50);4.9;34 (13:00);17 (13:10);0.6;0.2;0.0;0.4
San Sebastián Aeropuerto;Gipuzkoa;8.7 (12:50);4.9 (23:30);6.8;35 (01:10);23 (13:10);0.5;0.0;0.0;0.5
Renteria;Gipuzkoa;7.5 (12:10);2.1 (23:10);4.8;32 (13:20);16 (15:40);6.8;2.0;0.0;3.6
Segura - Lastala;Gipuzkoa;5.9 (13:40);0.3 (23:50);3.1;18 (14:10);8 (14:00);10.4;4.8;0.0;0.8
Beasain;Gipuzkoa;5.6 (13:40);0.1 (23:30);2.8;39 (14:00);14 (14:00);12.2;3.6;0.0;1.4
Ordizia;Gipuzkoa;5.7 (15:30);0.0 (23:10);2.8;33 (15:00);15 (15:20);9.6;2.0;0.0;1.6
Legazpia;Gipuzkoa;2.9 (13:30);0.0 (23:30);1.5;;;8.4;2.2;2.6;3.0
Zumarraga;Gipuzkoa;3.1 (13:30);-0.8 (23:10);1.1;41 (02:40);19 (02:30);6.3;4.4;0.0;0.7
Azpeitia;Gipuzkoa;6.1 (11:00);0.7 (23:59);3.4;33 (03:30);14 (03:40);21.4;9.4;0.0;1.6
Zumaia;Gipuzkoa;10.2 (12:50);4.0 (22:00);7.1;61 (13:20);45 (13:20);4.5;0.1;0.0;0.7
Aretxabaleta;Gipuzkoa;3.3 (13:10);-0.1 (09:30);1.6;;;9.8;3.4;1.8;3.2
Elgeta;Gipuzkoa;2.7 (11:10);-0.2 (23:59);1.3;24 (00:40);10 (15:40);9.0;4.4;0.8;3.2
Elgoibar;Gipuzkoa;6.9 (13:10);1.5 (22:40);4.2;32 (15:20);15 (13:40);11.8;5.1;0.1;1.8
Mutriku;Gipuzkoa;6.4 (12:50);2.4 (23:40);4.4;45 (19:40);22 (19:50);5.2;0.0;0.2;1.4
Blanes;Girona;11.1 (14:50);5.4 (23:00);8.3;44 (09:00);24 (06:00);4.6;4.6;0.0;0.0
Castell, Platja d'Aro;Girona;11.0 (13:40);6.1 (20:40);8.5;62 (18:40);26 (18:30);8.2;8.2;0.0;0.0
Sant Pau de Segúries;Girona;6.1 (14:50);-0.3 (23:59);2.9;16 (01:40);8 (00:40);5.0;4.4;0.6;0.0
Ripoll;Girona;8.3 (15:10);1.0 (23:59);4.7;15 (00:40);6 (00:20);1.5;0.7;0.8;0.0
Les Planes d'Hostoles;Girona;11.0 (14:00);1.7 (23:50);6.4;17 (14:30);7 (13:30);5.2;4.4;0.8;0.0
Sant Hilari;Girona;7.8 (13:40);0.6 (04:50);4.2;22 (12:00);10 (23:59);7.0;6.8;0.2;0.0
Girona Aeropuerto;Girona;10.5 (14:20);3.3 (23:59);6.9;39 (15:20);28 (15:20);5.5;5.5;0.0;0.0
Girona;Girona;10.6 (13:30);4.7 (23:59);7.7;32 (16:40);14 (15:40);8.2;7.2;0.8;0.2
Porqueres;Girona;11.0 (13:50);2.3 (23:40);6.6;20 (15:30);10 (15:30);4.9;3.8;1.1;0.0
L'Estartit;Girona;10.6 (11:50);6.0 (07:20);8.3;49 (15:40);15 (15:40);1.8;1.2;0.4;0.2
La Vall de Bianya;Girona;10.8 (15:20);2.2 (23:50);6.5;22 (16:20);12 (16:00);4.6;3.2;1.4;0.0
Castelló d'Empúries;Girona;10.1 (14:50);5.7 (19:10);7.9;40 (12:00);26 (22:40);1.2;1.0;0.2;0.0
Maçanet de Cabrenys;Girona;10.5 (13:40);2.8 (23:50);6.6;44 (16:20);19 (16:10);1.8;1.8;0.0;0.0
Espolla;Girona;;;;;;;2.8;0.0;
Figueres;Girona;9.4 (12:30);5.8 (19:40);7.6;68 (20:00);28 (20:10);1.0;1.0;0.0;0.0
La Molina;Girona;-0.9 (13:30);-9.3 (21:30);-5.1;19 (03:10);11 (03:10);;;;
Baza;Granada;6.0 (14:30);-0.7 (09:10);2.7;46 (17:00);32 (17:00);0.0;0.0;0.0;0.0
Dólar;Granada;2.2 (13:20);-2.9 (08:40);-0.4;;;0.0;0.0;0.0;0.0
Granada-Cartuja;Granada;7.9 (16:30);-1.7 (07:50);3.1;27 (14:00);12 (14:30);0.2;0.0;0.2;0.0
Granada Aeropuerto;Granada;10.0 (14:20);-0.8 (04:00);4.6;41 (17:10);29 (17:10);0.0;0.0;0.0;0.0
Loja;Granada;6.8 (14:50);0.6 (02:00);3.7;30 (15:30);16 (17:00);0.4;0.0;0.4;0.0
Lanjarón;Granada;8.8 (15:40);-2.1 (07:30);3.4;;;0.0;0.0;0.0;0.0
Salobreña;Granada;15.6 (13:10);5.0 (07:30);10.3;52 (17:30);29 (20:10);0.0;0.0;0.0;0.0
Motril;Granada;17.2 (14:00);7.0 (06:10);12.1;42 (17:50);17 (16:20);0.0;0.0;0.0;0.0
Motril, Puerto;Granada;;;;37 (15:20);20 (16:20);0.0;0.0;0.0;0.0
Castell de Ferro;Granada;13.1 (15:10);5.8 (05:10);9.5;36 (17:20);23 (17:20);0.0;0.0;0.0;0.0
Válor;Granada;8.7 (13:20);-0.9 (08:00);3.9;;;0.0;0.0;0.0;0.0
Molina de Aragón;Guadalajara;1.1 (15:40);-4.1 (23:59);-1.5;29 (18:30);13 (18:30);3.8;2.2;1.6;0.0
Zaorejas;Guadalajara;-1.9 (01:20);-5.8 (23:59);-3.9;49 (14:10);29 (14:10);0.0;0.0;0.0;0.0
Pastrana;Guadalajara;1.6 (15:20);-3.7 (23:50);-1.1;;;3.2;0.0;0.2;2.8
Pantano el Vado;Guadalajara;2.3 (14:40);-1.4 (09:20);0.4;48 (12:40);26 (14:10);0.2;0.2;0.0;0.0
Sigüenza;Guadalajara;1.5 (16:10);-7.6 (23:50);-3.0;;;0.6;0.0;0.0;0.6
Mandayona;Guadalajara;3.1 (16:40);-4.9 (23:50);-0.9;;;2.0;0.0;1.6;0.4
Campisábalos;Guadalajara;;;;;37 (16:30);0.0;0.0;0.0;0.0
Guadalajara;Guadalajara;5.6 (15:50);-1.5 (23:59);2.0;32 (18:00);17 (13:30);0.0;0.0;0.0;0.0
Brihuega;Guadalajara;2.3 (15:50);-6.8 (23:59);-2.3;;;7.0;0.0;0.6;6.4
El Pedregal;Guadalajara;-0.4 (14:50);-3.9 (09:10);-2.2;19 (15:10);12 (15:10);0.2;0.0;0.0;0.2
Aroche;Huelva;10.4 (16:10);-1.3 (23:59);4.5;32 (17:30);17 (16:50);0.0;0.0;0.0;0.0
El Granado;Huelva;12.6 (16:50);2.5 (08:50);7.6;;;0.0;0.0;0.0;0.0
Ayamonte;Huelva;13.2 (17:00);4.9 (08:10);9.0;38 (10:40);19 (11:50);0.0;0.0;0.0;0.0
Cartaya;Huelva;13.6 (15:20);2.4 (23:59);8.0;35 (12:10);17 (14:20);0.0;0.0;0.0;0.0
Alajar;Huelva;9.3 (15:20);0.6 (06:20);5.0;41 (11:10);27 (03:00);0.0;0.0;0.0;0.0
Valverde del Camino;Huelva;12.3 (15:20);1.8 (08:40);7.1;;;0.0;0.0;0.0;0.0
El Cerro de Andévalo;Huelva;11.2 (15:20);1.3 (09:00);6.2;;;0.0;0.0;0.0;0.0
Alosno, Tharsis;Huelva;10.3 (16:40);1.5 (07:50);5.9;36 (02:00);23 (02:10);0.0;0.0;0.0;0.0
El Campillo;Huelva;10.5 (16:10);0.7 (06:50);5.6;38 (02:20);26 (02:00);0.0;0.0;0.0;0.0
Villarrasa;Huelva;13.2 (16:40);1.2 (23:59);7.2;32 (12:50);18 (12:50);0.0;0.0;0.0;0.0
Huelva, Ronda Este;Huelva;13.8 (15:50);3.6 (08:50);8.7;37 (17:00);26 (16:50);0.0;0.0;0.0;0.0
Cala;Huelva;8.5 (14:50);-0.4 (06:40);4.0;31 (21:10);18 (12:00);0.0;0.0;0.0;0.0
Almonte;Huelva;15.1 (17:30);2.1 (04:30);8.6;36 (12:00);14 (18:20);0.0;0.0;0.0;0.0
Moguer, El Arenosillo;Huelva;14.5 (16:40);4.2 (07:50);9.3;30 (15:20);15 (12:50);0.0;0.0;0.0;0.0
Canfranc;Huesca;-1.5 (00:00);-4.6 (09:40);-3.0;39 (18:30);17 (10:00);0.0;0.0;0.0;0.0
Jaca;Huesca;1.9 (14:10);-3.5 (23:40);-0.8;56 (15:10);31 (15:10);0.0;0.0;0.0;0.0
Valle de Hecho, Hecho;Huesca;1.7 (03:10);-1.0 (10:10);0.4;64 (13:20);28 (13:10);0.0;0.0;0.0;0.0
Aragüés del Puerto;Huesca;1.0 (13:40);-2.4 (08:30);-0.7;;;0.0;0.0;0.0;0.0
Bailo;Huesca;2.4 (15:00);-0.8 (08:30);0.8;53 (16:20);36 (21:50);0.3;0.3;0.0;0.0
Biescas;Huesca;0.4 (14:00);-6.5 (23:50);-3.0;;;0.0;0.0;0.0;0.0
Sabiñánigo;Huesca;2.8 (14:50);-3.6 (23:59);-0.4;15 (13:20);9 (16:30);1.4;1.4;0.0;0.0
Almudévar;Huesca;5.6 (14:40);0.7 (23:30);3.1;42 (15:00);29 (15:00);2.0;1.6;0.4;0.0
Sopeira;Huesca;5.8 (14:20);0.5 (01:20);3.2;50 (19:20);24 (04:30);0.4;0.4;0.0;0.0
Benabarre;Huesca;5.6 (13:50);0.8 (00:20);3.2;22 (16:10);16 (17:30);3.2;2.8;0.4;0.0
Bielsa;Huesca;3.6 (13:10);-2.1 (23:40);0.8;49 (15:50);24 (15:50);1.8;1.6;0.0;0.2
Ainsa;Huesca;7.2 (14:30);1.0 (08:00);4.1;39 (20:10);24 (18:20);3.0;3.0;0.0;0.0
Torla - Depósito;Huesca;1.6 (04:10);-1.0 (20:00);0.3;71 (21:50);36 (21:40);0.2;0.2;0.0;0.0
Benasque;Huesca;3.0 (10:30);-1.3 (19:50);0.9;63 (16:50);26 (16:50);0.2;0.2;0.0;0.0
Seira;Huesca;5.7 (14:00);0.1 (05:50);2.9;15 (22:40);6 (23:50);9.6;2.8;2.8;4.0
Capella;Huesca;6.9 (14:30);1.3 (08:00);4.1;16 (16:00);10 (16:00);0.0;0.0;0.0;0.0
Barbastro;Huesca;8.7 (14:40);1.6 (23:59);5.1;19 (15:30);10 (00:20);6.6;5.6;1.0;0.0
Sariñena, Depósito agua;Huesca;5.6 (16:00);1.7 (23:59);3.6;39 (13:50);25 (13:20);3.2;2.2;1.0;0.0
Huesca Aeropuerto;Huesca;5.6 (15:10);-0.3 (23:59);2.6;23 (19:20);9 (19:20);4.0;3.2;0.8;0.0
Huesca;Huesca;6.6 (14:40);2.4 (23:59);4.5;;;3.0;2.6;0.4;0.0
Lanaja;Huesca;4.6 (15:40);0.9 (23:59);2.7;46 (13:10);33 (13:10);3.2;2.2;0.8;0.0
Ballobar;Huesca;6.1 (18:10);3.3 (23:50);4.7;42 (19:10);27 (20:30);3.8;3.2;0.6;0.0
Tamarite de Litera;Huesca;7.8 (13:10);2.7 (23:59);5.3;24 (15:00);12 (13:50);2.4;2.2;0.2;0.0
Fraga;Huesca;5.7 (13:10);3.3 (23:59);4.5;31 (10:10);22 (10:10);2.8;2.4;0.4;0.0
Escorca, Lluc;Illes Balears;7.3 (11:20);3.7 (19:10);5.5;39 (02:00);12 (12:50);26.6;4.4;0.0;12.0
Banyalbufar;Illes Balears;10.8 (11:20);7.1 (19:30);9.0;48 (23:59);31 (23:50);18.8;10.2;0.8;5.6
Calvià, Es Capdellà;Illes Balears;10.1 (14:20);5.9 (08:20);8.0;30 (11:10);15 (11:10);12.2;4.6;0.8;3.6
Palma, Puerto;Illes Balears;10.1 (14:10);7.6 (19:50);8.9;35 (11:00);17 (11:10);23.7;8.5;2.1;8.4
Palma, Universitat;Illes Balears;9.8 (14:40);3.9 (08:00);6.9;31 (11:20);17 (11:20);21.0;10.2;1.4;6.2
Sierra de Alfabia, Bunyola;Illes Balears;2.7 (11:40);-0.5 (17:50);1.1;53 (12:20);36 (12:20);17.3;6.2;1.3;7.8
Marratxí;Illes Balears;10.7 (14:30);6.6 (08:00);8.6;30 (11:10);12 (11:10);16.4;13.6;1.4;1.0
Palma de Mallorca, Aeropuerto;Illes Balears;10.5 (14:30);6.2 (08:20);8.3;32 (11:00);23 (11:10);8.4;4.0;0.6;1.9
Palma de Mallorca, Es Pil Larí;Illes Balears;10.2 (14:10);6.3 (07:50);8.3;;;16.5;7.1;1.5;3.8
Llucmajor, Cap Blanc;Illes Balears;11.3 (00:20);5.9 (08:00);8.6;37 (10:30);24 (10:40);12.8;6.8;1.0;1.6
Llucmajor;Illes Balears;9.7 (14:10);5.9 (19:50);7.8;;;9.8;3.4;1.0;3.4
Porreres;Illes Balears;10.2 (13:50);6.3 (03:40);8.3;21 (04:40);10 (18:00);27.4;2.9;3.3;13.2
Campos, Can Sion;Illes Balears;10.7 (13:50);4.5 (08:00);7.6;25 (10:30);11 (10:30);11.2;1.6;1.0;4.4
Campos, Salines Llevant;Illes Balears;11.0 (13:40);5.0 (03:40);8.0;33 (10:20);18 (10:20);7.6;0.6;1.2;3.2
Santanyí;Illes Balears;10.6 (12:40);6.3 (22:20);8.5;41 (10:20);18 (04:40);9.9;1.7;0.3;4.5
Portocolom;Illes Balears;11.3 (13:20);6.6 (19:40);9.0;67 (01:10);48 (01:10);30.0;8.4;0.2;13.8
Son Servera;Illes Balears;11.8 (11:20);5.8 (04:20);8.8;36 (21:10);22 (21:10);31.2;2.0;1.2;21.4
Artà;Illes Balears;10.4 (11:30);5.1 (04:40);7.7;;;28.0;1.6;0.6;18.8
Capdepera;Illes Balears;12.7 (00:10);5.5 (19:20);9.1;72 (19:50);63 (20:10);36.3;2.2;5.2;20.7
Artà-Colònia de Sant Pere;Illes Balears;11.3 (11:40);5.8 (19:30);8.6;;;26.6;3.2;0.0;17.0
Muro, S'Albufera;Illes Balears;10.9 (11:40);5.3 (05:10);8.1;;;21.4;0.8;0.6;14.2
Manacor;Illes Balears;9.2 (10:50);5.3 (06:50);7.3;39 (01:30);21 (01:30);29.3;3.0;4.4;11.2
Sineu;Illes Balears;8.7 (14:50);5.2 (08:30);6.9;31 (22:20);17 (22:20);22.7;2.6;0.8;10.3
Santa María del Camí;Illes Balears;9.9 (11:10);5.1 (00:40);7.5;33 (11:30);18 (23:50);23.4;5.8;2.2;10.6
Binissalem;Illes Balears;9.6 (15:10);5.0 (01:10);7.3;42 (01:50);28 (01:50);19.4;4.6;0.6;9.2
Escorca, Son Torrella;Illes Balears;5.1 (10:50);1.2 (17:50);3.1;;;;;;
Sa Pobla;Illes Balears;10.1 (11:30);5.2 (01:30);7.7;40 (22:30);26 (22:30);21.0;1.6;0.2;13.2
Pollença;Illes Balears;10.9 (11:40);5.3 (01:30);8.1;30 (20:20);15 (12:30);17.0;0.2;0.2;12.8
Port de Pollença;Illes Balears;11.2 (12:00);6.0 (08:10);8.6;43 (23:20);26 (12:30);20.8;0.4;0.2;16.6
Es Mercadal;Illes Balears;13.1 (10:20);7.7 (23:30);10.4;50 (19:00);33 (23:59);0.2;0.0;0.0;0.2
Ciutadella;Illes Balears;13.0 (11:40);6.8 (05:50);9.9;;;2.8;2.8;0.0;0.0
Ciutadella, Cala Galdana;Illes Balears;12.6 (12:40);5.7 (05:50);9.2;40 (23:30);16 (19:20);4.4;3.4;0.0;1.0
Menorca, Aeropuerto;Illes Balears;14.2 (11:00);7.2 (05:50);10.7;52 (23:10);36 (23:59);3.7;0.0;0.0;3.7
Sant Joan de Labritja;Illes Balears;9.7 (14:50);5.5 (06:20);7.6;;;6.4;2.8;0.8;2.0
Ibiza, Aeropuerto;Illes Balears;11.3 (13:10);7.7 (05:30);9.5;33 (21:20);21 (15:30);6.5;4.5;0.0;1.9
Eivissa;Illes Balears;11.1 (14:20);7.0 (06:20);9.1;;;5.2;4.0;0.2;0.2
Formentera;Illes Balears;11.0 (21:20);7.2 (04:40);9.1;41 (21:20);21 (21:40);12.5;0.7;4.7;7.0
Cazorla;Jaén;2.6 (13:00);-0.1 (23:59);1.2;;;0.0;0.0;0.0;0.0
Baeza;Jaén;4.4 (12:50);-0.8 (22:20);1.8;22 (16:50);13 (16:50);3.0;0.0;1.6;1.2
Torres;Jaén;2.3 (13:50);-1.4 (03:50);0.4;;;4.0;0.0;0.4;3.6
Arroyo del Ojanco;Jaén;4.8 (15:10);0.3 (09:00);2.6;31 (16:40);15 (16:20);0.4;0.0;0.0;0.0
Villanueva del Arzobispo;Jaén;3.7 (11:40);-1.0 (23:40);1.4;26 (16:20);12 (16:20);0.2;0.0;0.0;0.0
Santa Elena;Jaén;2.3 (11:20);-0.9 (23:59);0.7;51 (15:20);25 (15:10);;;;
Jaén;Jaén;6.0 (13:10);1.1 (02:40);3.6;23 (22:30);16 (23:00);0.6;0.0;0.0;0.4
Linares;Jaén;5.1 (12:10);0.7 (23:40);2.9;22 (13:40);11 (13:40);0.0;0.0;0.0;0.0
Bailén;Jaén;7.7 (14:40);2.5 (23:20);5.1;20 (15:20);10 (14:10);0.2;0.2;0.0;0.0
Andújar;Jaén;8.1 (16:40);2.7 (09:10);5.4;19 (18:00);10 (18:00);0.3;0.1;0.2;0.0
Alcalá La Real;Jaén;3.9 (13:50);-1.5 (02:10);1.2;24 (13:00);11 (14:30);1.0;0.0;1.0;0.0
Valdezcaray, estación de esquí;La Rioja;-3.7 (12:40);-8.3 (08:00);-6.0;28 (03:30);14 (03:30);5.6;4.2;1.0;0.4
Haro;La Rioja;4.7 (16:00);1.0 (10:40);2.8;;;0.2;0.2;0.0;0.0
Anguiano;La Rioja;-0.4 (15:20);-3.1 (07:50);-1.7;;;4.8;4.6;0.2;0.0
Nájera;La Rioja;3.4 (17:10);0.9 (08:20);2.2;27 (01:20);13 (13:00);0.0;0.0;0.0;0.0
Cenicero;La Rioja;4.4 (16:00);1.2 (08:20);2.8;44 (02:20);18 (18:30);0.0;0.0;0.0;0.0
Logroño Aeropuerto;La Rioja;6.3 (15:00);2.2 (08:00);4.3;41 (07:30);19 (06:10);0.0;0.0;0.0;0.0
Enciso;La Rioja;0.8 (16:20);-2.5 (08:40);-0.8;53 (05:30);33 (06:00);0.0;0.0;0.0;0.0
Alfaro;La Rioja;6.7 (14:40);1.8 (21:40);4.2;55 (14:20);30 (14:30);0.0;0.0;0.0;0.0
Tías;Las Palmas;14.0 (13:40);10.2 (06:40);12.1;63 (14:10);42 (12:20);1.4;0.8;0.2;0.0
Yaiza Playa Blanca;Las Palmas;17.6 (11:50);13.3 (06:40);15.5;54 (06:30);29 (12:00);0.0;0.0;0.0;0.0
Lanzarote Aeropuerto;Las Palmas;19.0 (13:30);13.0 (07:10);16.0;58 (12:40);43 (13:20);0.3;0.0;0.0;0.0
Haría;Las Palmas;15.4 (14:40);10.2 (23:50);12.8;63 (04:50);34 (00:10);0.0;0.0;0.0;0.0
Tinajo;Las Palmas;15.0 (13:30);11.4 (21:30);13.2;53 (17:00);36 (13:00);1.2;0.0;0.0;0.0
Pájara;Las Palmas;19.2 (11:30);13.5 (22:10);16.4;45 (15:20);18 (01:40);2.6;2.0;0.1;0.0
Tuineje,Puerto Gran Tarajal;Las Palmas;18.5 (12:40);13.0 (07:50);15.8;45 (13:30);28 (11:20);;;;
Antigua;Las Palmas;;;;;;;0.4;;0.0
Fuerteventura Aeropuerto;Las Palmas;18.9 (15:10);13.0 (08:00);15.9;55 (14:20);44 (11:10);0.4;0.0;0.4;0.0
La Oliva;Las Palmas;15.2 (14:10);10.9 (08:00);13.0;40 (10:40);22 (12:20);1.4;0.0;1.4;0.0
La Oliva, Puerto de Corralejo;Las Palmas;16.9 (11:30);14.4 (07:50);15.6;64 (08:10);44 (06:50);0.2;0.2;0.0;0.0
Vega de San Mateo;Las Palmas;2.6 (13:00);0.9 (19:40);1.7;39 (04:40);15 (00:20);22.6;4.2;8.4;7.6
Tejeda, Cruz de Tejeda;Las Palmas;3.7 (16:00);2.0 (20:00);2.9;;;;0.0;;10.6
Tejeda;Las Palmas;8.1 (14:10);6.0 (07:40);7.1;48 (20:10);20 (20:50);17.8;4.1;5.9;6.4
Agaete;Las Palmas;17.2 (12:20);14.0 (23:59);15.6;59 (06:30);39 (06:40);3.8;0.0;0.2;0.0
La Aldea de San Nicolás;Las Palmas;18.3 (13:40);13.9 (22:20);16.1;58 (08:40);27 (08:30);1.8;0.2;1.2;0.2
San Bartolome Tirajana, Cuevas del Pinar;Las Palmas;7.0 (15:30);5.1 (03:20);6.0;46 (09:50);13 (22:40);5.6;1.6;2.0;1.8
San Bartolome Tirajana, Lomo Pedro Alfonso;Las Palmas;13.6 (15:20);7.8 (04:40);10.7;43 (17:30);24 (17:30);1.0;0.6;0.2;0.2
La Aldea de San Nicolás, Tasarte;Las Palmas;15.3 (14:00);12.0 (22:30);13.7;59 (10:40);32 (13:20);1.2;0.6;0.4;0.0
Mogán, Puerto Rico;Las Palmas;19.4 (13:10);15.1 (06:50);17.3;41 (14:00);27 (16:00);0.0;0.0;0.0;0.0
