Estación;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm)
Alto Campoo;Cantabria;8.6 (13:30);3.3 (09:20);6.0;53 (18:30);25 (23:30);;;;
Valderredible, Cubillo de Ebro;Cantabria;13.3 (12:50);9.4 (08:50);11.3;32 (13:40);20 (13:40);0.0;0.0;0.0;0.0
Valderredible, Polientes;Cantabria;14.0 (17:50);9.2 (22:50);11.6;34 (14:00);18 (14:00);0.0;0.0;0.0;0.0
Segorbe;Castelló/Castellón;19.8 (13:20);6.3 (23:50);13.0;18 (14:20);10 (00:10);0.0;0.0;0.0;0.0
Montanejos;Castelló/Castellón;19.4 (14:30);7.3 (06:10);13.3;33 (14:50);15 (14:40);0.0;0.0;0.0;0.0
Villafranca del Cid/Vilafranca;Castelló/Castellón;14.9 (13:50);4.4 (08:00);9.6;24 (14:50);14 (16:40);0.0;0.0;0.0;0.0
Atzeneta del Maestrat;Castelló/Castellón;21.1 (14:30);6.8 (05:50);14.0;26 (14:40);13 (15:50);0.0;0.0;0.0;0.0
Castellón - Almassora;Castelló/Castellón;18.4 (13:20);9.6 (05:40);14.0;18 (12:10);12 (14:50);0.0;0.0;0.0;0.0
Torreblanca;Castelló/Castellón;18.2 (12:20);10.7 (08:40);14.5;18 (12:30);13 (01:40);0.0;0.0;0.0;0.0
La Pobla de Benifassà-Fredes;Castelló/Castellón;13.6 (13:30);6.9 (05:00);10.3;22 (23:10);12 (14:10);0.0;0.0;0.0;0.0
Vinaròs;Castelló/Castellón;20.8 (13:20);8.2 (03:30);14.5;21 (15:10);13 (14:40);0.0;0.0;0.0;0.0
Morella;Castelló/Castellón;15.0 (14:30);7.4 (06:30);11.2;27 (16:20);14 (16:30);0.0;0.0;0.0;0.0
Castellfort;Castelló/Castellón;13.9 (13:50);7.9 (02:40);10.9;;;0.0;0.0;0.0;0.0
Ceuta;Ceuta;17.3 (12:50);11.6 (03:10);14.4;17 (14:20);11 (11:50);0.0;0.0;0.0;0.0
Alcazar de San Juan;Ciudad Real;11.2 (17:30);5.7 (23:59);8.4;14 (12:50);5 (04:50);0.0;0.0;0.0;0.0
Tomelloso;Ciudad Real;11.4 (16:40);4.7 (03:20);8.0;14 (13:30);7 (21:30);0.0;0.0;0.0;0.0
Ciudad Real;Ciudad Real;11.9 (16:50);4.4 (05:30);8.1;11 (05:40);6 (05:40);0.0;0.0;0.0;0.0
Villanueva de los Infantes;Ciudad Real;14.0 (16:50);4.9 (09:00);9.5;20 (06:30);15 (00:40);0.0;0.0;0.0;0.0
Valdepeñas;Ciudad Real;14.6 (16:50);4.5 (04:40);9.6;17 (19:50);8 (17:50);0.0;0.0;0.0;0.0
Viso del Marqués;Ciudad Real;14.3 (17:30);3.1 (06:10);8.7;12 (18:30);9 (18:40);0.0;0.0;0.0;0.0
Puebla de Don Rodrigo;Ciudad Real;16.1 (16:50);2.3 (07:00);9.2;13 (15:30);6 (14:20);0.0;0.0;0.0;0.0
Almadén;Ciudad Real;18.4 (16:10);7.0 (08:20);12.7;13 (16:50);5 (10:30);0.0;0.0;0.0;0.0
Puertollano;Ciudad Real;16.0 (16:50);3.0 (06:40);9.5;18 (10:20);9 (09:40);0.0;0.0;0.0;0.0
Fuencaliente;Ciudad Real;19.0 (15:00);4.2 (08:10);11.6;25 (17:00);14 (16:40);0.0;0.0;0.0;0.0
Valsequillo;Córdoba;18.3 (16:30);0.4 (08:00);9.3;15 (17:00);9 (17:00);0.0;0.0;0.0;0.0
Hinojosa del Duque;Córdoba;17.6 (16:50);1.9 (07:40);9.8;18 (16:30);11 (19:10);0.0;0.0;0.0;0.0
Cardeña;Córdoba;18.6 (15:00);6.5 (08:10);12.6;;;0.0;0.0;0.0;0.0
Montoro;Córdoba;22.4 (16:40);2.6 (07:00);12.5;16 (17:50);9 (17:40);0.0;0.0;0.0;0.0
Villanueva de Córdoba;Córdoba;16.5 (16:50);6.7 (04:20);11.6;21 (15:50);10 (14:10);0.0;0.0;0.0;0.0
Córdoba, Embalse de Guadanuño;Córdoba;19.9 (16:00);4.9 (08:30);12.4;18 (16:30);9 (17:10);0.0;0.0;0.0;0.0
Córdoba Aeropuerto;Córdoba;22.9 (16:50);3.2 (08:00);13.0;18 (12:10);13 (12:10);0.0;0.0;0.0;0.0
Priego de Cordoba;Córdoba;18.7 (14:50);3.2 (08:00);11.0;24 (15:40);15 (14:20);0.0;0.0;0.0;0.0
Doña Mencía;Córdoba;17.5 (15:20);8.2 (07:40);12.8;19 (06:30);17 (06:20);0.0;0.0;0.0;0.0
Córdoba, Prágdena;Córdoba;20.7 (17:10);4.7 (08:00);12.7;17 (06:10);12 (06:10);0.0;0.0;0.0;0.0
Espiel;Córdoba;20.2 (16:30);2.1 (06:50);11.2;18 (17:20);10 (17:50);0.0;0.0;0.0;0.0
Fuente Palmera;Córdoba;21.8 (17:10);5.8 (08:10);13.8;17 (13:00);10 (11:20);0.0;0.0;0.0;0.0
Benamejí;Córdoba;19.5 (16:30);6.2 (07:20);12.8;20 (17:10);14 (04:50);0.0;0.0;0.0;0.0
Aguilar de la Frontera;Córdoba;20.0 (16:10);4.8 (08:00);12.4;16 (16:00);10 (18:30);0.0;0.0;0.0;0.0
La Rambla;Córdoba;21.4 (17:00);5.3 (08:10);13.3;17 (05:30);11 (06:40);0.0;0.0;0.0;0.0
Beteta;Cuenca;12.8 (13:30);3.4 (06:10);8.1;;;0.0;0.0;0.0;0.0
Tarancón;Cuenca;12.5 (16:00);5.0 (09:00);8.8;22 (17:50);14 (17:30);0.0;0.0;0.0;0.0
Alcázar del Rey;Cuenca;14.5 (15:40);3.9 (08:50);9.2;18 (08:40);13 (08:30);0.0;0.0;0.0;0.0
Abia de Obispalia;Cuenca;16.5 (15:50);3.0 (07:00);9.8;21 (16:20);11 (12:00);0.0;0.0;0.0;0.0
Villares del Saz;Cuenca;15.6 (15:30);2.8 (09:10);9.2;;;0.0;0.0;0.0;0.0
Alberca de Zancara;Cuenca;10.8 (15:30);4.0 (08:10);7.4;16 (15:30);8 (19:00);0.0;0.0;0.0;0.0
San Clemente;Cuenca;;;;;;;;;
Osa de la Vega;Cuenca;10.7 (16:20);4.8 (08:50);7.8;14 (16:20);9 (16:30);0.0;0.0;0.0;0.0
Belmonte;Cuenca;11.2 (15:30);5.0 (08:10);8.1;12 (13:00);6 (16:30);0.0;0.0;0.0;0.0
Cuenca;Cuenca;18.1 (16:30);4.1 (08:00);11.1;21 (13:50);11 (14:00);0.0;0.0;0.0;0.0
Motilla del Palancar;Cuenca;16.7 (16:10);4.3 (08:20);10.5;18 (17:30);12 (13:00);0.0;0.0;0.0;0.0
Salvacañete;Cuenca;16.2 (14:40);3.1 (23:59);9.7;22 (12:50);12 (11:20);0.0;0.0;0.0;0.0
Mira;Cuenca;17.7 (15:40);1.4 (23:59);9.6;;;0.0;0.0;0.0;0.0
Irún;Gipuzkoa;17.6 (15:30);12.2 (07:30);14.9;35 (23:40);19 (23:40);0.0;0.0;0.0;0.0
San Sebastián Aeropuerto;Gipuzkoa;19.0 (15:40);11.0 (07:40);15.0;21 (16:10);15 (15:50);0.0;0.0;0.0;0.0
Renteria;Gipuzkoa;21.0 (15:30);8.9 (07:50);14.9;27 (15:50);14 (15:50);0.0;0.0;0.0;0.0
Segura - Lastala;Gipuzkoa;19.2 (15:10);8.6 (08:10);13.9;24 (19:00);14 (19:00);0.0;0.0;0.0;0.0
Beasain;Gipuzkoa;20.5 (15:10);8.8 (07:30);14.7;17 (15:20);8 (15:40);0.4;0.2;0.2;0.0
Ordizia;Gipuzkoa;20.6 (15:10);9.6 (08:40);15.1;28 (15:30);17 (15:30);0.4;0.4;0.0;0.0
Legazpia;Gipuzkoa;17.6 (15:00);9.0 (06:40);13.3;;;0.2;0.0;0.2;0.0
Zumarraga;Gipuzkoa;17.4 (15:40);8.6 (06:30);13.0;20 (18:10);8 (15:30);0.4;0.0;0.4;0.0
Azpeitia;Gipuzkoa;21.1 (15:40);9.9 (08:20);15.5;28 (17:10);10 (17:20);0.4;0.0;0.4;0.0
Zumaia;Gipuzkoa;;;;;;;0.0;0.0;
Aretxabaleta;Gipuzkoa;18.1 (14:40);10.0 (06:20);14.1;;;0.0;0.0;0.0;0.0
Elgeta;Gipuzkoa;18.0 (16:00);10.3 (23:40);14.2;18 (13:20);8 (23:59);2.0;0.0;2.0;0.0
Elgoibar;Gipuzkoa;19.5 (15:30);9.2 (07:50);14.3;31 (15:00);15 (15:30);0.0;0.0;0.0;0.0
Mutriku;Gipuzkoa;16.1 (00:10);11.4 (21:50);13.8;31 (00:20);21 (00:30);0.0;0.0;0.0;0.0
Blanes;Girona;14.6 (15:20);10.0 (03:00);12.3;26 (22:20);14 (22:20);0.0;0.0;0.0;0.0
Castell, Platja d'Aro;Girona;14.4 (13:00);6.1 (03:10);10.2;17 (13:00);10 (13:10);0.0;0.0;0.0;0.0
Sant Pau de Segúries;Girona;16.3 (15:30);0.1 (04:10);8.2;18 (15:20);9 (15:20);0.8;0.0;0.8;0.0
Ripoll;Girona;16.8 (15:20);1.6 (04:10);9.2;19 (16:20);11 (16:30);1.0;0.0;1.0;0.0
Les Planes d'Hostoles;Girona;16.8 (14:10);1.9 (04:10);9.3;15 (14:50);6 (15:00);0.2;0.0;0.2;0.0
Sant Hilari;Girona;15.5 (14:00);4.5 (04:00);10.0;23 (07:00);14 (07:00);;0.0;0.0;
Girona Aeropuerto;Girona;15.7 (16:00);3.3 (04:10);9.5;13 (14:50);9 (15:40);0.0;0.0;0.0;0.0
Girona;Girona;16.1 (15:50);5.3 (05:10);10.7;14 (15:00);7 (15:10);0.0;0.0;0.0;0.0
Porqueres;Girona;16.9 (14:40);4.7 (03:30);10.8;18 (15:20);10 (15:20);0.5;0.0;0.4;0.1
L'Estartit;Girona;13.3 (12:40);6.8 (05:10);10.1;10 (00:50);6 (13:30);0.0;0.0;0.0;0.0
La Vall de Bianya;Girona;16.8 (14:40);2.3 (04:40);9.5;19 (16:50);10 (16:00);0.6;0.0;0.4;0.2
Castelló d'Empúries;Girona;16.9 (15:20);4.5 (05:00);10.7;18 (16:10);10 (16:10);0.2;0.0;0.2;0.0
Maçanet de Cabrenys;Girona;;;;;;;;;
Espolla;Girona;15.7 (16:00);7.7 (04:20);11.7;18 (01:40);14 (01:50);0.4;0.0;0.4;0.0
Figueres;Girona;16.5 (15:50);7.1 (04:30);11.8;15 (16:20);7 (16:30);0.6;0.0;0.4;0.2
La Molina;Girona;6.9 (14:50);2.0 (02:20);4.5;15 (21:30);10 (19:10);5.2;0.0;4.6;0.4
Baza;Granada;19.9 (16:20);3.0 (08:30);11.4;30 (20:10);17 (17:20);0.0;0.0;0.0;0.0
Dólar;Granada;17.2 (14:40);5.3 (01:50);11.3;;;0.0;0.0;0.0;0.0
Granada-Cartuja;Granada;21.1 (17:10);5.1 (08:20);13.1;15 (18:10);6 (13:30);0.0;0.0;0.0;0.0
Granada Aeropuerto;Granada;21.1 (16:10);1.9 (08:20);11.5;28 (17:30);20 (18:00);0.0;0.0;0.0;0.0
Loja;Granada;19.8 (15:20);4.8 (08:10);12.3;24 (05:40);13 (17:20);0.0;0.0;0.0;0.0
Lanjarón;Granada;18.0 (13:30);6.2 (06:10);12.1;;;0.0;0.0;0.0;0.0
Salobreña;Granada;17.8 (14:40);8.0 (02:50);12.9;18 (13:30);11 (13:20);0.0;0.0;0.0;0.0
Motril;Granada;19.4 (10:30);9.2 (06:20);14.3;14 (12:30);11 (12:30);0.0;0.0;0.0;0.0
Motril, Puerto;Granada;;;;17 (12:40);12 (12:40);0.0;0.0;0.0;0.0
Castell de Ferro;Granada;16.3 (16:10);9.9 (04:30);13.1;18 (14:40);13 (12:30);0.0;0.0;0.0;0.0
Válor;Granada;18.3 (13:00);8.5 (21:40);13.4;;;0.0;0.0;0.0;0.0
Molina de Aragón;Guadalajara;13.6 (14:30);3.6 (04:20);8.6;15 (17:50);9 (17:50);0.0;0.0;0.0;0.0
Zaorejas;Guadalajara;12.7 (15:00);2.4 (07:40);7.5;22 (22:30);13 (21:00);0.0;0.0;0.0;0.0
Pastrana;Guadalajara;15.0 (15:50);2.2 (07:00);8.6;;;0.0;0.0;0.0;0.0
Pantano el Vado;Guadalajara;16.0 (14:40);2.2 (05:10);9.1;19 (17:10);10 (15:50);0.0;0.0;0.0;0.0
Sigüenza;Guadalajara;15.1 (15:30);1.5 (05:10);8.3;;;0.0;0.0;0.0;0.0
Mandayona;Guadalajara;15.8 (15:40);1.5 (05:40);8.7;;;0.0;0.0;0.0;0.0
Campisábalos;Guadalajara;;;;;18 (16:20);0.0;0.0;0.0;0.0
Guadalajara;Guadalajara;18.0 (15:50);3.8 (08:00);10.9;25 (18:00);17 (18:00);0.0;0.0;0.0;0.0
Brihuega;Guadalajara;15.6 (15:30);1.5 (05:20);8.6;;;0.0;0.0;0.0;0.0
El Pedregal;Guadalajara;13.3 (14:10);4.9 (05:10);9.1;17 (15:10);10 (15:10);0.6;0.0;0.0;0.4
Aroche;Huelva;20.4 (15:10);3.7 (03:40);12.0;25 (15:00);14 (17:00);0.0;0.0;0.0;0.0
El Granado;Huelva;23.7 (16:20);5.3 (09:00);14.5;;;0.0;0.0;0.0;0.0
Ayamonte;Huelva;18.9 (13:10);8.3 (08:30);13.6;25 (18:30);13 (16:40);0.0;0.0;0.0;0.0
Cartaya;Huelva;17.9 (13:20);3.7 (04:20);10.8;25 (17:00);16 (17:10);0.0;0.0;0.0;0.0
Alajar;Huelva;20.4 (15:40);7.9 (06:20);14.1;27 (23:59);13 (19:50);0.0;0.0;0.0;0.0
Valverde del Camino;Huelva;21.7 (15:50);6.5 (05:30);14.1;;;0.0;0.0;0.0;0.0
El Cerro de Andévalo;Huelva;21.6 (16:50);9.9 (08:30);15.8;;;0.0;0.0;0.0;0.0
Alosno, Tharsis;Huelva;20.8 (16:10);7.9 (04:40);14.3;29 (21:10);18 (21:00);0.0;0.0;0.0;0.0
El Campillo;Huelva;20.1 (16:40);9.3 (23:59);14.7;22 (19:20);12 (18:50);0.0;0.0;0.0;0.0
Villarrasa;Huelva;22.4 (16:40);5.7 (01:10);14.0;30 (17:10);17 (17:10);0.0;0.0;0.0;0.0
Huelva, Ronda Este;Huelva;22.0 (14:20);5.5 (08:30);13.8;28 (17:00);20 (17:00);0.0;0.0;0.0;0.0
Cala;Huelva;18.4 (14:40);4.5 (07:40);11.4;19 (15:20);9 (15:20);0.0;0.0;0.0;0.0
Almonte;Huelva;21.7 (15:50);5.6 (04:40);13.7;26 (17:10);20 (17:30);0.0;0.0;0.0;0.0
Moguer, El Arenosillo;Huelva;18.4 (12:10);9.3 (04:10);13.8;19 (10:00);12 (08:40);0.0;0.0;0.0;0.0
Canfranc;Huesca;11.7 (15:30);1.4 (08:00);6.5;11 (15:20);3 (15:10);0.0;0.0;0.0;0.0
Jaca;Huesca;15.8 (15:00);4.1 (08:20);10.0;23 (08:30);10 (08:30);0.0;0.0;0.0;0.0
Valle de Hecho, Hecho;Huesca;15.7 (16:40);2.6 (08:30);9.1;22 (17:00);12 (17:30);0.0;0.0;0.0;0.0
Aragüés del Puerto;Huesca;15.3 (14:20);5.5 (08:00);10.4;23 (14:00);15 (23:20);0.0;0.0;0.0;0.0
Bailo;Huesca;15.9 (14:30);5.7 (08:30);10.8;27 (15:40);18 (16:50);0.0;0.0;0.0;0.0
Biescas;Huesca;13.4 (15:00);2.3 (08:20);7.8;19 (17:10);9 (17:10);0.0;0.0;0.0;0.0
Sabiñánigo;Huesca;16.4 (16:40);3.2 (06:50);9.8;15 (15:40);8 (15:40);0.0;0.0;0.0;0.0
Almudévar;Huesca;15.9 (15:40);5.4 (06:10);10.6;20 (14:40);15 (14:10);0.0;0.0;0.0;0.0
Sopeira;Huesca;12.0 (16:40);4.8 (04:30);8.4;46 (05:10);31 (02:40);2.6;0.0;1.8;0.8
Benabarre;Huesca;13.3 (15:40);6.6 (03:10);10.0;23 (13:20);16 (12:10);5.6;0.0;5.2;0.4
Bielsa;Huesca;13.8 (15:10);3.5 (00:10);8.7;20 (08:40);9 (08:40);0.0;0.0;0.0;0.0
Ainsa;Huesca;15.2 (12:30);6.3 (06:00);10.8;19 (00:20);14 (13:10);0.0;0.0;0.0;0.0
Torla - Depósito;Huesca;13.9 (13:50);4.9 (08:20);9.4;9 (02:00);5 (16:40);0.0;0.0;0.0;0.0
Benasque;Huesca;11.0 (13:20);0.6 (02:10);5.8;10 (06:20);6 (06:20);0.0;0.0;0.0;0.0
Seira;Huesca;14.2 (16:50);3.8 (03:20);9.0;12 (10:10);6 (12:40);0.0;0.0;0.0;0.0
Capella;Huesca;12.9 (15:50);5.6 (03:20);9.2;19 (12:30);10 (13:50);6.0;0.0;5.8;0.2
Barbastro;Huesca;16.7 (16:30);6.9 (02:30);11.8;10 (17:30);6 (17:30);8.4;0.0;8.0;0.4
Sariñena, Depósito agua;Huesca;16.0 (15:50);8.1 (07:30);12.1;14 (17:30);10 (17:40);1.0;0.2;0.6;0.2
Huesca Aeropuerto;Huesca;16.2 (15:20);8.9 (06:40);12.6;17 (14:40);12 (12:00);0.0;0.0;0.0;0.0
Huesca;Huesca;16.7 (15:50);7.9 (07:40);12.3;;;0.0;0.0;0.0;0.0
Lanaja;Huesca;15.0 (15:40);9.0 (09:20);12.0;16 (17:30);11 (17:30);0.6;0.0;0.6;0.0
Ballobar;Huesca;14.4 (17:20);8.6 (07:40);11.5;12 (13:50);7 (14:00);0.6;0.2;0.2;0.2
Tamarite de Litera;Huesca;14.5 (16:20);7.2 (23:59);10.8;12 (13:20);7 (13:20);1.0;0.0;0.4;0.6
Fraga;Huesca;15.7 (15:20);8.4 (08:30);12.0;15 (16:30);10 (16:40);0.4;0.0;0.0;0.4
Escorca, Lluc;Illes Balears;15.7 (13:10);2.9 (04:00);9.3;18 (13:20);7 (13:20);0.0;0.0;0.0;0.0
Banyalbufar;Illes Balears;15.9 (14:20);11.2 (23:30);13.5;15 (01:40);12 (02:20);0.0;0.0;0.0;0.0
Calvià, Es Capdellà;Illes Balears;18.2 (17:00);5.6 (03:40);11.9;14 (14:30);10 (14:30);0.0;0.0;0.0;0.0
Palma, Puerto;Illes Balears;16.4 (14:00);8.5 (05:10);12.4;11 (14:30);8 (13:30);0.0;0.0;0.0;0.0
Palma, Universitat;Illes Balears;18.0 (14:20);4.1 (05:10);11.0;13 (12:50);8 (13:00);0.0;0.0;0.0;0.0
Sierra de Alfabia, Bunyola;Illes Balears;11.3 (13:30);6.4 (23:20);8.9;33 (21:40);26 (21:50);0.0;0.0;0.0;0.0
Marratxí;Illes Balears;17.2 (14:20);7.3 (05:30);12.3;13 (14:50);6 (14:50);0.0;0.0;0.0;0.0
Palma de Mallorca, Aeropuerto;Illes Balears;16.5 (14:20);6.9 (05:10);11.7;;;0.0;0.0;0.0;0.0
Palma de Mallorca, Es Pil Larí;Illes Balears;16.7 (14:10);6.9 (00:40);11.8;;;0.2;0.1;0.1;0.0
Llucmajor, Cap Blanc;Illes Balears;17.3 (13:40);9.4 (07:20);13.3;13 (21:10);11 (21:10);0.0;0.0;0.0;0.0
Llucmajor;Illes Balears;17.1 (14:40);7.4 (03:20);12.3;;;0.0;0.0;0.0;0.0
Porreres;Illes Balears;18.6 (14:40);5.8 (05:20);12.2;15 (12:50);9 (12:40);0.0;0.0;0.0;0.0
Campos, Can Sion;Illes Balears;18.5 (16:10);6.5 (00:00);12.5;14 (14:40);9 (14:00);0.2;0.0;0.2;0.0
Campos, Salines Llevant;Illes Balears;17.8 (16:20);6.3 (04:10);12.0;13 (16:40);9 (14:30);0.2;0.0;0.2;0.0
Santanyí;Illes Balears;16.3 (15:50);7.7 (04:40);12.0;15 (14:30);11 (14:30);0.1;0.1;0.0;0.0
Portocolom;Illes Balears;16.6 (16:30);8.8 (04:20);12.7;21 (12:40);18 (12:50);0.0;0.0;0.0;0.0
Son Servera;Illes Balears;17.0 (11:50);7.1 (02:50);12.0;17 (15:10);11 (15:10);0.0;0.0;0.0;0.0
Artà;Illes Balears;17.7 (13:50);6.5 (07:30);12.1;;;0.0;0.0;0.0;0.0
Capdepera;Illes Balears;15.4 (11:10);11.6 (22:40);13.5;30 (16:10);24 (16:20);0.0;0.0;0.0;0.0
Artà-Colònia de Sant Pere;Illes Balears;18.3 (15:10);11.5 (08:10);14.9;;;0.0;0.0;0.0;0.0
Muro, S'Albufera;Illes Balears;18.9 (15:20);6.5 (05:50);12.7;;;0.0;0.0;0.0;0.0
Manacor;Illes Balears;18.1 (17:00);6.4 (05:40);12.3;18 (14:00);13 (13:50);0.0;0.0;0.0;0.0
Sineu;Illes Balears;17.6 (14:30);7.5 (04:20);12.6;17 (13:00);9 (11:30);0.0;0.0;0.0;0.0
Santa María del Camí;Illes Balears;18.5 (14:20);5.7 (03:20);12.1;17 (15:00);11 (15:00);0.0;0.0;0.0;0.0
Binissalem;Illes Balears;16.8 (14:40);6.1 (05:40);11.4;19 (00:40);14 (11:00);0.0;0.0;0.0;0.0
Escorca, Son Torrella;Illes Balears;13.5 (13:00);2.2 (03:50);7.9;;;;;;
Sa Pobla;Illes Balears;18.7 (15:20);8.0 (05:30);13.4;24 (12:30);13 (10:50);0.0;0.0;0.0;0.0
Pollença;Illes Balears;19.6 (14:30);6.1 (03:30);12.9;15 (15:40);11 (15:00);0.0;0.0;0.0;0.0
Port de Pollença;Illes Balears;19.9 (13:40);6.7 (04:20);13.3;13 (17:30);6 (14:40);0.0;0.0;0.0;0.0
Es Mercadal;Illes Balears;17.3 (14:10);10.2 (06:30);13.7;26 (10:30);19 (12:00);0.0;0.0;0.0;0.0
Ciutadella;Illes Balears;17.4 (13:50);8.8 (01:50);13.1;;;0.0;0.0;0.0;0.0
Ciutadella, Cala Galdana;Illes Balears;16.2 (14:20);4.9 (04:10);10.6;17 (12:10);9 (12:20);0.0;0.0;0.0;0.0
Menorca, Aeropuerto;Illes Balears;17.0 (12:00);6.1 (03:10);11.5;;;0.0;0.0;0.0;0.0
Sant Joan de Labritja;Illes Balears;19.1 (13:50);5.4 (02:10);12.3;;;0.0;0.0;0.0;0.0
Ibiza, Aeropuerto;Illes Balears;16.5 (12:40);8.0 (02:50);12.3;21 (12:00);14 (13:00);0.0;0.0;0.0;0.0
Eivissa;Illes Balears;17.3 (13:50);7.6 (02:20);12.4;;;0.0;0.0;0.0;0.0
Formentera;Illes Balears;17.9 (14:00);10.1 (23:40);14.0;17 (12:40);8 (10:40);0.0;0.0;0.0;0.0
Cazorla;Jaén;18.3 (15:30);8.2 (06:40);13.2;;;0.0;0.0;0.0;0.0
Baeza;Jaén;19.6 (15:10);6.1 (07:00);12.9;17 (21:10);8 (21:30);0.0;0.0;0.0;0.0
Torres;Jaén;16.3 (16:10);6.5 (06:10);11.4;;;0.0;0.0;0.0;0.0
Arroyo del Ojanco;Jaén;20.3 (16:50);6.3 (07:40);13.3;20 (15:40);11 (09:30);0.0;0.0;0.0;0.0
Villanueva del Arzobispo;Jaén;18.8 (14:50);5.7 (08:30);12.2;15 (15:10);8 (15:20);0.0;0.0;0.0;0.0
Santa Elena;Jaén;14.1 (15:50);6.0 (08:20);10.1;28 (08:30);16 (08:40);;;;
Jaén;Jaén;18.1 (15:10);7.4 (07:50);12.8;22 (15:30);14 (23:10);0.0;0.0;0.0;0.0
Linares;Jaén;18.2 (15:30);8.5 (08:20);13.4;14 (16:00);6 (17:20);0.0;0.0;0.0;0.0
Bailén;Jaén;21.1 (16:20);5.9 (07:30);13.5;13 (11:30);7 (11:30);0.0;0.0;0.0;0.0
Andújar;Jaén;22.0 (16:50);1.7 (08:10);11.9;18 (17:10);10 (19:20);0.0;0.0;0.0;0.0
Alcalá La Real;Jaén;17.1 (15:00);5.2 (07:10);11.2;23 (14:30);13 (16:50);0.0;0.0;0.0;0.0
Valdezcaray, estación de esquí;La Rioja;11.2 (12:50);3.9 (18:20);7.5;36 (22:00);25 (18:10);0.0;0.0;0.0;0.0
Haro;La Rioja;16.1 (15:30);9.5 (09:00);12.8;;;0.0;0.0;0.0;0.0
Anguiano;La Rioja;14.9 (15:10);4.5 (07:30);9.7;;;0.0;0.0;0.0;0.0
Nájera;La Rioja;17.6 (14:30);6.1 (07:00);11.9;18 (14:10);9 (14:20);0.0;0.0;0.0;0.0
Cenicero;La Rioja;16.9 (14:50);7.9 (06:30);12.4;13 (15:10);8 (16:40);0.0;0.0;0.0;0.0
Logroño Aeropuerto;La Rioja;18.6 (16:30);5.4 (06:50);12.0;17 (14:00);12 (20:20);0.0;0.0;0.0;0.0
Enciso;La Rioja;17.1 (15:00);4.2 (05:00);10.7;27 (06:30);17 (22:00);0.0;0.0;0.0;0.0
Alfaro;La Rioja;18.9 (16:30);3.3 (07:00);11.1;23 (16:00);16 (17:00);0.0;0.0;0.0;0.0
Tías;Las Palmas;21.5 (13:40);13.9 (01:10);17.7;40 (13:50);27 (13:50);0.0;0.0;0.0;0.0
Yaiza Playa Blanca;Las Palmas;23.0 (12:50);14.1 (23:59);18.6;32 (04:40);24 (06:00);0.0;0.0;0.0;0.0
Lanzarote Aeropuerto;Las Palmas;23.8 (12:40);15.0 (23:20);19.4;35 (13:20);23 (13:20);0.0;0.0;0.0;0.0
Haría;Las Palmas;21.5 (13:50);11.2 (23:40);16.3;32 (13:20);21 (13:20);0.0;0.0;0.0;0.0
Tinajo;Las Palmas;21.5 (14:00);12.3 (23:59);16.9;33 (15:40);23 (00:10);0.0;0.0;0.0;0.0
Pájara;Las Palmas;23.0 (12:00);18.2 (04:40);20.6;40 (14:20);26 (14:20);0.0;0.0;0.0;0.0
Tuineje,Puerto Gran Tarajal;Las Palmas;22.6 (15:20);16.7 (23:00);19.7;58 (01:50);30 (01:50);0.0;0.0;0.0;0.0
Antigua;Las Palmas;22.0 (13:00);13.3 (23:59);17.7;37 (13:50);26 (14:20);0.0;0.0;0.0;0.0
Fuerteventura Aeropuerto;Las Palmas;21.6 (13:30);15.9 (05:10);18.8;33 (13:20);26 (13:20);0.0;0.0;0.0;0.0
La Oliva;Las Palmas;21.2 (14:10);14.0 (22:30);17.6;38 (14:40);25 (00:10);0.0;0.0;0.0;0.0
La Oliva, Puerto de Corralejo;Las Palmas;21.0 (14:10);16.4 (01:10);18.7;34 (07:00);21 (00:10);0.0;0.0;0.0;0.0
Vega de San Mateo;Las Palmas;10.8 (12:50);3.9 (23:59);7.4;35 (03:10);17 (21:40);0.0;0.0;0.0;0.0
Tejeda, Cruz de Tejeda;Las Palmas;11.3 (12:40);6.1 (22:40);8.7;46 (23:50);19 (19:40);0.0;0.0;0.0;0.0
Tejeda;Las Palmas;17.2 (14:00);10.7 (23:20);14.0;43 (23:40);21 (13:40);0.0;0.0;0.0;0.0
Agaete;Las Palmas;23.8 (16:10);16.8 (07:30);20.3;32 (18:30);22 (14:50);0.0;0.0;0.0;0.0
La Aldea de San Nicolás;Las Palmas;24.6 (15:50);12.4 (07:50);18.5;41 (18:20);29 (19:20);0.0;0.0;0.0;0.0
San Bartolome Tirajana, Cuevas del Pinar;Las Palmas;14.8 (13:50);8.1 (04:30);11.5;24 (10:00);9 (13:00);0.0;0.0;0.0;0.0
San Bartolome Tirajana, Lomo Pedro Alfonso;Las Palmas;20.1 (13:10);12.2 (23:50);16.2;32 (14:30);17 (06:40);0.0;0.0;0.0;0.0
La Aldea de San Nicolás, Tasarte;Las Palmas;25.1 (14:20);15.6 (03:50);20.4;32 (14:30);21 (14:30);0.0;0.0;0.0;0.0
