Estación;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm)
Tresviso;Cantabria;4.9 (12:20);-0.6 (00:20);2.2;72 (17:30);45 (14:30);59.6;0.0;7.2;48.2
Santillana del Mar, Altamira;Cantabria;9.5 (13:10);4.3 (23:59);6.9;52 (14:40);22 (15:20);43.4;7.4;0.6;10.8
Reinosa;Cantabria;2.4 (16:30);-1.5 (03:50);0.5;39 (17:40);26 (17:50);3.6;0.1;0.2;1.5
Alto Campoo;Cantabria;1.2 (14:10);-5.3 (04:40);-2.1;62 (06:10);28 (12:30);;;;
Valderredible, Cubillo de Ebro;Cantabria;6.3 (13:30);-2.5 (04:40);1.9;23 (02:10);14 (02:10);1.0;0.0;0.2;0.4
Valderredible, Polientes;Cantabria;5.6 (16:00);-1.3 (04:40);2.1;21 (13:40);12 (13:40);1.2;0.2;0.0;1.0
Segorbe;Castelló/Castellón;13.1 (14:30);3.8 (00:20);8.5;55 (07:10);28 (07:00);0.0;0.0;0.0;0.0
Montanejos;Castelló/Castellón;9.9 (16:00);3.1 (04:50);6.5;70 (11:50);41 (12:00);0.0;0.0;0.0;0.0
Villafranca del Cid/Vilafranca;Castelló/Castellón;5.9 (15:40);-2.7 (00:10);1.6;78 (06:50);51 (05:50);0.0;0.0;0.0;0.0
Atzeneta del Maestrat;Castelló/Castellón;12.4 (15:30);4.9 (00:40);8.6;77 (03:30);46 (03:40);0.0;0.0;0.0;0.0
Castellón - Almassora;Castelló/Castellón;15.9 (14:20);4.9 (04:10);10.4;41 (05:20);17 (00:20);0.0;0.0;0.0;0.0
Torreblanca;Castelló/Castellón;16.0 (14:10);7.5 (02:00);11.8;67 (04:00);40 (05:00);0.0;0.0;0.0;0.0
La Pobla de Benifassà-Fredes;Castelló/Castellón;3.2 (16:20);-3.4 (00:00);-0.1;95 (07:10);60 (09:20);0.0;0.0;0.0;0.0
Vinaròs;Castelló/Castellón;16.1 (16:20);6.5 (01:00);11.3;67 (04:00);34 (04:00);0.0;0.0;0.0;0.0
Morella;Castelló/Castellón;;;;;;;;;
Castellfort;Castelló/Castellón;3.9 (16:00);-2.6 (00:00);0.7;;;0.0;0.0;0.0;0.0
Ceuta;Ceuta;15.0 (14:50);7.2 (07:20);11.1;32 (13:30);16 (13:30);0.0;0.0;0.0;0.0
Alcazar de San Juan;Ciudad Real;9.9 (16:10);-2.4 (07:30);3.7;27 (14:10);12 (14:20);0.0;0.0;0.0;0.0
Tomelloso;Ciudad Real;9.9 (16:30);-2.9 (08:30);3.5;32 (15:40);15 (23:00);0.0;0.0;0.0;0.0
Ciudad Real;Ciudad Real;10.8 (15:00);-2.3 (07:40);4.3;28 (18:00);12 (17:40);0.0;0.0;0.0;0.0
Villanueva de los Infantes;Ciudad Real;7.0 (16:40);-2.6 (03:30);2.2;28 (16:30);16 (16:20);0.0;0.0;0.0;0.0
Valdepeñas;Ciudad Real;9.4 (16:40);-2.6 (08:30);3.4;24 (15:50);11 (16:20);0.0;0.0;0.0;0.0
Viso del Marqués;Ciudad Real;8.7 (15:50);-3.1 (08:10);2.8;22 (15:50);13 (19:50);0.0;0.0;0.0;0.0
Abenójar;Ciudad Real;;;;;;;;;
Puebla de Don Rodrigo;Ciudad Real;11.6 (16:30);-5.2 (06:20);3.2;22 (14:40);13 (17:10);0.8;0.2;0.4;0.2
Almadén;Ciudad Real;10.4 (16:10);-1.8 (08:30);4.3;16 (18:10);8 (22:30);0.0;0.0;0.0;0.0
Puertollano;Ciudad Real;10.2 (16:00);-3.3 (09:00);3.4;21 (15:40);12 (15:10);0.0;0.0;0.0;0.0
Fuencaliente;Ciudad Real;10.3 (15:30);-3.9 (08:00);3.2;23 (14:20);14 (16:10);0.0;0.0;0.0;0.0
Valsequillo;Córdoba;10.0 (16:00);-4.1 (07:10);3.0;27 (15:10);18 (14:10);0.0;0.0;0.0;0.0
Hinojosa del Duque;Córdoba;9.5 (16:30);-2.5 (08:00);3.5;25 (23:00);19 (23:40);0.0;0.0;0.0;0.0
Cardeña;Córdoba;10.0 (15:10);-1.2 (06:00);4.4;;;0.0;0.0;0.0;0.0
Montoro;Córdoba;13.9 (16:30);-3.7 (08:40);5.1;18 (15:00);8 (15:30);0.0;0.0;0.0;0.0
Villanueva de Córdoba;Córdoba;8.6 (16:30);-1.5 (08:20);3.6;25 (15:10);15 (15:10);0.0;0.0;0.0;0.0
Córdoba, Embalse de Guadanuño;Córdoba;12.2 (15:30);-2.0 (08:30);5.1;26 (14:40);10 (14:40);0.0;0.0;0.0;0.0
Córdoba Aeropuerto;Córdoba;14.5 (16:00);-2.9 (08:10);5.8;21 (16:50);12 (17:30);0.0;0.0;0.0;0.0
Priego de Cordoba;Córdoba;10.7 (14:10);-3.6 (08:40);3.5;29 (15:20);18 (15:00);0.0;0.0;0.0;0.0
Doña Mencía;Córdoba;8.9 (15:30);1.1 (07:00);5.0;24 (22:40);15 (22:00);0.0;0.0;0.0;0.0
Córdoba, Prágdena;Córdoba;12.4 (16:40);-1.9 (08:50);5.2;18 (15:40);9 (16:00);0.0;0.0;0.0;0.0
Espiel;Córdoba;11.5 (16:30);-4.7 (08:30);3.4;27 (15:50);14 (15:20);0.0;0.0;0.0;0.0
Fuente Palmera;Córdoba;14.1 (16:50);-0.4 (08:10);6.9;23 (15:30);12 (15:50);0.0;0.0;0.0;0.0
Benamejí;Córdoba;10.4 (16:10);-0.4 (07:00);5.0;28 (15:40);16 (15:20);0.0;0.0;0.0;0.0
Aguilar de la Frontera;Córdoba;11.7 (17:00);-2.2 (08:10);4.7;26 (15:00);13 (16:20);0.0;0.0;0.0;0.0
La Rambla;Córdoba;13.4 (17:00);-4.2 (08:20);4.6;20 (17:20);12 (17:20);0.0;0.0;0.0;0.0
Cañizares;Cuenca;8.8 (16:40);-2.2 (08:10);3.3;;;0.0;0.0;0.0;0.0
Tarancón;Cuenca;9.5 (16:40);-2.8 (07:30);3.4;42 (21:50);27 (21:50);0.0;0.0;0.0;0.0
Alcázar del Rey;Cuenca;7.7 (16:40);-2.6 (06:20);2.5;36 (13:40);22 (13:30);0.0;0.0;0.0;0.0
Abia de Obispalia;Cuenca;7.5 (17:00);-3.5 (06:50);2.0;37 (14:50);19 (13:00);0.0;0.0;0.0;0.0
Villares del Saz;Cuenca;7.8 (14:50);-2.5 (08:00);2.7;;;0.0;0.0;0.0;0.0
Alberca de Zancara;Cuenca;7.6 (15:50);-3.0 (07:10);2.3;37 (01:30);22 (16:50);0.0;0.0;0.0;0.0
San Clemente;Cuenca;9.0 (16:10);-4.0 (07:50);2.5;43 (14:50);32 (16:00);0.0;0.0;0.0;0.0
Osa de la Vega;Cuenca;7.9 (17:10);-2.6 (08:20);2.7;34 (01:10);18 (01:10);0.0;0.0;0.0;0.0
Belmonte;Cuenca;8.6 (15:10);-2.8 (08:20);2.9;31 (15:30);15 (14:00);0.0;0.0;0.0;0.0
Cuenca;Cuenca;8.3 (16:20);-1.5 (06:50);3.4;35 (14:10);14 (13:50);0.0;0.0;0.0;0.0
Motilla del Palancar;Cuenca;7.9 (16:10);-2.8 (08:50);2.6;44 (13:40);26 (13:40);0.0;0.0;0.0;0.0
Salvacañete;Cuenca;7.0 (14:20);-2.0 (06:40);2.5;35 (13:30);22 (16:20);0.0;0.0;0.0;0.0
Mira;Cuenca;8.8 (16:10);-1.2 (04:40);3.8;;;0.0;0.0;0.0;0.0
Irún;Gipuzkoa;8.9 (17:10);3.8 (00:00);6.3;56 (19:00);25 (17:20);30.6;1.8;6.2;7.4
San Sebastián Aeropuerto;Gipuzkoa;10.3 (18:10);5.1 (00:00);7.7;50 (19:00);29 (16:10);22.6;0.8;4.5;8.1
Renteria;Gipuzkoa;7.9 (17:40);2.5 (00:10);5.2;34 (18:20);12 (23:40);40.8;3.8;6.0;11.0
Segura - Lastala;Gipuzkoa;6.9 (16:30);1.1 (00:00);4.0;19 (08:10);6 (16:30);15.8;2.0;3.2;3.6
Beasain;Gipuzkoa;6.2 (16:00);0.8 (00:10);3.5;27 (19:00);14 (04:40);23.6;4.8;3.8;7.0
Ordizia;Gipuzkoa;5.4 (16:00);0.8 (00:40);3.1;34 (19:00);11 (23:10);27.6;6.6;4.0;6.8
Legazpia;Gipuzkoa;5.2 (14:40);0.6 (01:10);2.9;;;37.6;5.2;8.6;11.0
Zumarraga;Gipuzkoa;3.9 (18:30);-0.7 (02:20);1.6;36 (18:50);19 (02:40);36.8;5.0;6.1;11.4
Azpeitia;Gipuzkoa;7.0 (18:00);2.3 (00:00);4.6;34 (18:50);12 (18:50);30.2;6.8;3.8;8.6
Zumaia;Gipuzkoa;10.6 (16:40);5.6 (06:00);8.1;74 (17:40);48 (18:00);30.1;7.4;4.4;6.3
Aretxabaleta;Gipuzkoa;4.9 (15:50);0.2 (01:00);2.6;;;28.2;5.6;5.0;9.0
Elgeta;Gipuzkoa;5.0 (17:50);0.5 (01:30);2.8;44 (19:40);14 (19:50);47.8;10.4;7.6;13.8
Elgoibar;Gipuzkoa;7.6 (18:10);2.2 (01:30);4.9;38 (18:40);15 (22:40);29.0;2.7;4.1;8.0
Mutriku;Gipuzkoa;8.6 (14:00);4.0 (00:00);6.3;53 (18:20);31 (15:20);18.4;3.8;0.8;5.4
Blanes;Girona;14.0 (15:00);2.6 (06:00);8.3;32 (14:00);20 (08:20);0.0;0.0;0.0;0.0
Castell, Platja d'Aro;Girona;11.9 (14:50);-1.9 (07:20);5.0;30 (12:30);17 (12:40);0.0;0.0;0.0;0.0
Sant Pau de Segúries;Girona;6.9 (14:10);-5.1 (05:40);0.9;24 (14:40);14 (14:40);0.0;0.0;0.0;0.0
Planoles;Girona;;;;;;;;;
Les Planes d'Hostoles;Girona;11.5 (14:40);-6.3 (06:50);2.6;36 (12:10);19 (12:10);0.0;0.0;0.0;0.0
Sant Hilari;Girona;7.6 (14:50);-3.2 (06:00);2.2;40 (12:00);21 (12:50);0.0;0.0;0.0;0.0
Girona Aeropuerto;Girona;13.6 (14:50);-4.7 (05:50);4.5;26 (17:00);17 (17:00);0.0;0.0;0.0;0.0
Girona;Girona;13.6 (14:50);-2.5 (08:10);5.6;22 (16:20);7 (13:10);0.0;0.0;0.0;0.0
Porqueres;Girona;12.5 (14:50);-3.5 (03:10);4.5;22 (13:10);12 (13:20);0.0;0.0;0.0;0.0
L'Estartit;Girona;12.1 (13:00);4.8 (23:59);8.5;49 (02:00);22 (00:50);0.0;0.0;0.0;0.0
La Vall de Bianya;Girona;12.0 (13:40);-4.6 (07:00);3.7;24 (14:20);15 (14:40);0.0;0.0;0.0;0.0
Castelló d'Empúries;Girona;13.2 (13:50);3.2 (23:59);8.2;71 (02:10);34 (11:10);0.0;0.0;0.0;0.0
Maçanet de Cabrenys;Girona;11.4 (13:10);0.6 (23:59);6.0;63 (00:10);32 (00:10);0.0;0.0;0.0;0.0
Espolla;Girona;11.5 (13:20);4.0 (23:59);7.8;92 (02:40);48 (00:10);0.0;0.0;0.0;0.0
Figueres;Girona;13.6 (13:40);4.6 (23:59);9.1;59 (03:10);23 (03:40);0.0;0.0;0.0;0.0
La Molina;Girona;0.4 (14:40);-7.3 (00:10);-3.5;44 (11:50);22 (02:20);0.0;0.0;0.0;0.0
Baza;Granada;8.3 (16:30);-0.6 (08:10);3.9;41 (17:40);27 (13:10);0.0;0.0;0.0;0.0
Dólar;Granada;5.2 (16:20);-4.0 (06:50);0.6;;;0.8;0.0;0.6;0.2
Granada-Cartuja;Granada;11.6 (16:40);-2.1 (07:40);4.8;25 (13:50);12 (13:40);0.0;0.0;0.0;0.0
Granada Aeropuerto;Granada;12.1 (16:20);-4.5 (08:00);3.8;26 (16:50);19 (18:00);0.0;0.0;0.0;0.0
Loja;Granada;10.3 (14:50);-1.7 (07:40);4.3;25 (17:00);11 (15:10);0.0;0.0;0.0;0.0
Lanjarón;Granada;11.5 (14:10);-1.7 (06:50);4.9;;;0.0;0.0;0.0;0.0
Salobreña;Granada;16.1 (12:10);6.0 (06:50);11.1;38 (05:10);23 (05:10);0.0;0.0;0.0;0.0
Motril, Puerto;Granada;;;;36 (01:40);17 (03:20);0.0;0.0;0.0;0.0
Castell de Ferro;Granada;13.8 (15:40);7.8 (03:20);10.8;27 (16:50);17 (16:40);0.0;0.0;0.0;0.0
Válor;Granada;10.0 (15:00);1.0 (02:50);5.5;;;0.0;0.0;0.0;0.0
Molina de Aragón;Guadalajara;7.1 (16:50);-1.5 (09:00);2.8;36 (14:30);18 (14:30);0.0;0.0;0.0;0.0
Pastrana;Guadalajara;9.2 (16:00);-4.0 (06:50);2.6;;;0.0;0.0;0.0;0.0
Pantano el Vado;Guadalajara;7.9 (15:20);-2.0 (06:40);3.0;37 (13:10);20 (01:40);0.4;0.0;0.0;0.0
Sigüenza;Guadalajara;8.8 (15:10);-2.5 (02:30);3.2;;;0.8;0.0;0.0;0.0
Mandayona;Guadalajara;8.7 (16:00);-1.5 (08:20);3.6;;;1.0;0.0;0.0;0.0
Campisábalos;Guadalajara;;;;;52 (13:00);0.0;0.0;0.0;0.0
Guadalajara;Guadalajara;10.2 (15:00);-1.1 (03:20);4.5;32 (16:50);18 (16:50);0.4;0.0;0.0;0.0
Brihuega;Guadalajara;8.1 (16:40);-3.3 (07:10);2.4;;;0.0;0.0;0.0;0.0
El Pedregal;Guadalajara;5.4 (16:30);-2.5 (00:50);1.5;48 (14:10);28 (12:10);0.0;0.0;0.0;0.0
Aroche;Huelva;11.6 (15:40);-4.3 (07:40);3.7;33 (14:10);18 (14:10);0.0;0.0;0.0;0.0
El Granado;Huelva;14.0 (16:40);0.0 (08:50);7.0;;;0.0;0.0;0.0;0.0
Ayamonte;Huelva;15.6 (16:10);5.0 (08:40);10.3;28 (15:10);11 (07:00);0.0;0.0;0.0;0.0
Cartaya;Huelva;15.6 (16:00);1.7 (00:30);8.7;27 (15:00);14 (14:50);0.0;0.0;0.0;0.0
Alajar;Huelva;11.3 (16:30);1.9 (07:10);6.6;51 (23:50);36 (23:50);0.0;0.0;0.0;0.0
Valverde del Camino;Huelva;14.4 (15:30);1.6 (07:10);8.0;;;0.0;0.0;0.0;0.0
El Cerro de Andévalo;Huelva;13.0 (16:40);1.9 (07:30);7.4;;;0.0;0.0;0.0;0.0
Alosno, Tharsis;Huelva;12.0 (15:10);1.0 (07:10);6.5;33 (16:00);20 (16:00);0.0;0.0;0.0;0.0
El Campillo;Huelva;12.5 (17:00);1.9 (08:00);7.2;31 (14:40);19 (14:30);0.0;0.0;0.0;0.0
Villarrasa;Huelva;15.3 (16:10);-1.5 (08:10);6.9;27 (14:20);18 (14:20);0.0;0.0;0.0;0.0
Huelva, Ronda Este;Huelva;15.7 (16:30);1.8 (07:00);8.7;34 (15:00);21 (14:50);0.0;0.0;0.0;0.0
Cala;Huelva;10.1 (16:30);-1.4 (08:20);4.4;32 (23:20);18 (23:30);0.0;0.0;0.0;0.0
Almonte;Huelva;15.1 (14:30);-3.0 (08:00);6.1;28 (17:30);20 (17:30);0.0;0.0;0.0;0.0
Moguer, El Arenosillo;Huelva;14.9 (16:40);4.3 (08:10);9.6;24 (16:00);17 (16:00);0.0;0.0;0.0;0.0
Canfranc;Huesca;1.5 (15:20);-2.6 (00:30);-0.5;43 (03:30);14 (02:50);6.2;0.0;2.0;3.0
Jaca;Huesca;2.8 (12:50);-3.1 (05:00);-0.1;41 (00:10);21 (13:00);1.6;0.0;0.0;1.6
Valle de Hecho, Hecho;Huesca;3.5 (12:00);-0.5 (01:50);1.5;39 (00:20);21 (00:20);3.0;0.0;0.0;2.8
Aragüés del Puerto;Huesca;2.9 (12:30);-2.2 (03:30);0.4;54 (01:10);29 (01:10);3.0;0.0;0.0;2.4
Bailo;Huesca;4.2 (12:20);0.1 (01:50);2.1;44 (02:50);32 (03:10);2.0;0.0;0.0;1.8
Biescas;Huesca;3.0 (16:30);-2.1 (00:20);0.5;33 (03:50);14 (03:50);2.6;0.0;0.0;1.6
Sabiñánigo;Huesca;5.3 (13:00);-3.3 (08:30);1.0;33 (01:30);19 (01:40);1.0;0.0;0.0;0.8
Almudévar;Huesca;9.0 (15:40);0.4 (04:20);4.7;50 (12:50);33 (13:10);0.0;0.0;0.0;0.0
Sopeira;Huesca;7.9 (14:30);-1.3 (09:50);3.3;54 (05:20);27 (05:00);0.0;0.0;0.0;0.0
Benabarre;Huesca;7.9 (16:10);-4.2 (08:10);1.9;36 (15:00);24 (03:20);0.0;0.0;0.0;0.0
Bielsa;Huesca;5.8 (11:10);-2.0 (02:20);1.9;51 (05:50);20 (05:00);1.2;0.0;0.0;0.0
Ainsa;Huesca;11.1 (16:20);-1.7 (08:20);4.7;47 (02:10);27 (02:20);0.0;0.0;0.0;0.0
Torla - Depósito;Huesca;6.5 (11:20);-2.0 (04:20);2.3;53 (04:50);21 (06:00);2.4;0.0;0.0;0.6
Benasque;Huesca;5.0 (16:30);-2.7 (02:40);1.1;82 (07:20);30 (07:20);0.2;0.0;0.0;0.0
Seira;Huesca;8.8 (16:50);-2.6 (08:50);3.1;35 (12:00);20 (12:00);0.0;0.0;0.0;0.0
Capella;Huesca;9.4 (16:10);-5.8 (08:40);1.8;27 (19:10);19 (18:50);0.0;0.0;0.0;0.0
Barbastro;Huesca;12.5 (15:00);-2.9 (03:00);4.8;44 (16:20);19 (17:00);0.0;0.0;0.0;0.0
Sariñena, Depósito agua;Huesca;9.9 (16:00);1.8 (01:40);5.8;55 (11:00);35 (13:50);0.2;0.0;0.0;0.0
Huesca Aeropuerto;Huesca;8.8 (15:10);-1.0 (05:20);3.9;44 (17:50);17 (11:40);0.0;0.0;0.0;0.0
Huesca;Huesca;9.7 (15:10);0.5 (08:10);5.1;;;0.0;0.0;0.0;0.0
Lanaja;Huesca;9.1 (14:40);1.0 (02:50);5.1;59 (11:50);46 (12:10);0.0;0.0;0.0;0.0
Ballobar;Huesca;11.4 (16:10);2.3 (08:00);6.8;62 (14:40);41 (14:40);0.0;0.0;0.0;0.0
Tamarite de Litera;Huesca;11.3 (14:50);-0.7 (07:30);5.3;51 (17:50);30 (15:50);0.0;0.0;0.0;0.0
Fraga;Huesca;12.0 (16:20);2.3 (03:40);7.1;60 (13:20);39 (15:00);0.0;0.0;0.0;0.0
Escorca, Lluc;Illes Balears;7.9 (13:20);0.8 (03:20);4.4;39 (05:30);9 (14:20);0.1;0.1;0.0;0.0
Banyalbufar;Illes Balears;13.0 (23:00);9.0 (06:30);11.0;48 (07:40);30 (06:00);0.0;0.0;0.0;0.0
Calvià, Es Capdellà;Illes Balears;12.8 (15:50);2.3 (03:00);7.6;44 (14:40);22 (14:50);0.0;0.0;0.0;0.0
Palma, Puerto;Illes Balears;13.3 (15:30);4.7 (04:50);9.0;34 (13:00);12 (16:40);0.0;0.0;0.0;0.0
Palma, Universitat;Illes Balears;12.9 (14:00);0.8 (03:00);6.8;41 (15:40);17 (15:30);0.0;0.0;0.0;0.0
Sierra de Alfabia, Bunyola;Illes Balears;3.2 (23:59);-1.0 (06:20);1.1;67 (14:10);44 (14:10);0.1;0.1;0.0;0.0
Marratxí;Illes Balears;;;;;;;0.0;0.2;0.0
Palma de Mallorca, Aeropuerto;Illes Balears;12.9 (15:00);-0.6 (06:10);6.1;39 (23:30);28 (23:50);0.1;0.1;0.0;0.0
Palma de Mallorca, Es Pil Larí;Illes Balears;;;;;;;0.1;0.0;0.0
Llucmajor, Cap Blanc;Illes Balears;12.6 (15:40);4.3 (02:00);8.5;46 (23:50);26 (23:50);0.0;0.0;0.0;0.0
Llucmajor;Illes Balears;11.5 (15:10);1.2 (04:30);6.4;;;0.0;0.0;0.0;0.0
Porreres;Illes Balears;12.4 (15:40);2.1 (03:40);7.2;30 (14:20);16 (14:20);0.0;0.0;0.0;0.0
Campos, Can Sion;Illes Balears;13.6 (15:30);-1.4 (08:10);6.1;37 (14:20);18 (14:30);0.0;0.0;0.0;0.0
Campos, Salines Llevant;Illes Balears;12.4 (23:59);-1.2 (08:00);5.6;41 (23:50);28 (14:50);0.2;0.0;0.0;0.2
Santanyí;Illes Balears;;;;;;;0.0;0.0;
Portocolom;Illes Balears;13.2 (13:40);4.5 (02:20);8.8;36 (13:30);19 (15:30);0.0;0.0;0.0;0.0
Son Servera;Illes Balears;13.5 (11:30);2.9 (01:20);8.2;31 (14:40);17 (04:50);0.0;0.0;0.0;0.0
Artà;Illes Balears;12.3 (11:40);1.4 (08:30);6.9;;;0.0;0.0;0.0;0.0
Capdepera;Illes Balears;13.6 (13:40);5.7 (07:20);9.7;56 (00:10);44 (00:10);0.0;0.0;0.0;0.0
Artà-Colònia de Sant Pere;Illes Balears;11.7 (16:20);4.5 (08:00);8.1;;;0.0;0.0;0.0;0.0
Muro, S'Albufera;Illes Balears;12.9 (16:40);2.2 (07:50);7.5;;;0.0;0.0;0.0;0.0
Manacor;Illes Balears;11.8 (14:10);2.0 (03:50);6.9;32 (14:10);18 (13:10);0.0;0.0;0.0;0.0
Sineu;Illes Balears;11.5 (15:40);3.6 (07:00);7.5;35 (14:30);18 (14:00);0.0;0.0;0.0;0.0
Santa María del Camí;Illes Balears;;;;;;;0.2;0.0;0.0
Binissalem;Illes Balears;11.6 (15:10);1.4 (06:30);6.5;37 (17:00);21 (17:00);0.0;0.0;0.0;0.0
Escorca, Son Torrella;Illes Balears;4.9 (23:59);-0.3 (00:00);2.3;;;;;;
Sa Pobla;Illes Balears;13.1 (16:30);2.4 (06:30);7.8;35 (12:40);17 (12:40);0.0;0.0;0.0;0.0
Pollença;Illes Balears;13.4 (12:20);3.0 (01:20);8.2;40 (17:50);19 (16:40);0.0;0.0;0.0;0.0
Port de Pollença;Illes Balears;13.9 (11:40);4.0 (01:20);8.9;36 (09:00);13 (21:00);0.0;0.0;0.0;0.0
Es Mercadal;Illes Balears;10.7 (14:20);4.3 (08:50);7.5;57 (01:00);36 (01:10);5.2;0.0;5.2;0.0
Ciutadella;Illes Balears;;;;;;8.4;1.2;6.8;0.4
Ciutadella, Cala Galdana;Illes Balears;;;;;;;2.2;10.6;
Menorca, Aeropuerto;Illes Balears;12.0 (15:00);4.7 (08:20);8.3;58 (01:20);39 (01:30);2.0;0.8;1.2;0.0
Sant Joan de Labritja;Illes Balears;13.3 (15:20);3.1 (21:00);8.2;;;0.0;0.0;0.0;0.0
Ibiza, Aeropuerto;Illes Balears;13.5 (16:00);3.3 (07:10);8.4;42 (16:20);30 (22:40);0.0;0.0;0.0;0.0
Eivissa;Illes Balears;;;;;;;0.0;0.0;0.0
Formentera;Illes Balears;;;;;;;0.0;0.0;0.0
Cazorla;Jaén;8.6 (15:10);0.2 (04:20);4.4;;;0.0;0.0;0.0;0.0
Baeza;Jaén;10.8 (15:20);-1.6 (08:50);4.6;19 (21:10);9 (21:10);0.0;0.0;0.0;0.0
Torres;Jaén;7.6 (15:30);-2.2 (08:10);2.7;;;0.2;0.0;0.0;0.2
Arroyo del Ojanco;Jaén;10.7 (16:30);-2.1 (09:10);4.3;28 (00:40);12 (17:40);0.0;0.0;0.0;0.0
Villanueva del Arzobispo;Jaén;9.6 (15:20);-1.9 (08:10);3.9;16 (15:40);8 (14:10);0.0;0.0;0.0;0.0
Santa Elena;Jaén;8.1 (17:00);-1.3 (08:50);3.4;24 (16:20);12 (14:00);0.0;0.0;0.0;0.0
Jaén;Jaén;9.9 (14:10);0.4 (08:10);5.1;26 (15:10);15 (15:10);0.0;0.0;0.0;0.0
Linares;Jaén;10.4 (15:50);-0.3 (07:30);5.0;18 (15:10);7 (14:20);0.0;0.0;0.0;0.0
Bailén;Jaén;12.2 (16:10);-1.4 (08:40);5.4;15 (16:00);7 (16:20);0.0;0.0;0.0;0.0
Alcalá La Real;Jaén;7.9 (14:50);-2.5 (04:30);2.7;25 (12:30);13 (15:30);0.0;0.0;0.0;0.0
Valdezcaray, estación de esquí;La Rioja;3.1 (14:00);-5.6 (00:00);-1.3;41 (16:00);21 (16:00);5.2;0.4;0.2;0.6
Haro;La Rioja;6.3 (14:10);1.9 (00:00);4.1;;;0.0;0.0;0.0;0.0
Anguiano;La Rioja;5.3 (14:10);-0.6 (00:10);2.4;;;6.4;0.0;0.0;0.0
Nájera;La Rioja;9.6 (14:40);2.9 (00:00);6.3;37 (15:50);18 (15:50);2.8;0.0;0.0;0.0
Cenicero;La Rioja;7.4 (15:10);2.5 (03:50);5.0;39 (15:40);22 (15:40);1.2;0.0;0.0;0.0
Logroño Aeropuerto;La Rioja;8.9 (14:40);3.4 (00:10);6.1;42 (16:30);26 (16:30);0.1;0.1;0.0;0.0
Enciso;La Rioja;7.9 (14:20);0.5 (01:10);4.2;39 (00:10);21 (00:20);1.4;0.0;0.0;0.2
Alfaro;La Rioja;9.7 (15:30);2.9 (00:20);6.3;37 (07:40);23 (02:50);0.4;0.0;0.0;0.2
Tías;Las Palmas;15.1 (12:30);10.1 (01:10);12.6;77 (11:10);54 (09:10);0.6;0.6;0.0;0.0
Yaiza Playa Blanca;Las Palmas;18.1 (12:40);13.8 (00:00);16.0;67 (14:40);33 (12:10);0.0;0.0;0.0;0.0
Lanzarote Aeropuerto;Las Palmas;18.8 (12:50);11.8 (00:30);15.3;74 (13:00);56 (13:10);0.6;0.6;0.0;0.0
Haría;Las Palmas;15.4 (12:40);11.9 (01:10);13.6;66 (09:00);40 (04:00);0.0;0.0;0.0;0.0
Tinajo;Las Palmas;15.4 (12:10);11.4 (01:10);13.4;88 (08:30);46 (11:10);0.0;0.0;0.0;0.0
Pájara;Las Palmas;18.9 (14:50);13.5 (04:20);16.2;57 (15:40);26 (15:10);0.1;0.1;0.0;0.0
Tuineje,Puerto Gran Tarajal;Las Palmas;18.8 (12:40);13.7 (03:10);16.2;56 (11:20);37 (12:20);;;;
Antigua;Las Palmas;16.2 (13:00);10.9 (01:50);13.6;58 (09:50);40 (11:30);0.0;0.0;0.0;0.0
Fuerteventura Aeropuerto;Las Palmas;;;;;;;;;0.0
La Oliva;Las Palmas;16.5 (13:10);12.0 (05:20);14.3;55 (10:10);33 (10:10);0.0;0.0;0.0;0.0
La Oliva, Puerto de Corralejo;Las Palmas;17.2 (12:30);14.9 (07:00);16.1;81 (10:00);49 (10:50);0.0;0.0;0.0;0.0
Vega de San Mateo;Las Palmas;3.7 (12:50);1.7 (04:40);2.7;52 (19:20);17 (13:00);13.0;5.8;3.2;2.8
Tejeda, Cruz de Tejeda;Las Palmas;4.6 (12:50);2.9 (04:40);3.8;93 (06:40);43 (06:20);0.4;0.0;0.4;0.0
Tejeda;Las Palmas;8.9 (12:50);6.8 (08:50);7.8;74 (00:30);37 (01:20);8.4;4.5;2.2;1.5
Agaete;Las Palmas;17.5 (11:10);14.9 (00:00);16.2;55 (10:10);33 (00:40);1.0;0.2;0.0;0.6
La Aldea de San Nicolás;Las Palmas;19.7 (15:00);14.7 (00:00);17.2;86 (10:20);41 (10:20);0.2;0.0;0.0;0.2
San Bartolome Tirajana, Cuevas del Pinar;Las Palmas;11.9 (15:20);5.7 (04:40);8.8;77 (10:20);43 (03:00);0.2;0.0;0.0;0.2
San Bartolome Tirajana, Lomo Pedro Alfonso;Las Palmas;16.9 (15:10);8.7 (07:50);12.8;46 (00:30);21 (01:50);0.0;0.0;0.0;0.0
La Aldea de San Nicolás, Tasarte;Las Palmas;16.2 (15:50);13.6 (01:20);14.9;77 (15:10);42 (02:40);0.0;0.0;0.0;0.0
Mogán, Puerto Rico;Las Palmas;21.0 (17:00);14.7 (06:40);17.8;40 (15:30);34 (15:30);0.0;0.0;0.0;0.0
