Estación;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm)
Puerto de San Isidro;León;2.5 (15:50);-1.1 (04:50);0.7;37 (13:30);27 (10:10);0.0;0.0;0.0;0.0
León, Virgen del Camino;León;15.3 (14:10);0.4 (07:20);7.9;35 (16:20);23 (16:10);0.0;0.0;0.0;0.0
Valencia de Don Juan;León;12.4 (15:30);-0.6 (08:50);5.9;39 (18:40);30 (18:20);0.0;0.0;0.0;0.0
Barrios de Luna, Miñera;León;13.6 (13:30);-0.5 (07:40);6.6;42 (15:10);24 (17:50);0.0;0.0;0.0;0.0
Quintana del Castillo, Villameca;León;13.3 (14:40);0.5 (23:40);6.9;28 (12:50);19 (12:50);0.0;0.0;0.0;0.0
Lagunas de Somoza;León;15.1 (16:10);-0.6 (23:59);7.3;25 (11:10);13 (11:30);0.0;0.0;0.0;0.0
Bustillo del Páramo;León;14.2 (14:40);-0.3 (08:20);6.9;26 (17:00);18 (17:00);0.0;0.0;0.0;0.0
Benavente;Zamora;13.5 (16:20);0.3 (06:30);6.9;34 (20:00);18 (20:10);0.0;0.0;0.0;0.0
Sanabria, Robleda-Cervantes;Zamora;14.5 (14:50);-3.0 (05:00);5.8;21 (21:20);8 (14:50);0.0;0.0;0.0;0.0
Villardeciervos;Zamora;14.1 (14:40);-1.6 (08:00);6.3;23 (16:50);13 (16:50);0.0;0.0;0.0;0.0
Santibañez de Vidriales;Zamora;13.6 (16:20);-2.4 (05:50);5.6;28 (21:20);17 (20:10);0.0;0.0;0.0;0.0
Pozuelo de Tabara;Zamora;13.7 (16:00);-0.6 (05:20);6.5;33 (20:20);20 (20:20);0.6;0.0;0.0;0.6
Villadepera;Zamora;12.9 (16:00);3.2 (08:40);8.0;50 (23:59);34 (23:59);0.0;0.0;0.0;0.0
Barco de Avila;Ávila;17.0 (15:10);-0.3 (03:20);8.3;25 (17:30);13 (16:20);0.0;0.0;0.0;0.0
Pedrosillo de Los Aires;Salamanca;15.9 (16:10);-1.5 (03:50);7.2;41 (23:10);28 (23:00);0.0;0.0;0.0;0.0
Pedraza de Alba;Salamanca;15.2 (15:10);-0.4 (03:50);7.4;28 (22:30);16 (22:40);0.0;0.0;0.0;0.0
Salamanca Aeropuerto;Salamanca;16.3 (14:50);-1.4 (06:20);7.4;48 (21:50);35 (21:50);0.0;0.0;0.0;0.0
Salamanca;Salamanca;17.3 (16:30);1.8 (06:40);9.5;29 (22:00);14 (23:59);0.0;0.0;0.0;0.0
Barbadillo;Salamanca;;;;;;;;;
Peñausende;Zamora;13.8 (12:20);4.0 (23:59);8.9;;21 (22:20);0.0;0.0;0.0;0.0
Fresno de Sayago;Zamora;12.7 (17:00);1.0 (07:00);6.8;40 (22:00);29 (22:50);0.0;0.0;0.0;0.0
Villarino de los Aires;Salamanca;14.6 (15:20);2.0 (08:00);8.3;40 (21:20);26 (22:40);0.0;0.0;0.0;0.0
Boadilla Fuente San Esteban;Salamanca;15.5 (16:00);1.1 (07:00);8.3;36 (22:50);24 (23:59);0.0;0.0;0.0;0.0
Vitigudino;Salamanca;16.9 (14:30);2.5 (07:50);9.7;31 (22:30);21 (21:50);0.0;0.0;0.0;0.0
El Maíllo;Salamanca;15.2 (15:20);5.3 (01:00);10.3;39 (22:50);28 (22:50);0.0;0.0;0.0;0.0
Bañobárez;Salamanca;15.1 (15:00);1.7 (06:30);8.4;38 (23:00);21 (23:00);0.0;0.0;0.0;0.0
Navasfrías;Salamanca;16.8 (15:20);-1.4 (01:20);7.7;21 (15:00);10 (13:20);0.0;0.0;0.0;0.0
El Bodón Base Aérea;Salamanca;16.1 (15:20);0.8 (07:10);8.5;23 (15:30);14 (16:30);0.0;0.0;0.0;0.0
Saelices El Chico;Salamanca;17.8 (15:30);-0.6 (08:10);8.6;40 (21:10);25 (21:10);0.0;0.0;0.0;0.0
Alcañices;Zamora;14.3 (12:50);2.4 (07:50);8.4;45 (22:50);31 (23:00);0.0;0.0;0.0;0.0
A Gudiña;Ourense;9.6 (14:50);4.0 (11:20);6.8;;;0.0;0.0;0.0;0.0
Verín;Ourense;13.6 (16:10);-0.3 (05:50);6.7;;;0.0;0.0;0.0;0.0
Molina de Aragón;Guadalajara;16.7 (16:00);-6.2 (07:10);5.3;24 (16:40);12 (16:50);0.0;0.0;0.0;0.0
Zaorejas;Guadalajara;14.8 (16:40);1.3 (05:50);8.1;25 (19:10);15 (02:40);0.0;0.0;0.0;0.0
Beteta;Cuenca;15.4 (15:00);-3.1 (06:30);6.1;;;0.0;0.0;0.0;0.0
Cañizares;Cuenca;19.7 (15:00);-1.8 (08:10);9.0;;;0.0;0.0;0.0;0.0
Pastrana;Guadalajara;17.0 (15:40);3.0 (05:20);10.0;;;0.0;0.0;0.0;0.0
Tarancón;Cuenca;;;;26 (03:10);16 (01:50);0.0;0.0;0.0;0.0
Ocaña;Toledo;17.1 (15:30);2.8 (06:40);10.0;19 (09:50);13 (06:10);0.0;0.0;0.0;0.0
Aranjuez;Madrid;18.9 (16:30);0.6 (08:10);9.7;15 (11:50);10 (12:00);0.0;0.0;0.0;0.0
Pantano el Vado;Guadalajara;15.8 (15:30);0.5 (06:10);8.2;16 (15:20);8 (15:20);0.0;0.0;0.0;0.0
Rascafría;Madrid;16.9 (15:00);-2.4 (05:20);7.2;17 (15:00);7 (15:20);0.0;0.0;0.0;0.0
Buitrago del Lozoya;Madrid;17.1 (15:50);-2.3 (05:20);7.4;17 (15:10);8 (15:10);0.0;0.0;0.0;0.0
Somosierra;Madrid;12.9 (15:30);2.5 (05:30);7.7;22 (17:50);8 (17:50);0.0;0.0;0.0;0.0
San Sebastián de Los Reyes;Madrid;17.2 (16:00);2.3 (07:40);9.8;;;0.0;0.0;0.0;0.0
Madrid, El Goloso;Madrid;16.0 (15:30);1.6 (06:40);8.8;29 (23:59);13 (23:50);0.0;0.0;0.0;0.0
Madrid Aeropuerto;Madrid;17.0 (17:00);0.2 (08:10);8.6;26 (23:50);18 (23:40);;0.0;;0.0
Sigüenza;Guadalajara;16.5 (15:30);-5.8 (06:00);5.3;28 (17:50);12 (22:50);0.0;0.0;0.0;0.0
Mandayona;Guadalajara;15.7 (17:20);1.1 (08:20);8.4;;;0.0;0.0;0.0;0.0
Campisábalos;Guadalajara;;;;;;;;0.0;0.0
Guadalajara;Guadalajara;17.2 (16:00);2.3 (07:00);9.8;27 (23:59);15 (23:10);0.0;0.0;0.0;0.0
Alcala de Henares;Madrid;17.8 (15:40);0.2 (05:50);9.0;36 (23:50);24 (23:50);0.0;0.0;0.0;0.0
Arganda del Rey;Madrid;19.4 (16:50);1.5 (07:00);10.4;26 (23:50);14 (23:50);0.0;0.0;0.0;0.0
Colmenar Viejo;Madrid;14.9 (16:30);6.0 (04:20);10.4;37 (22:50);26 (22:50);0.0;0.0;0.0;0.0
Pozuelo de Alarcón;Madrid;17.4 (15:40);0.3 (05:20);8.8;;;0.0;0.0;0.0;0.0
Madrid, Retiro;Madrid;16.1 (16:50);6.6 (08:40);11.4;;;0.2;0.0;0.2;0.0
Brihuega;Guadalajara;16.8 (16:00);0.0 (07:30);8.4;;;0.0;0.0;0.0;0.0
Tielmes;Madrid;18.5 (15:40);1.1 (08:00);9.8;;;0.0;0.0;0.0;0.0
Tembleque;Toledo;18.0 (15:30);0.4 (08:10);9.2;;;0.0;0.0;0.0;0.0
Mora;Toledo;17.4 (12:10);4.7 (08:20);11.0;18 (14:50);11 (14:50);0.0;0.0;0.0;0.0
Toledo;Toledo;19.0 (16:40);3.4 (06:50);11.2;17 (09:50);10 (10:00);0.0;0.0;0.0;0.0
Puerto Alto del León;Madrid;;;;25 (14:00);15 (14:00);0.0;0.0;0.0;0.0
Alpedrete;Madrid;17.5 (16:00);2.8 (07:00);10.1;33 (23:59);16 (23:30);0.0;0.0;0.0;0.0
Torrelodones;Madrid;17.4 (16:10);3.3 (05:30);10.3;33 (23:40);19 (23:50);0.0;0.0;0.0;0.0
San Pablo de los Montes;Toledo;;;;17 (12:10);6 (13:10);0.0;0.0;0.0;0.0
Navahermosa;Toledo;16.9 (12:00);4.6 (08:30);10.7;;;0.0;0.0;0.0;0.0
Puerto del Pico;Ávila;15.0 (13:30);-4.5 (02:20);5.3;24 (18:20);14 (18:20);0.0;0.0;0.0;0.0
Rozas de Puerto Real;Madrid;15.3 (15:40);3.9 (07:30);9.6;;;0.0;0.0;0.0;0.0
Cebreros;Ávila;16.7 (16:50);3.7 (05:50);10.2;16 (21:10);9 (22:50);0.0;0.0;0.0;0.0
Robledo de Chavela;Madrid;17.1 (15:00);3.4 (08:30);10.3;15 (15:20);10 (15:30);0.0;0.0;0.0;0.0
Valdemorillo;Madrid;16.1 (16:00);4.0 (08:30);10.1;20 (23:30);13 (21:50);0.0;0.0;0.0;0.0
Villanueva de la Cañada;Madrid;18.1 (16:50);4.4 (08:20);11.3;21 (23:59);14 (23:59);0.0;0.0;0.0;0.0
Castillo de Bayuela;Toledo;18.0 (17:00);5.9 (08:10);12.0;;;0.0;0.0;0.0;0.0
Talavera de la Reina;Toledo;19.0 (16:00);2.5 (07:50);10.8;25 (11:50);14 (11:50);0.0;0.0;0.0;0.0
Navalvillar de Ibor;Cáceres;15.6 (13:10);7.7 (01:20);11.7;26 (23:50);15 (23:50);0.0;0.0;0.0;0.0
Candeleda;Ávila;;;;;;;;;
Madrigal de la Vera;Cáceres;17.8 (14:40);6.1 (08:20);11.9;15 (11:10);9 (11:10);0.0;0.0;0.0;0.0
Oropesa;Toledo;17.9 (15:10);0.0 (07:20);8.9;;;;;;
Navalmoral de la Mata;Cáceres;17.0 (17:00);3.0 (02:20);10.0;25 (12:10);15 (11:30);0.0;0.0;0.0;0.0
Garganta la Olla;Cáceres;17.4 (14:30);8.1 (08:50);12.8;20 (14:40);13 (03:00);0.0;0.0;0.0;0.0
Serradilla;Cáceres;16.0 (17:10);7.2 (09:20);11.6;26 (11:30);17 (11:20);0.0;0.0;0.0;0.0
Jaraicejo;Cáceres;16.9 (16:40);9.9 (00:00);13.4;18 (20:10);14 (15:20);0.0;0.0;0.0;0.0
Trujillo;Cáceres;16.7 (13:20);10.8 (00:30);13.8;19 (09:40);12 (09:40);0.2;0.0;0.0;0.0
Cáceres;Cáceres;16.4 (17:10);5.4 (06:40);10.9;15 (22:10);12 (23:30);1.2;0.0;0.0;0.0
Cañaveral;Cáceres;17.2 (17:10);5.5 (07:10);11.4;24 (14:40);15 (11:50);0.0;0.0;0.0;0.0
Nuñomoral;Cáceres;19.1 (15:40);0.2 (08:00);9.7;15 (16:00);10 (16:00);0.0;0.0;0.0;0.0
Guijo de Granadilla;Cáceres;18.4 (15:40);4.7 (08:10);11.5;16 (17:20);12 (17:20);0.0;0.0;0.0;0.0
Hervás;Cáceres;16.9 (14:00);6.8 (01:20);11.8;18 (15:00);13 (07:30);0.0;0.0;0.0;0.0
Montehermoso;Cáceres;18.4 (16:30);3.6 (08:00);11.0;16 (14:10);9 (17:00);0.0;0.0;0.0;0.0
Tornavacas;Cáceres;17.1 (13:40);7.8 (04:40);12.5;33 (21:50);22 (21:50);0.0;0.0;0.0;0.0
Piornal;Cáceres;14.0 (14:10);6.7 (03:10);10.3;23 (11:30);13 (13:00);0.0;0.0;0.0;0.0
Plasencia;Cáceres;18.3 (16:50);7.7 (04:50);13.0;23 (10:30);14 (10:30);0.0;0.0;0.0;0.0
Coria;Cáceres;19.4 (16:50);3.9 (08:40);11.6;22 (13:50);10 (14:00);0.0;0.0;0.0;0.0
Torrecilla de los Angeles;Cáceres;19.3 (15:10);3.4 (08:40);11.3;17 (17:10);11 (17:20);0.0;0.0;0.0;0.0
Hoyos;Cáceres;17.4 (14:30);7.1 (06:30);12.2;21 (20:40);9 (20:20);0.0;0.0;0.0;0.0
Zarza La Mayor;Cáceres;17.7 (16:50);5.8 (06:00);11.8;17 (22:10);13 (22:20);0.0;0.0;0.0;0.0
Valverde del Fresno;Cáceres;18.5 (14:40);4.7 (07:30);11.6;28 (21:20);12 (21:20);0.0;0.0;0.0;0.0
Aliseda;Cáceres;17.2 (16:00);2.9 (08:00);10.1;25 (21:10);16 (21:10);0.4;0.0;0.0;0.0
Brozas;Cáceres;16.7 (16:40);6.8 (08:40);11.8;20 (23:59);16 (05:40);0.0;0.0;0.0;0.0
Valencia de Alcántara;Cáceres;15.6 (15:30);6.3 (05:10);11.0;23 (20:50);15 (20:40);1.6;0.0;0.0;0.0
Ossa de Montiel;Albacete;20.1 (15:20);2.3 (07:50);11.2;18 (19:10);10 (16:20);0.0;0.0;0.0;0.0
Alcázar del Rey;Cuenca;17.9 (15:30);1.1 (07:10);9.5;17 (10:30);12 (10:30);0.0;0.0;0.0;0.0
Quintanar de la Orden;Toledo;17.9 (16:50);6.3 (08:10);12.1;22 (01:10);10 (12:00);0.0;0.0;0.0;0.0
Alcazar de San Juan;Ciudad Real;17.7 (16:10);5.4 (07:50);11.6;22 (03:30);7 (01:40);0.0;0.0;0.0;0.0
Madridejos;Toledo;17.1 (16:10);0.7 (08:20);8.9;27 (11:50);14 (17:40);0.0;0.0;0.0;0.0
Abia de Obispalia;Cuenca;17.9 (17:10);2.2 (06:40);10.0;21 (23:40);15 (23:40);0.0;0.0;0.0;0.0
Villares del Saz;Cuenca;;;;;;;0.0;;0.0
Alberca de Zancara;Cuenca;18.0 (17:10);3.1 (03:40);10.5;28 (23:10);14 (23:50);0.0;0.0;0.0;0.0
San Clemente;Cuenca;17.0 (15:20);1.7 (08:10);9.4;;;0.0;0.0;0.0;0.0
Villarrobledo;Albacete;20.4 (15:40);2.0 (07:50);11.2;23 (23:59);14 (23:59);0.0;0.0;0.0;0.0
Osa de la Vega;Cuenca;17.9 (17:40);1.0 (05:10);9.4;23 (23:59);13 (23:59);0.0;0.0;0.0;0.0
Belmonte;Cuenca;;;;;;0.0;0.0;0.0;0.0
Munera;Albacete;17.7 (15:20);-0.4 (02:40);8.7;19 (22:40);8 (16:30);0.0;0.0;0.0;0.0
Tomelloso;Ciudad Real;17.9 (15:30);0.2 (07:00);9.0;16 (22:50);8 (22:50);0.0;0.0;0.0;0.0
Ciudad Real;Ciudad Real;15.8 (15:30);3.6 (07:10);9.7;12 (17:00);7 (17:00);0.0;0.0;0.0;0.0
Villanueva de los Infantes;Ciudad Real;19.3 (14:40);6.6 (03:30);12.9;23 (21:40);18 (20:00);0.2;0.0;0.0;0.0
Valdepeñas;Ciudad Real;18.8 (14:30);3.2 (07:00);11.0;21 (17:50);12 (08:30);0.2;0.0;0.0;0.0
Viso del Marqués;Ciudad Real;19.2 (15:30);4.6 (06:50);11.9;21 (23:30);12 (22:40);0.1;0.0;0.0;0.0
Abenójar;Ciudad Real;15.7 (15:00);5.0 (06:50);10.3;19 (12:10);14 (08:10);0.0;0.0;0.0;0.0
Puebla de Don Rodrigo;Ciudad Real;16.4 (14:50);0.6 (08:20);8.5;;;0.0;0.0;0.0;0.0
Puerto Rey;Cáceres;17.5 (16:30);5.7 (07:00);11.6;;;0.0;0.0;0.0;0.0
Herrera del Duque;Badajoz;18.2 (16:10);3.8 (07:30);11.0;11 (15:00);8 (17:00);0.0;0.0;0.0;0.0
Guadalupe;Cáceres;18.2 (14:50);7.1 (07:20);12.7;15 (20:20);10 (20:20);1.2;0.0;0.0;0.0
Peraleda del Zaucejo;Badajoz;15.6 (17:00);3.7 (00:20);9.7;13 (11:10);7 (10:30);0.0;0.0;0.0;0.0
Valsequillo;Córdoba;16.9 (14:50);3.7 (06:30);10.3;15 (13:10);12 (13:10);0.0;0.0;0.0;0.0
Hinojosa del Duque;Córdoba;16.6 (14:00);4.8 (04:10);10.7;17 (13:50);11 (13:50);0.0;0.0;0.0;0.0
Almadén;Ciudad Real;15.0 (17:40);6.8 (08:20);10.9;24 (23:50);16 (23:59);0.0;0.0;0.0;0.0
Castuera;Badajoz;15.3 (03:30);8.1 (05:10);11.7;15 (03:20);12 (04:00);0.0;0.0;0.0;0.0
Cañamero;Cáceres;17.4 (16:20);9.2 (00:00);13.3;19 (23:59);12 (23:59);0.2;0.0;0.0;0.0
Navalvillar de Pela;Badajoz;18.4 (15:40);4.8 (06:30);11.6;14 (16:40);9 (02:50);0.0;0.0;0.0;0.0
Zorita;Cáceres;18.3 (15:50);7.8 (07:30);13.0;22 (13:20);17 (13:20);0.2;0.0;0.0;0.0
Don Benito;Badajoz;17.8 (15:10);5.8 (05:30);11.8;14 (22:30);9 (22:30);0.0;0.0;0.0;0.0
Llerena;Badajoz;17.6 (15:30);10.0 (23:40);13.8;33 (08:10);24 (08:20);0.0;0.0;0.0;0.0
Villafranca de los Barros;Badajoz;15.7 (14:00);5.7 (05:00);10.7;21 (18:00);13 (18:00);0.0;0.0;0.0;0.0
Mérida;Badajoz;15.8 (15:50);3.9 (04:40);9.9;22 (13:30);13 (13:30);0.0;0.0;0.0;0.0
Alcuescar;Cáceres;16.5 (13:10);8.7 (07:20);12.6;24 (12:00);17 (11:00);0.2;0.0;0.0;0.0
Zafra;Badajoz;15.2 (16:40);6.2 (00:00);10.7;19 (08:20);12 (08:20);0.6;0.0;0.0;0.0
Almendralejo;Badajoz;16.2 (16:20);7.7 (05:10);12.0;19 (18:00);13 (09:00);0.0;0.0;0.0;0.0
Badajoz Aeropuerto;Badajoz;16.5 (15:30);4.2 (07:20);10.3;14 (17:20);10 (17:30);0.4;0.0;0.0;0.2
Alburquerque;Badajoz;16.9 (14:40);3.3 (07:50);10.1;14 (12:50);9 (12:50);0.2;0.0;0.0;0.0
Puebla de Obando;Badajoz;16.7 (15:00);5.4 (06:20);11.1;21 (20:50);14 (20:50);0.8;0.0;0.0;0.0
Badajoz;Badajoz;15.9 (15:30);4.0 (05:30);9.9;15 (11:30);9 (17:20);0.6;0.0;0.0;0.6
Olivenza;Badajoz;14.1 (15:00);7.5 (05:50);10.8;18 (17:00);14 (12:00);0.2;0.0;0.0;0.0
Alconchel;Badajoz;14.3 (13:30);7.3 (08:10);10.8;19 (17:10);14 (17:10);0.2;0.0;0.0;0.2
Barcarrota;Badajoz;16.0 (14:30);5.3 (03:50);10.7;17 (14:30);8 (14:30);0.0;0.0;0.0;0.0
Villanueva del Fresno;Badajoz;15.9 (16:00);9.3 (07:00);12.6;20 (23:10);15 (23:30);0.0;0.0;0.0;0.0
Monesterio;Badajoz;16.1 (15:10);9.4 (06:50);12.8;19 (15:30);11 (08:10);;0.0;0.0;
Fuente de Cantos;Badajoz;16.3 (15:40);8.6 (10:00);12.4;28 (08:20);17 (09:20);;0.0;0.0;
Jerez de los Caballeros;Badajoz;15.7 (17:20);5.9 (05:50);10.8;32 (23:40);22 (23:40);0.0;0.0;0.0;0.0
Fregenal de la Sierra;Badajoz;15.9 (16:20);7.0 (00:00);11.4;14 (23:10);8 (23:10);;0.0;0.0;
Aroche;Huelva;18.3 (16:20);6.4 (01:50);12.3;15 (13:30);8 (19:20);0.0;0.0;0.0;0.0
El Granado;Huelva;21.1 (15:00);10.5 (02:20);15.8;;;0.4;0.0;0.2;0.0
Ayamonte;Huelva;19.4 (15:20);12.2 (02:10);15.8;29 (12:50);14 (12:40);0.6;0.0;0.6;0.0
Cartaya;Huelva;18.8 (14:00);8.6 (00:00);13.7;25 (12:00);14 (13:00);1.0;0.0;1.0;0.0
Alajar;Huelva;18.2 (15:00);9.9 (02:40);14.1;23 (12:10);11 (16:00);1.2;0.0;0.0;0.0
Valverde del Camino;Huelva;19.9 (14:50);10.4 (06:40);15.1;;;0.6;0.0;0.4;0.0
El Cerro de Andévalo;Huelva;19.1 (16:00);11.3 (06:00);15.2;;;0.0;0.0;0.0;0.0
Alosno, Tharsis;Huelva;18.4 (15:40);11.0 (08:10);14.7;31 (06:50);22 (11:00);0.8;0.0;0.0;0.0
El Campillo;Huelva;18.3 (14:50);10.6 (02:50);14.4;57 (21:00);13 (09:20);1.4;0.0;0.4;0.0
Villarrasa;Huelva;19.6 (14:20);10.2 (06:40);14.9;22 (11:50);13 (11:30);0.4;0.0;0.4;0.0
Huelva, Ronda Este;Huelva;20.5 (14:30);10.9 (08:30);15.7;24 (15:30);15 (13:00);1.2;0.0;0.8;0.0
Ceuta;Ceuta;17.8 (13:20);13.9 (06:20);15.8;25 (20:10);15 (17:30);0.0;0.0;0.0;0.0
Cazorla;Jaén;20.5 (15:50);8.9 (08:30);14.7;;;2.4;0.0;0.0;0.0
Baza;Granada;23.0 (16:40);-1.3 (07:50);10.9;29 (18:10);17 (19:00);1.4;0.0;0.0;0.0
Vélez Blanco - Topares;Almería;19.5 (15:20);2.5 (04:50);11.0;;;0.6;0.0;0.0;0.0
Dólar;Granada;19.5 (14:10);5.8 (02:40);12.7;40 (16:50);28 (17:00);2.0;0.0;0.0;0.0
Baeza;Jaén;22.0 (15:20);7.6 (05:00);14.8;22 (11:00);11 (11:00);0.8;0.0;0.0;0.0
Torres;Jaén;19.2 (14:50);8.3 (05:00);13.8;;;1.2;0.0;0.0;0.0
Arroyo del Ojanco;Jaén;21.3 (16:00);4.1 (06:50);12.7;;;1.2;0.0;0.0;0.0
Villarrodrigo;Jaén;20.9 (16:20);7.8 (07:40);14.3;18 (20:50);12 (04:00);0.2;0.0;0.0;0.0
Villanueva del Arzobispo;Jaén;20.8 (16:00);4.3 (06:30);12.5;17 (15:50);11 (00:20);2.2;0.0;0.0;0.0
Santa Elena;Jaén;18.9 (16:40);8.5 (07:30);13.7;20 (22:50);10 (12:00);0.0;0.0;0.0;0.0
Jaén;Jaén;19.9 (14:10);8.7 (08:00);14.3;31 (21:40);18 (20:00);1.8;0.0;0.0;0.0
Linares;Jaén;21.1 (15:20);9.4 (08:00);15.3;21 (12:10);12 (12:10);0.2;0.0;0.0;0.0
Bailén;Jaén;21.7 (15:10);6.9 (06:30);14.3;17 (13:50);9 (13:50);1.0;0.0;0.0;0.0
Andújar;Jaén;21.2 (15:20);1.7 (05:20);11.5;23 (11:00);15 (10:50);0.4;0.0;0.0;0.0
Puertollano;Ciudad Real;17.1 (15:00);2.8 (06:50);10.0;22 (23:40);11 (22:20);0.0;0.0;0.0;0.0
Fuencaliente;Ciudad Real;20.4 (15:00);5.0 (06:00);12.7;18 (10:50);9 (12:00);0.6;0.0;0.0;0.0
Cardeña;Córdoba;20.6 (14:10);7.5 (07:50);14.1;;;0.4;0.0;0.0;0.0
Montoro;Córdoba;22.0 (15:10);1.9 (05:30);11.9;26 (12:10);14 (12:10);0.2;0.0;0.0;0.0
Villanueva de Córdoba;Córdoba;18.5 (14:50);7.7 (06:50);13.1;20 (22:20);12 (10:20);0.2;0.0;0.0;0.0
Córdoba, Embalse de Guadanuño;Córdoba;19.1 (14:40);4.7 (05:00);11.9;20 (12:00);11 (12:00);0.0;0.0;0.0;0.0
Córdoba Aeropuerto;Córdoba;20.7 (16:30);5.9 (03:50);13.3;35 (09:40);24 (11:40);0.0;0.0;0.0;0.0
Alcalá La Real;Jaén;20.5 (14:40);7.0 (03:00);13.8;29 (21:50);14 (22:00);2.8;0.0;0.0;0.0
Priego de Córdoba;Córdoba;20.9 (14:40);4.1 (06:10);12.5;40 (18:20);30 (18:10);0.6;0.0;0.0;0.0
Doña Mencía;Córdoba;20.3 (14:50);10.1 (07:40);15.2;43 (19:30);23 (19:30);0.5;0.0;0.0;0.0
Córdoba, Prágdena;Córdoba;21.0 (14:40);5.5 (06:40);13.3;27 (10:00);18 (10:00);0.2;0.0;0.0;0.0
Espiel;Córdoba;20.0 (14:50);2.6 (04:50);11.3;17 (23:20);9 (23:20);0.0;0.0;0.0;0.0
Fuente Palmera;Córdoba;21.0 (15:50);7.9 (06:30);14.5;33 (11:20);21 (11:20);0.0;0.0;0.0;0.0
Azuaga;Badajoz;18.0 (16:10);8.6 (05:00);13.3;17 (00:10);12 (07:40);0.0;0.0;0.0;0.0
Granada Base Aérea;Granada;;;;48 (17:50);32 (17:50);6.6;0.0;0.0;0.0
Víznar;Granada;18.0 (16:00);6.1 (23:50);12.0;;19 (18:00);9.0;0.0;0.0;0.0
Granada-Cartuja;Granada;24.0 (16:10);7.4 (07:40);15.7;20 (17:00);9 (17:00);5.4;0.0;0.0;0.0
Sierra Nevada, Radiotelescopio;Granada;6.5 (15:40);-1.8 (22:30);2.4;68 (20:20);50 (20:20);;;;
Granada Aeropuerto;Granada;23.2 (15:30);2.4 (06:10);12.8;39 (17:10);28 (17:40);6.1;0.0;0.0;0.0
Loja;Granada;22.8 (15:20);6.4 (08:10);14.6;31 (16:40);16 (10:40);5.1;0.0;0.0;0.0
Benamejí;Córdoba;22.6 (15:30);8.4 (08:50);15.5;41 (16:40);31 (16:30);0.6;0.0;0.0;0.0
La Roda de Andalucía;Sevilla;22.8 (14:50);9.6 (04:50);16.2;33 (06:00);18 (06:00);0.6;0.0;0.0;0.2
Lora de Estepa;Sevilla;21.7 (14:20);11.8 (08:30);16.8;;;0.4;0.0;0.0;0.0
Aguilar de la Frontera;Córdoba;21.3 (13:40);6.7 (05:50);14.0;31 (18:30);18 (00:20);0.2;0.0;0.0;0.0
La Rambla;Córdoba;21.3 (13:10);5.0 (04:30);13.1;32 (19:00);21 (19:00);0.0;0.0;0.0;0.0
Écija;Sevilla;22.6 (15:00);8.3 (08:20);15.5;26 (19:10);18 (20:00);0.0;0.0;0.0;0.0
La Puebla de los Infantes;Sevilla;21.4 (15:30);2.6 (04:30);12.0;22 (11:20);13 (11:00);0.0;0.0;0.0;0.0
Fuentes de Andalucía;Sevilla;21.4 (14:40);9.1 (04:50);15.3;22 (19:30);16 (19:30);0.0;0.0;0.0;0.0
Carmona;Sevilla;21.6 (15:10);8.5 (08:30);15.1;25 (10:40);17 (10:40);0.2;0.0;0.2;0.0
Cazalla de la Sierra;Sevilla;19.4 (14:00);5.0 (01:50);12.2;16 (14:50);7 (04:30);0.0;0.0;0.0;0.0
Guadalcanal;Sevilla;19.3 (14:10);8.3 (07:00);13.8;22 (11:30);17 (11:40);0.0;0.0;0.0;0.0
Almadén de la Plata;Sevilla;18.7 (14:40);7.9 (08:50);13.3;15 (11:40);9 (12:00);0.2;0.0;0.2;0.0
Cala;Huelva;18.5 (15:00);8.6 (03:40);13.6;23 (07:00);10 (00:40);0.2;0.0;0.0;0.0
Sevilla Aeropuerto;Sevilla;21.1 (14:50);9.5 (08:00);15.3;22 (10:10);15 (19:10);0.2;0.0;0.2;0.0
Tomares, Zaudín;Sevilla;20.8 (14:10);10.7 (08:40);15.7;20 (07:40);12 (09:50);0.0;0.0;0.0;0.0
Sevilla, Tablada;Sevilla;22.7 (14:10);10.9 (03:10);16.8;24 (18:30);12 (18:40);0.0;0.0;0.0;0.0
Morón de la Frontera;Sevilla;22.7 (14:10);7.5 (02:10);15.1;31 (18:40);19 (18:40);0.0;0.0;0.0;0.0
Carrión de los Céspedes;Sevilla;20.4 (15:00);9.1 (03:20);14.8;20 (08:00);10 (08:00);0.2;0.0;0.2;0.0
Almonte;Huelva;22.1 (13:20);8.1 (01:50);15.1;25 (15:30);18 (17:20);0.4;0.0;0.4;0.0
Moguer, El Arenosillo;Huelva;18.6 (13:00);9.9 (08:20);14.3;22 (09:00);14 (07:20);0.5;0.0;0.5;0.0
Las Cabezas de San Juan;Sevilla;22.1 (14:00);10.8 (03:40);16.5;53 (17:20);33 (17:20);0.0;0.0;0.0;0.0
Chipiona;Cádiz;21.8 (13:50);11.7 (07:20);16.7;27 (16:50);16 (16:50);0.6;0.0;0.6;0.0
Rota, Base Naval;Cádiz;21.5 (13:50);11.1 (08:20);16.3;;;0.4;0.2;0.2;0.0
