Estación;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm)
Riaño;León;6.3 (16:10);-0.2 (22:50);3.1;33 (04:30);23 (10:50);0.0;0.0;0.0;0.0
Cubillas de Rueda;León;11.0 (16:10);-4.2 (08:30);3.4;31 (00:30);18 (00:40);0.0;0.0;0.0;0.0
Puerto de San Isidro;León;0.7 (16:50);-3.0 (05:50);-1.2;39 (00:30);22 (17:50);0.4;0.4;0.0;0.0
León, Virgen del Camino;León;12.0 (16:40);-1.7 (07:50);5.1;37 (18:00);23 (18:00);0.0;0.0;0.0;0.0
Valencia de Don Juan;León;11.5 (17:20);0.1 (09:10);5.8;28 (12:00);20 (22:40);0.0;0.0;0.0;0.0
Barrios de Luna, Miñera;León;11.5 (16:10);-0.2 (07:10);5.6;47 (03:00);28 (11:00);0.0;0.0;0.0;0.0
Quintana del Castillo, Villameca;León;9.1 (15:50);-1.5 (08:30);3.8;41 (15:20);24 (15:00);0.0;0.0;0.0;0.0
Lagunas de Somoza;León;9.2 (15:20);-3.1 (08:20);3.0;30 (17:50);20 (17:40);0.0;0.0;0.0;0.0
Bustillo del Páramo;León;11.7 (15:50);-2.1 (08:30);4.8;28 (17:50);19 (17:50);0.0;0.0;0.0;0.0
Benavente;Zamora;11.9 (17:30);0.3 (09:00);6.1;30 (12:30);18 (12:10);0.0;0.0;0.0;0.0
Sanabria, Robleda-Cervantes;Zamora;13.1 (14:40);-3.7 (09:00);4.7;33 (17:40);12 (00:20);0.0;0.0;0.0;0.0
Villardeciervos;Zamora;12.8 (16:40);-1.6 (23:59);5.6;30 (13:00);14 (11:30);0.0;0.0;0.0;0.0
Santibañez de Vidriales;Zamora;11.8 (16:30);-0.7 (08:30);5.6;31 (11:20);20 (02:20);0.0;0.0;0.0;0.0
Pozuelo de Tabara;Zamora;11.1 (16:40);-0.3 (09:00);5.4;31 (12:30);21 (11:50);0.0;0.0;0.0;0.0
Villadepera;Zamora;9.8 (15:30);1.5 (08:30);5.7;35 (04:10);24 (10:50);0.0;0.0;0.0;0.0
Barco de Avila;Ávila;9.8 (16:00);-1.1 (23:40);4.4;32 (16:50);17 (05:30);0.0;0.0;0.0;0.0
Pedrosillo de Los Aires;Salamanca;9.6 (16:10);-1.7 (23:59);4.0;45 (05:10);30 (05:10);0.0;0.0;0.0;0.0
Pedraza de Alba;Salamanca;9.2 (16:10);-1.4 (23:40);3.9;32 (11:30);18 (11:40);0.0;0.0;0.0;0.0
Salamanca Aeropuerto;Salamanca;10.6 (15:30);-0.7 (23:00);5.0;48 (13:00);36 (13:00);0.0;0.0;0.0;0.0
Salamanca;Salamanca;11.8 (16:00);2.7 (23:59);7.3;43 (12:20);18 (12:50);0.5;0.5;0.0;0.0
Barbadillo;Salamanca;10.1 (15:50);-2.0 (23:59);4.1;52 (12:30);32 (12:30);0.8;0.8;0.0;0.0
Peñausende;Zamora;8.0 (16:00);0.6 (09:10);4.3;;21 (01:20);0.0;0.0;0.0;0.0
Fresno de Sayago;Zamora;9.9 (16:00);-1.7 (22:50);4.1;48 (11:40);35 (11:20);0.0;0.0;0.0;0.0
Villarino de los Aires;Salamanca;13.7 (16:50);2.9 (09:10);8.3;35 (03:50);21 (11:50);0.0;0.0;0.0;0.0
Boadilla Fuente San Esteban;Salamanca;10.2 (15:40);-1.2 (23:50);4.5;46 (11:00);32 (11:30);0.0;0.0;0.0;0.0
Vitigudino;Salamanca;11.9 (15:30);1.1 (23:59);6.5;45 (11:10);27 (10:50);0.0;0.0;0.0;0.0
El Maíllo;Salamanca;8.4 (16:10);2.2 (06:20);5.3;51 (07:30);33 (13:00);0.0;0.0;0.0;0.0
Bañobárez;Salamanca;10.0 (16:30);0.5 (23:59);5.3;41 (11:10);26 (11:10);0.0;0.0;0.0;0.0
Navasfrías;Salamanca;10.2 (16:20);-2.5 (23:59);3.8;42 (13:50);21 (15:00);0.0;0.0;0.0;0.0
El Bodón Base Aérea;Salamanca;10.4 (17:00);2.1 (23:40);6.2;48 (13:50);29 (13:00);0.0;0.0;0.0;0.0
Saelices El Chico;Salamanca;11.9 (16:10);2.2 (23:50);7.0;53 (12:00);37 (12:00);0.0;0.0;0.0;0.0
Alcañices;Zamora;13.5 (17:10);-0.1 (08:20);6.7;37 (10:50);26 (10:50);0.0;0.0;0.0;0.0
A Gudiña;Ourense;8.5 (15:10);-1.0 (06:50);3.8;;;0.0;0.0;0.0;0.0
Verín;Ourense;14.6 (16:00);-1.2 (08:50);6.7;;;0.0;0.0;0.0;0.0
Molina de Aragón;Guadalajara;6.4 (16:50);-3.4 (23:59);1.5;17 (04:30);9 (12:20);1.4;0.0;0.4;1.0
Zaorejas;Guadalajara;6.4 (00:00);-1.1 (23:59);2.7;29 (13:00);15 (04:40);0.4;0.0;0.2;0.2
Beteta;Cuenca;5.3 (03:00);-1.2 (23:59);2.1;;;0.6;0.0;0.0;0.6
Cañizares;Cuenca;8.6 (17:20);-0.8 (23:30);3.9;;;5.7;0.0;0.0;5.7
Pastrana;Guadalajara;8.9 (00:40);0.3 (23:59);4.6;;;1.2;0.0;0.2;1.0
Tarancón;Cuenca;;;;33 (08:50);19 (07:40);0.6;0.0;0.0;0.6
Ocaña;Toledo;8.6 (04:40);1.0 (23:00);4.8;39 (06:10);28 (06:10);0.2;0.0;0.0;0.2
Aranjuez;Madrid;10.7 (13:20);0.4 (23:59);5.5;29 (09:30);17 (17:10);0.0;0.0;0.0;0.0
Pantano el Vado;Guadalajara;12.0 (16:10);1.4 (23:59);6.7;30 (03:50);14 (14:40);0.0;0.0;0.0;0.0
Rascafría;Madrid;10.5 (15:30);-3.7 (23:59);3.4;26 (11:50);10 (11:50);0.0;0.0;0.0;0.0
Buitrago del Lozoya;Madrid;11.4 (15:40);-0.8 (23:59);5.3;40 (13:10);20 (13:10);0.0;0.0;0.0;0.0
Somosierra;Madrid;7.6 (16:50);-2.5 (23:59);2.5;30 (15:00);11 (05:30);0.0;0.0;0.0;0.0
San Sebastián de Los Reyes;Madrid;14.1 (17:10);4.9 (23:59);9.5;;;0.0;0.0;0.0;0.0
Madrid, El Goloso;Madrid;12.3 (16:20);2.3 (23:59);7.3;34 (10:30);12 (12:10);0.0;0.0;0.0;0.0
Madrid Aeropuerto;Madrid;13.9 (16:50);4.0 (23:59);8.9;46 (05:40);24 (06:10);0.0;0.0;0.0;0.0
Sigüenza;Guadalajara;9.7 (14:50);-1.4 (23:59);4.1;39 (14:00);16 (13:10);0.0;0.0;0.0;0.0
Mandayona;Guadalajara;12.1 (15:10);-0.3 (23:10);5.9;;;0.0;0.0;0.0;0.0
Campisábalos;Guadalajara;;;;;;;;0.0;0.0
Guadalajara;Guadalajara;12.9 (15:50);3.6 (23:30);8.2;47 (02:50);27 (04:20);0.0;0.0;0.0;0.0
Alcala de Henares;Madrid;14.0 (17:10);1.6 (23:40);7.8;42 (09:20);31 (11:30);0.0;0.0;0.0;0.0
Arganda del Rey;Madrid;14.8 (16:40);3.0 (23:50);8.9;36 (10:10);21 (10:10);0.0;0.0;0.0;0.0
Colmenar Viejo;Madrid;11.7 (17:40);2.8 (23:59);7.2;30 (06:30);19 (06:30);0.0;0.0;0.0;0.0
Pozuelo de Alarcón;Madrid;14.2 (17:00);1.8 (23:59);8.0;;;0.0;0.0;0.0;0.0
Madrid, Retiro;Madrid;12.9 (15:40);6.6 (23:59);9.7;;;0.0;0.0;0.0;0.0
Brihuega;Guadalajara;10.4 (15:40);0.1 (22:50);5.2;;;0.0;0.0;0.0;0.0
Tielmes;Madrid;11.3 (16:40);1.7 (23:59);6.5;;;0.0;0.0;0.0;0.0
Tembleque;Toledo;10.2 (11:40);2.3 (23:59);6.2;;;5.6;0.0;0.0;2.8
Mora;Toledo;9.8 (11:10);0.7 (23:30);5.3;28 (15:00);18 (15:20);0.0;0.0;0.0;0.0
Toledo;Toledo;13.4 (15:10);4.8 (23:59);9.1;35 (13:10);22 (13:10);0.0;0.0;0.0;0.0
Puerto Alto del León;Madrid;;;;56 (18:30);30 (12:50);0.0;0.0;0.0;0.0
Alpedrete;Madrid;13.7 (16:40);3.0 (23:59);8.3;37 (01:20);21 (01:00);0.0;0.0;0.0;0.0
Torrelodones;Madrid;13.6 (17:00);1.6 (23:20);7.6;32 (00:10);15 (00:10);0.0;0.0;0.0;0.0
San Pablo de los Montes;Toledo;;;;24 (13:30);12 (13:10);0.0;0.0;0.0;0.0
Navahermosa;Toledo;11.8 (15:30);2.4 (23:59);7.1;;;0.0;0.0;0.0;0.0
Puerto del Pico;Ávila;8.3 (15:50);-4.7 (23:59);1.8;39 (16:00);27 (15:10);0.0;0.0;0.0;0.0
Rozas de Puerto Real;Madrid;10.7 (16:30);5.1 (22:50);7.9;;;0.0;0.0;0.0;0.0
Cebreros;Ávila;12.5 (14:20);4.6 (06:30);8.5;49 (08:40);24 (01:40);0.0;0.0;0.0;0.0
Robledo de Chavela;Madrid;13.3 (16:10);2.3 (23:50);7.8;43 (03:00);24 (02:50);0.0;0.0;0.0;0.0
Valdemorillo;Madrid;11.6 (17:20);4.6 (23:59);8.1;29 (21:00);16 (18:00);0.0;0.0;0.0;0.0
Villanueva de la Cañada;Madrid;14.3 (17:00);6.0 (23:59);10.2;38 (20:00);24 (20:00);0.0;0.0;0.0;0.0
Castillo de Bayuela;Toledo;15.4 (15:30);8.2 (03:30);11.8;;;0.0;0.0;0.0;0.0
Talavera de la Reina;Toledo;18.2 (15:20);1.9 (23:59);10.1;46 (09:50);24 (17:30);0.0;0.0;0.0;0.0
Navalvillar de Ibor;Cáceres;10.8 (17:10);6.8 (23:30);8.8;37 (15:10);14 (12:00);0.0;0.0;0.0;0.0
Candeleda;Ávila;19.8 (15:40);5.0 (23:50);12.4;23 (17:50);13 (19:10);0.0;0.0;0.0;0.0
Madrigal de la Vera;Cáceres;17.8 (15:20);6.7 (23:40);12.2;28 (13:10);11 (13:10);0.0;0.0;0.0;0.0
Oropesa;Toledo;17.7 (16:20);2.5 (23:59);10.1;;;;;;
Navalmoral de la Mata;Cáceres;18.2 (17:10);6.5 (05:10);12.4;31 (11:30);16 (11:50);0.0;0.0;0.0;0.0
Garganta la Olla;Cáceres;15.4 (15:30);5.9 (23:30);10.6;24 (13:00);15 (22:00);0.0;0.0;0.0;0.0
Serradilla;Cáceres;15.4 (16:10);8.3 (08:20);11.8;60 (01:30);34 (01:10);0.0;0.0;0.0;0.0
Jaraicejo;Cáceres;15.0 (14:50);5.5 (06:20);10.3;35 (15:00);23 (13:00);0.0;0.0;0.0;0.0
Trujillo;Cáceres;15.3 (15:50);5.7 (07:20);10.5;41 (13:50);23 (13:50);0.0;0.0;0.0;0.0
Cáceres;Cáceres;15.9 (16:00);6.3 (23:59);11.1;33 (14:00);22 (14:00);0.0;0.0;0.0;0.0
Cañaveral;Cáceres;15.4 (15:40);7.9 (07:20);11.6;71 (07:10);54 (07:00);0.0;0.0;0.0;0.0
Nuñomoral;Cáceres;14.6 (15:40);3.3 (23:59);9.0;39 (13:20);18 (01:50);0.0;0.0;0.0;0.0
Guijo de Granadilla;Cáceres;14.5 (16:00);7.9 (06:20);11.2;53 (15:20);32 (05:10);0.0;0.0;0.0;0.0
Hervás;Cáceres;12.2 (13:40);2.6 (23:10);7.4;50 (15:10);29 (15:10);0.0;0.0;0.0;0.0
Montehermoso;Cáceres;15.6 (16:10);8.6 (06:50);12.1;53 (10:20);27 (14:30);0.0;0.0;0.0;0.0
Tornavacas;Cáceres;9.9 (16:40);3.0 (06:50);6.4;55 (06:30);32 (10:50);0.0;0.0;0.0;0.0
Piornal;Cáceres;10.6 (15:20);1.9 (22:00);6.3;28 (15:10);15 (15:10);0.0;0.0;0.0;0.0
Plasencia;Cáceres;16.5 (16:50);8.0 (07:10);12.3;57 (04:10);17 (05:10);0.0;0.0;0.0;0.0
Coria;Cáceres;16.6 (15:20);8.6 (03:30);12.6;49 (11:50);27 (11:50);0.0;0.0;0.0;0.0
Torrecilla de los Angeles;Cáceres;15.4 (15:30);3.8 (23:59);9.6;48 (07:10);27 (07:30);0.0;0.0;0.0;0.0
Hoyos;Cáceres;13.6 (15:30);6.6 (09:40);10.1;65 (04:00);38 (04:10);0.0;0.0;0.0;0.0
Zarza La Mayor;Cáceres;16.0 (15:00);7.3 (05:10);11.7;43 (15:50);29 (15:50);0.0;0.0;0.0;0.0
Valverde del Fresno;Cáceres;14.7 (16:20);7.4 (09:20);11.0;83 (06:20);42 (06:50);0.0;0.0;0.0;0.0
Aliseda;Cáceres;16.0 (15:50);6.1 (08:10);11.0;35 (15:30);20 (16:20);0.0;0.0;0.0;0.0
Brozas;Cáceres;15.4 (15:10);5.4 (04:30);10.4;51 (11:30);37 (11:30);0.0;0.0;0.0;0.0
Valencia de Alcántara;Cáceres;15.9 (16:10);5.9 (09:00);10.9;44 (12:50);28 (12:50);0.0;0.0;0.0;0.0
Ossa de Montiel;Albacete;12.7 (14:00);3.3 (08:20);8.0;32 (13:50);16 (12:40);0.0;0.0;0.0;0.0
Alcázar del Rey;Cuenca;7.1 (02:00);0.4 (23:40);3.7;35 (15:10);20 (05:50);3.6;0.0;0.0;3.6
Quintanar de la Orden;Toledo;11.6 (12:50);4.3 (23:59);8.0;31 (15:40);21 (15:40);2.7;0.0;0.0;2.7
Alcazar de San Juan;Ciudad Real;14.7 (13:00);6.0 (08:50);10.3;34 (16:20);16 (16:30);0.4;0.0;0.0;0.2
Madridejos;Toledo;10.5 (11:40);2.6 (23:59);6.5;37 (14:10);22 (14:10);0.2;0.0;0.0;0.2
Abia de Obispalia;Cuenca;9.4 (13:20);-0.8 (23:59);4.3;22 (14:30);10 (15:30);0.0;0.0;0.0;0.0
Villares del Saz;Cuenca;10.9 (14:00);2.5 (23:59);6.7;;;0.2;0.0;0.0;0.0
Alberca de Zancara;Cuenca;12.3 (13:50);4.1 (06:20);8.2;23 (13:20);12 (07:50);0.0;0.0;0.0;0.0
San Clemente;Cuenca;12.2 (14:00);3.9 (06:50);8.0;37 (12:20);20 (10:10);0.0;0.0;0.0;0.0
Villarrobledo;Albacete;13.0 (14:30);4.4 (08:20);8.7;36 (13:00);21 (14:40);0.0;0.0;0.0;0.0
Osa de la Vega;Cuenca;12.1 (14:00);3.9 (23:59);8.0;33 (16:40);20 (15:50);0.0;0.0;0.0;0.0
Belmonte;Cuenca;;;;;;0.0;0.0;0.0;0.0
Munera;Albacete;10.9 (12:00);2.8 (06:50);6.8;34 (12:20);13 (14:20);0.0;0.0;0.0;0.0
Tomelloso;Ciudad Real;13.9 (14:20);4.6 (09:10);9.2;37 (13:30);28 (13:20);0.0;0.0;0.0;0.0
Ciudad Real;Ciudad Real;15.3 (13:40);6.9 (07:50);11.1;36 (14:20);16 (15:40);0.0;0.0;0.0;0.0
Villanueva de los Infantes;Ciudad Real;14.5 (14:00);5.4 (07:00);10.0;51 (17:40);35 (18:00);0.0;0.0;0.0;0.0
Valdepeñas;Ciudad Real;15.9 (15:00);5.4 (08:00);10.6;37 (17:30);17 (17:50);0.0;0.0;0.0;0.0
Viso del Marqués;Ciudad Real;14.0 (16:30);5.2 (06:50);9.6;39 (18:20);27 (18:20);0.0;0.0;0.0;0.0
Abenójar;Ciudad Real;14.9 (14:00);5.3 (02:40);10.1;35 (20:20);21 (17:10);0.0;0.0;0.0;0.0
Puebla de Don Rodrigo;Ciudad Real;17.0 (13:30);7.0 (03:00);12.0;4 (13:20);2 (14:40);0.0;0.0;0.0;0.0
Puerto Rey;Cáceres;15.1 (15:20);5.9 (23:50);10.5;;;0.0;0.0;0.0;0.0
Herrera del Duque;Badajoz;17.4 (15:20);7.1 (23:50);12.2;31 (15:30);22 (15:30);0.0;0.0;0.0;0.0
Guadalupe;Cáceres;15.3 (14:40);5.4 (07:40);10.4;30 (13:10);13 (11:50);0.0;0.0;0.0;0.0
Peraleda del Zaucejo;Badajoz;14.2 (15:30);5.5 (08:40);9.8;26 (16:40);18 (15:20);0.0;0.0;0.0;0.0
Valsequillo;Córdoba;14.9 (16:40);4.1 (04:20);9.5;31 (17:10);21 (17:10);0.0;0.0;0.0;0.0
Hinojosa del Duque;Córdoba;14.7 (18:00);3.8 (06:50);9.2;29 (18:40);17 (18:20);0.0;0.0;0.0;0.0
Almadén;Ciudad Real;15.1 (13:00);7.6 (08:40);11.4;37 (17:20);22 (18:00);0.0;0.0;0.0;0.0
Castuera;Badajoz;15.5 (17:50);5.7 (08:30);10.6;31 (18:10);26 (18:20);0.0;0.0;0.0;0.0
Cañamero;Cáceres;15.0 (14:10);7.1 (00:10);11.0;36 (16:50);19 (14:30);0.0;0.0;0.0;0.0
Navalvillar de Pela;Badajoz;17.7 (15:50);5.1 (07:20);11.4;32 (16:40);22 (16:40);0.0;0.0;0.0;0.0
Zorita;Cáceres;16.9 (15:40);6.2 (04:50);11.5;29 (01:50);19 (02:00);0.0;0.0;0.0;0.0
Don Benito;Badajoz;18.5 (16:30);5.4 (08:20);12.0;24 (18:10);12 (18:10);0.0;0.0;0.0;0.0
Llerena;Badajoz;13.9 (15:40);4.6 (08:10);9.2;36 (17:20);16 (17:00);0.0;0.0;0.0;0.0
Villafranca de los Barros;Badajoz;15.3 (18:20);4.6 (23:59);10.0;28 (14:40);19 (01:00);0.0;0.0;0.0;0.0
Mérida;Badajoz;18.9 (15:50);4.6 (23:50);11.7;30 (16:40);14 (16:40);0.0;0.0;0.0;0.0
Alcuescar;Cáceres;16.0 (15:40);4.4 (08:50);10.2;35 (14:20);21 (14:30);0.0;0.0;0.0;0.0
Zafra;Badajoz;16.2 (17:20);4.2 (08:00);10.2;31 (13:40);21 (13:40);0.0;0.0;0.0;0.0
Almendralejo;Badajoz;16.5 (17:00);5.3 (07:00);10.9;44 (17:00);28 (17:20);0.0;0.0;0.0;0.0
Badajoz Aeropuerto;Badajoz;18.5 (16:20);6.5 (07:30);12.5;37 (15:50);24 (15:30);0.0;0.0;0.0;0.0
Alburquerque;Badajoz;17.4 (16:40);7.4 (06:20);12.4;40 (17:30);24 (17:30);0.0;0.0;0.0;0.0
Puebla de Obando;Badajoz;15.6 (15:00);6.4 (06:50);11.0;38 (16:30);24 (15:40);0.0;0.0;0.0;0.0
Badajoz;Badajoz;19.2 (15:40);6.3 (07:10);12.8;44 (16:40);29 (15:40);0.0;0.0;0.0;0.0
Olivenza;Badajoz;17.2 (15:20);5.1 (06:50);11.2;44 (16:30);33 (17:30);0.0;0.0;0.0;0.0
Alconchel;Badajoz;17.3 (17:20);6.0 (07:00);11.6;40 (14:40);24 (14:10);0.0;0.0;0.0;0.0
Barcarrota;Badajoz;16.4 (15:50);3.0 (07:40);9.7;27 (13:50);14 (14:10);0.0;0.0;0.0;0.0
Villanueva del Fresno;Badajoz;17.1 (15:40);4.5 (08:30);10.8;37 (13:40);23 (13:40);0.0;0.0;0.0;0.0
Monesterio;Badajoz;11.9 (15:50);4.8 (08:00);8.3;28 (15:00);17 (15:30);0.0;0.0;0.0;0.0
Fuente de Cantos;Badajoz;13.9 (17:20);4.3 (08:10);9.1;39 (17:20);31 (17:10);0.0;0.0;0.0;0.0
Jerez de los Caballeros;Badajoz;15.9 (16:50);4.6 (08:00);10.2;46 (21:00);32 (21:20);0.0;0.0;0.0;0.0
Fregenal de la Sierra;Badajoz;14.1 (17:20);3.5 (08:20);8.8;33 (16:40);19 (16:40);0.0;0.0;0.0;0.0
Aroche;Huelva;16.7 (17:50);4.2 (07:50);10.5;33 (16:50);18 (16:50);0.0;0.0;0.0;0.0
El Granado;Huelva;18.3 (16:50);7.5 (07:20);12.9;;;0.0;0.0;0.0;0.0
Ayamonte;Huelva;19.6 (15:40);9.5 (08:30);14.6;44 (05:30);20 (04:20);0.0;0.0;0.0;0.0
Cartaya;Huelva;18.8 (16:00);7.9 (00:10);13.3;37 (15:10);18 (15:30);0.0;0.0;0.0;0.0
Alajar;Huelva;14.4 (16:20);5.5 (06:40);9.9;68 (06:30);41 (06:40);0.0;0.0;0.0;0.0
Valverde del Camino;Huelva;17.4 (14:10);6.7 (07:50);12.0;;;0.0;0.0;0.0;0.0
El Cerro de Andévalo;Huelva;16.9 (17:00);6.1 (07:30);11.5;;;0.0;0.0;0.0;0.0
Alosno, Tharsis;Huelva;15.7 (17:10);5.2 (08:20);10.4;41 (15:10);26 (14:50);0.0;0.0;0.0;0.0
El Campillo;Huelva;16.0 (14:10);6.5 (07:50);11.3;33 (18:10);23 (15:20);0.0;0.0;0.0;0.0
Villarrasa;Huelva;18.8 (16:50);7.9 (08:00);13.3;30 (15:50);19 (15:40);0.0;0.0;0.0;0.0
Huelva, Ronda Este;Huelva;18.4 (15:10);8.4 (08:30);13.4;41 (03:10);19 (13:10);0.0;0.0;0.0;0.0
Ceuta;Ceuta;17.0 (13:40);13.0 (22:40);15.0;43 (05:30);18 (16:20);0.0;0.0;0.0;0.0
Cazorla;Jaén;12.4 (15:50);8.4 (23:30);10.4;;;14.6;0.0;0.0;0.0
Baza;Granada;18.6 (15:00);7.3 (07:20);13.0;29 (02:10);18 (01:10);7.6;0.0;0.0;0.0
Vélez Blanco - Topares;Almería;11.8 (12:20);4.9 (08:20);8.4;;;0.4;0.0;0.0;0.0
Dólar;Granada;13.3 (13:30);4.9 (08:30);9.1;40 (14:20);27 (14:20);6.0;0.0;0.0;0.0
Baeza;Jaén;17.1 (16:30);8.4 (07:20);12.8;26 (00:20);13 (00:20);0.0;0.0;0.0;0.0
Torres;Jaén;11.8 (16:40);7.2 (05:40);9.5;;;2.6;0.0;0.0;0.0
Arroyo del Ojanco;Jaén;17.1 (14:50);9.0 (06:00);13.1;;;0.4;0.0;0.0;0.0
Villarrodrigo;Jaén;14.3 (12:50);7.2 (08:30);10.8;32 (14:50);21 (14:50);0.0;0.0;0.0;0.0
Villanueva del Arzobispo;Jaén;16.7 (17:00);7.3 (23:59);12.0;19 (16:10);11 (18:30);0.8;0.0;0.0;0.0
Santa Elena;Jaén;14.5 (14:30);7.4 (07:20);11.0;42 (18:40);23 (18:40);0.0;0.0;0.0;0.0
Jaén;Jaén;13.4 (17:50);8.2 (06:00);10.8;18 (15:00);11 (15:20);0.0;0.0;0.0;0.0
Linares;Jaén;15.9 (16:30);9.1 (05:40);12.5;28 (20:50);13 (20:50);0.0;0.0;0.0;0.0
Bailén;Jaén;16.7 (15:50);10.3 (08:40);13.5;27 (19:40);13 (19:40);0.0;0.0;0.0;0.0
Andújar;Jaén;17.7 (17:10);6.5 (05:40);12.1;16 (20:50);8 (01:40);0.0;0.0;0.0;0.0
Puertollano;Ciudad Real;14.2 (15:40);6.3 (05:10);10.3;42 (17:50);26 (17:50);0.0;0.0;0.0;0.0
Fuencaliente;Ciudad Real;14.9 (12:50);5.1 (04:20);10.0;37 (21:20);19 (21:20);0.0;0.0;0.0;0.0
Cardeña;Córdoba;14.9 (15:20);7.3 (06:10);11.1;;;1.0;0.0;0.0;1.0
Montoro;Córdoba;18.4 (16:10);7.0 (06:10);12.7;19 (22:00);7 (15:30);0.0;0.0;0.0;0.0
Villanueva de Córdoba;Córdoba;13.9 (16:30);6.1 (23:00);10.0;37 (18:30);18 (18:30);0.0;0.0;0.0;0.0
Córdoba, Embalse de Guadanuño;Córdoba;15.4 (17:30);6.8 (06:40);11.1;22 (20:00);13 (20:00);0.0;0.0;0.0;0.0
Córdoba Aeropuerto;Córdoba;19.0 (15:40);5.9 (08:10);12.5;21 (13:00);13 (01:00);0.0;0.0;0.0;0.0
Alcalá La Real;Jaén;11.6 (15:50);6.9 (03:40);9.3;18 (16:20);11 (16:40);0.0;0.0;0.0;0.0
Priego de Córdoba;Córdoba;14.9 (14:40);9.5 (08:50);12.2;30 (15:10);20 (14:40);0.0;0.0;0.0;0.0
Doña Mencía;Córdoba;15.3 (14:40);9.0 (08:20);12.2;24 (14:40);12 (06:30);0.0;0.0;0.0;0.0
Córdoba, Prágdena;Córdoba;17.5 (16:40);8.5 (07:30);13.0;19 (15:00);11 (00:30);0.0;0.0;0.0;0.0
Espiel;Córdoba;15.9 (17:20);5.3 (04:10);10.6;22 (17:40);12 (17:10);0.0;0.0;0.0;0.0
Fuente Palmera;Córdoba;18.9 (16:20);8.4 (05:30);13.6;24 (16:40);15 (16:40);0.0;0.0;0.0;0.0
Azuaga;Badajoz;13.5 (17:40);4.7 (09:00);9.1;33 (05:10);21 (04:50);0.0;0.0;0.0;0.0
Granada Base Aérea;Granada;;;;26 (19:10);19 (18:40);0.9;0.0;0.0;0.0
Víznar;Granada;10.1 (16:10);1.8 (06:50);6.0;;14 (16:50);11.8;0.0;0.0;0.0
Granada-Cartuja;Granada;17.3 (15:50);8.1 (03:40);12.7;17 (18:10);6 (18:00);3.6;0.0;0.0;0.0
Sierra Nevada, Radiotelescopio;Granada;2.7 (13:00);-2.7 (19:00);0.0;41 (12:40);35 (12:40);;;;
Granada Aeropuerto;Granada;17.4 (15:30);5.8 (05:00);11.6;32 (17:50);24 (18:10);1.1;0.0;0.0;0.0
Loja;Granada;17.1 (14:50);10.5 (09:30);13.8;24 (16:20);14 (16:20);0.1;0.0;0.1;0.0
Benamejí;Córdoba;15.4 (15:40);10.0 (07:20);12.7;23 (16:10);13 (16:10);0.0;0.0;0.0;0.0
La Roda de Andalucía;Sevilla;15.7 (16:10);10.5 (08:30);13.1;23 (05:30);13 (18:20);0.0;0.0;0.0;0.0
Lora de Estepa;Sevilla;15.4 (15:40);9.8 (09:40);12.6;;;0.0;0.0;0.0;0.0
Aguilar de la Frontera;Córdoba;17.3 (15:40);9.8 (04:00);13.5;19 (17:00);10 (05:40);0.0;0.0;0.0;0.0
La Rambla;Córdoba;18.2 (15:00);5.2 (04:40);11.7;21 (15:20);12 (22:10);0.0;0.0;0.0;0.0
Écija;Sevilla;19.2 (17:00);10.3 (08:30);14.8;27 (05:20);21 (05:20);0.0;0.0;0.0;0.0
La Puebla de los Infantes;Sevilla;17.8 (15:40);3.4 (05:50);10.6;27 (16:40);16 (16:20);0.0;0.0;0.0;0.0
Fuentes de Andalucía;Sevilla;19.1 (16:20);9.6 (08:50);14.4;22 (14:00);15 (03:00);0.0;0.0;0.0;0.0
Carmona;Sevilla;21.3 (16:50);8.6 (02:50);14.9;27 (17:40);17 (18:00);0.0;0.0;0.0;0.0
Cazalla de la Sierra;Sevilla;16.2 (15:40);6.4 (00:40);11.3;26 (15:30);11 (16:30);0.0;0.0;0.0;0.0
Guadalcanal;Sevilla;15.0 (15:40);4.7 (08:30);9.8;31 (01:50);18 (02:00);0.0;0.0;0.0;0.0
Almadén de la Plata;Sevilla;18.2 (15:40);7.3 (08:20);12.8;22 (16:50);10 (07:30);0.0;0.0;0.0;0.0
Cala;Huelva;17.3 (13:00);5.2 (08:10);11.2;30 (16:30);17 (16:30);0.0;0.0;0.0;0.0
Sevilla Aeropuerto;Sevilla;20.0 (16:50);9.5 (09:00);14.8;28 (17:40);18 (18:30);0.0;0.0;0.0;0.0
Tomares, Zaudín;Sevilla;20.2 (16:20);8.8 (03:00);14.5;17 (18:30);9 (15:10);0.0;0.0;0.0;0.0
Sevilla, Tablada;Sevilla;22.0 (15:20);9.3 (03:00);15.7;22 (18:30);10 (18:40);0.0;0.0;0.0;0.0
Morón de la Frontera;Sevilla;20.4 (16:00);10.4 (02:40);15.4;22 (14:40);12 (14:40);0.0;0.0;0.0;0.0
Carrión de los Céspedes;Sevilla;21.6 (16:30);8.0 (08:10);14.8;27 (15:30);16 (18:20);0.0;0.0;0.0;0.0
Almonte;Huelva;20.9 (17:00);6.1 (03:00);13.5;33 (15:10);24 (15:10);0.0;0.0;0.0;0.0
